Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTAN548,BUILDING,BUILDING,380036.845N,0323202.033E,3577.7,34.4,NO INFO,,NO
LTAN549,BUILDING,BUILDING,380037.300N,0323202.023E,3577.7,34.4,NO INFO,,NO
LTAN550,BUILDING,BUILDING,380037.258N,0323201.045E,3577.7,34.4,NO INFO,,NO
LTAN551,BUILDING,BUILDING,380037.257N,0323200.369E,3577.7,34.4,NO INFO,,NO
LTAN552,BUILDING,BUILDING,380036.320N,0323200.361E,3577.7,34.4,NO INFO,,NO
LTAN553,BUILDING,BUILDING,380035.800N,0323200.368E,3577.7,34.4,NO INFO,,NO
LTAN554,BUILDING,BUILDING,380035.034N,0323159.913E,3577.7,34.4,NO INFO,,NO
LTAN555,BUILDING,BUILDING,380034.634N,0323159.618E,3577.7,34.4,NO INFO,,NO
LTAN556,BUILDING,BUILDING,380033.866N,0323159.040E,3577.7,34.4,NO INFO,,NO
LTAN557,BUILDING,BUILDING,380033.396N,0323158.698E,3577.7,34.4,NO INFO,,NO
LTAN558,BUILDING,BUILDING,380034.068N,0323157.030E,3578.7,34.4,NO INFO,,NO
LTAN559,BUILDING,BUILDING,380034.345N,0323156.480E,3580.8,34.4,NO INFO,,NO
LTAN560,BUILDING,BUILDING,380034.854N,0323157.471E,3579.2,34.4,NO INFO,,NO
LTAN561,BUILDING,BUILDING,380035.272N,0323157.753E,3578.8,34.4,NO INFO,,NO
LTAN562,BUILDING,BUILDING,380035.917N,0323158.243E,3577.7,34.4,NO INFO,,NO
LTAN563,BUILDING,BUILDING,380036.307N,0323158.576E,3577.7,34.4,NO INFO,,NO
LTAN564,BUILDING,BUILDING,380037.210N,0323158.796E,3577.7,34.4,NO INFO,,NO
LTAN565,BUILDING,BUILDING,380037.186N,0323158.214E,3577.7,34.4,NO INFO,,NO
LTAN566,BUILDING,BUILDING,380029.647N,0323201.529E,3573.0,34.4,NO INFO,,NO
LTAN567,BUILDING,BUILDING,380029.331N,0323201.020E,3574.2,34.4,NO INFO,,NO
LTAN568,BUILDING,BUILDING,380028.887N,0323200.095E,3576.2,34.4,NO INFO,,NO
LTAN569,BUILDING,BUILDING,380028.620N,0323159.584E,3576.4,34.4,NO INFO,,NO
LTAN570,BUILDING,BUILDING,380028.206N,0323158.670E,3576.4,34.4,NO INFO,,NO
LTAN571,BUILDING,BUILDING,380027.902N,0323158.043E,3575.0,34.4,NO INFO,,NO
LTAN572,BUILDING,BUILDING,380028.693N,0323157.443E,3577.7,34.4,NO INFO,,NO
LTAN573,BUILDING,BUILDING,380028.967N,0323158.058E,3577.7,34.4,NO INFO,,NO
LTAN574,BUILDING,BUILDING,380029.396N,0323158.978E,3577.7,34.4,NO INFO,,NO
LTAN575,BUILDING,BUILDING,380029.655N,0323159.588E,3577.7,34.4,NO INFO,,NO
LTAN576,BUILDING,BUILDING,380030.053N,0323200.435E,3576.0,34.4,NO INFO,,NO
LTAN577,BUILDING,BUILDING,380030.338N,0323201.075E,3574.1,34.4,NO INFO,,NO
LTAN578,BUILDING,BUILDING,380031.505N,0323158.756E,3577.7,34.4,NO INFO,,NO
LTAN579,BUILDING,BUILDING,380031.252N,0323158.251E,3577.7,34.4,NO INFO,,NO
LTAN580,BUILDING,BUILDING,380031.842N,0323157.473E,3577.7,34.4,NO INFO,,NO
LTAN581,BUILDING,BUILDING,380032.133N,0323158.156E,3577.7,34.4,NO INFO,,NO
LTAN582,BUILDING,BUILDING,380031.537N,0323156.784E,3577.7,34.4,NO INFO,,NO
LTAN583,BUILDING,BUILDING,380030.730N,0323157.521E,3577.7,34.4,NO INFO,,NO
LTAN584,BUILDING,BUILDING,380030.499N,0323156.451E,3577.7,34.4,NO INFO,,NO
LTAN585,BUILDING,BUILDING,380030.944N,0323156.211E,3577.7,34.4,NO INFO,,NO
LTAN586,BUILDING,BUILDING,380030.418N,0323155.090E,3577.7,34.4,NO INFO,,NO
LTAN587,BUILDING,BUILDING,380029.976N,0323155.516E,3577.7,34.4,NO INFO,,NO
LTAN588,BUILDING,BUILDING,380028.890N,0323153.957E,3646.6,103.3,NO INFO,,NO
LTAN589,BUILDING,BUILDING,380030.031N,0323153.654E,3648.4,103.3,NO INFO,,NO
LTAN590,BUILDING,BUILDING,380028.149N,0323155.169E,3644.2,103.3,NO INFO,,NO
LTAN591,BUILDING,BUILDING,380025.620N,0323158.587E,3544.4,14.8,NO INFO,,NO
LTAN592,BUILDING,BUILDING,380025.994N,0323157.625E,3546.3,14.8,NO INFO,,NO
LTAN593,BUILDING,BUILDING,380027.192N,0323201.640E,3565.6,34.4,NO INFO,,NO
LTAN594,BUILDING,BUILDING,380027.835N,0323203.091E,3565.4,34.4,NO INFO,,NO
LTAN595,BUILDING,BUILDING,380034.877N,0323155.332E,3584.7,34.4,NO INFO,,NO
LTAN596,BUILDING,BUILDING,380035.159N,0323154.825E,3585.8,34.4,NO INFO,,NO
LTAN597,BUILDING,BUILDING,380035.899N,0323155.392E,3583.5,34.4,NO INFO,,NO
LTAN598,BUILDING,BUILDING,380037.208N,0323156.217E,3581.1,34.4,NO INFO,,NO
LTAN599,BUILDING,BUILDING,380037.228N,0323156.880E,3579.4,34.4,NO INFO,,NO
LTAN600,BUILDING,BUILDING,380033.753N,0323154.680E,3584.0,34.4,NO INFO,,NO
LTAN601,BUILDING,BUILDING,380033.487N,0323154.231E,3584.7,34.4,NO INFO,,NO
LTAN602,BUILDING,BUILDING,380033.014N,0323153.499E,3585.8,34.4,NO INFO,,NO
LTAN603,BUILDING,BUILDING,380034.233N,0323153.614E,3587.4,34.4,NO INFO,,NO
LTAN604,BUILDING,BUILDING,380033.941N,0323153.073E,3588.6,34.4,NO INFO,,NO
LTAN605,BUILDING,BUILDING,380033.203N,0323152.159E,3589.0,34.4,NO INFO,,NO
LTAN606,BUILDING,BUILDING,380032.775N,0323152.528E,3587.1,34.4,NO INFO,,NO
LTAN607,BUILDING,BUILDING,380032.504N,0323151.218E,3659.2,103.3,NO INFO,,NO
LTAN608,BUILDING,BUILDING,380035.646N,0323151.143E,3662.9,103.3,NO INFO,,NO
LTAN609,BUILDING,BUILDING,380034.768N,0323149.459E,3667.4,103.3,NO INFO,,NO
LTAN610,BUILDING,BUILDING,380037.248N,0323153.941E,3656.3,103.3,NO INFO,,NO
LTAN611,BUILDING,BUILDING,380037.493N,0323150.596E,3587.3,24.6,NO INFO,,NO
LTAN612,BUILDING,BUILDING,380027.865N,0323150.642E,3647.5,103.3,NO INFO,,NO
LTAN613,BUILDING,BUILDING,380028.867N,0323149.427E,3652.3,103.3,NO INFO,,NO
LTAN614,BUILDING,BUILDING,380030.258N,0323148.748E,3658.4,103.3,NO INFO,,NO
LTAN615,BUILDING,BUILDING,380031.248N,0323147.446E,3663.1,103.3,NO INFO,,NO
LTAN616,BUILDING,BUILDING,380032.660N,0323146.817E,3669.1,103.3,NO INFO,,NO
LTAN617,BUILDING,BUILDING,380033.700N,0323145.575E,3674.0,103.3,NO INFO,,NO
LTAN618,BUILDING,BUILDING,380031.928N,0323143.019E,3671.2,103.3,NO INFO,,NO
LTAN619,BUILDING,BUILDING,380031.029N,0323144.622E,3666.3,103.3,NO INFO,,NO
LTAN620,BUILDING,BUILDING,380029.604N,0323144.898E,3661.1,103.3,NO INFO,,NO
LTAN621,BUILDING,BUILDING,380028.765N,0323146.381E,3656.2,103.3,NO INFO,,NO
LTAN622,BUILDING,BUILDING,380027.450N,0323146.740E,3651.6,103.3,NO INFO,,NO
LTAN623,BUILDING,BUILDING,380026.583N,0323148.068E,3646.6,103.3,NO INFO,,NO
LTAN624,BUILDING,BUILDING,380024.904N,0323144.443E,3577.9,34.4,NO INFO,,NO
LTAN625,BUILDING,BUILDING,380025.141N,0323144.942E,3578.3,34.4,NO INFO,,NO
LTAN626,BUILDING,BUILDING,380025.906N,0323144.517E,3580.9,34.4,NO INFO,,NO
LTAN627,BUILDING,BUILDING,380026.428N,0323144.163E,3582.8,34.4,NO INFO,,NO
LTAN628,BUILDING,BUILDING,380025.779N,0323143.691E,3581.6,34.4,NO INFO,,NO
LTAN629,BUILDING,BUILDING,380026.819N,0323143.063E,3586.1,34.4,NO INFO,,NO
LTAN630,BUILDING,BUILDING,380027.038N,0323143.637E,3585.7,34.4,NO INFO,,NO
LTAN631,BUILDING,BUILDING,380027.864N,0323143.092E,3589.1,34.4,NO INFO,,NO
LTAN632,BUILDING,BUILDING,380027.942N,0323143.510E,3588.7,34.4,NO INFO,,NO
LTAN633,BUILDING,BUILDING,380028.629N,0323142.257E,3592.9,34.4,NO INFO,,NO
LTAN634,BUILDING,BUILDING,380028.316N,0323141.872E,3592.1,34.4,NO INFO,,NO
LTAN635,BUILDING,BUILDING,380029.347N,0323140.872E,3597.2,34.4,NO INFO,,NO
LTAN636,BUILDING,BUILDING,380029.718N,0323141.627E,3597.3,34.4,NO INFO,,NO
LTAN637,BUILDING,BUILDING,380030.634N,0323140.768E,3601.0,34.4,NO INFO,,NO
LTAN638,BUILDING,BUILDING,380030.390N,0323140.164E,3601.4,34.4,NO INFO,,NO
LTAN639,BUILDING,BUILDING,380023.795N,0323142.160E,3578.4,34.4,NO INFO,,NO
LTAN640,BUILDING,BUILDING,380023.509N,0323141.663E,3580.7,34.4,NO INFO,,NO
LTAN641,BUILDING,BUILDING,380024.222N,0323140.910E,3583.6,34.4,NO INFO,,NO
LTAN642,BUILDING,BUILDING,380024.640N,0323140.517E,3585.8,34.4,NO INFO,,NO
LTAN643,BUILDING,BUILDING,380025.396N,0323140.129E,3588.0,34.4,NO INFO,,NO
LTAN644,BUILDING,BUILDING,380025.700N,0323140.756E,3587.0,34.4,NO INFO,,NO
LTAN645,BUILDING,BUILDING,380024.927N,0323141.485E,3582.7,34.4,NO INFO,,NO
LTAN646,BUILDING,BUILDING,380024.638N,0323141.682E,3581.3,34.4,NO INFO,,NO
LTAN647,BUILDING,BUILDING,380027.190N,0323139.460E,3594.1,34.4,NO INFO,,NO
LTAN648,BUILDING,BUILDING,380026.969N,0323139.028E,3594.8,34.4,NO INFO,,NO
LTAN649,BUILDING,BUILDING,380027.706N,0323138.244E,3598.7,34.4,NO INFO,,NO
LTAN650,BUILDING,BUILDING,380028.144N,0323137.899E,3601.1,34.4,NO INFO,,NO
LTAN651,BUILDING,BUILDING,380028.510N,0323138.672E,3599.6,34.4,NO INFO,,NO
LTAN652,BUILDING,BUILDING,380028.078N,0323139.061E,3597.7,34.4,NO INFO,,NO
LTAN653,BUILDING,BUILDING,380029.183N,0323137.884E,3603.9,34.4,NO INFO,,NO
LTAN654,BUILDING,BUILDING,380028.931N,0323137.379E,3604.3,34.4,NO INFO,,NO
LTAN655,BUILDING,BUILDING,380053.023N,0323031.222E,3778.4,34.4,NO INFO,,NO
LTAN656,BUILDING,BUILDING,380053.549N,0323030.755E,3780.1,34.4,NO INFO,,NO
LTAN657,BUILDING,BUILDING,380054.075N,0323031.298E,3777.2,34.4,NO INFO,,NO
LTAN658,BUILDING,BUILDING,380053.055N,0323032.969E,3769.6,34.4,NO INFO,,NO
LTAN659,BUILDING,BUILDING,380054.033N,0323033.018E,3768.7,34.4,NO INFO,,NO
LTAN660,BUILDING,BUILDING,380053.518N,0323033.508E,3766.5,34.4,NO INFO,,NO
LTAN661,BUILDING,BUILDING,380055.388N,0323031.615E,3775.0,34.4,NO INFO,,NO
LTAN662,BUILDING,BUILDING,380055.741N,0323032.011E,3773.2,34.4,NO INFO,,NO
LTAN663,BUILDING,BUILDING,380055.826N,0323033.335E,3768.1,34.4,NO INFO,,NO
LTAN664,BUILDING,BUILDING,380056.369N,0323034.813E,3763.4,34.4,NO INFO,,NO
LTAN665,BUILDING,BUILDING,380057.675N,0323034.824E,3764.1,34.4,NO INFO,,NO
LTAN666,BUILDING,BUILDING,380057.109N,0323035.194E,3762.7,34.4,NO INFO,,NO
LTAN667,BUILDING,BUILDING,380056.641N,0323042.855E,3735.2,34.4,NO INFO,,NO
LTAN668,BUILDING,BUILDING,380056.227N,0323040.743E,3740.2,34.4,NO INFO,,NO
LTAN669,BUILDING,BUILDING,380045.538N,0323041.873E,3740.3,34.4,NO INFO,,NO
LTAN670,BUILDING,BUILDING,380044.567N,0323053.692E,3730.2,44.3,NO INFO,,NO
LTAN671,BUILDING,BUILDING,380045.481N,0323053.643E,3728.6,44.3,NO INFO,,NO
LTAN672,BUILDING,BUILDING,380044.824N,0323052.532E,3731.1,44.3,NO INFO,,NO
LTAN673,BUILDING,BUILDING,380046.098N,0323052.364E,3727.5,44.3,NO INFO,,NO
LTAN674,BUILDING,BUILDING,380045.195N,0323047.712E,3724.5,34.4,NO INFO,,NO
LTAN675,BUILDING,BUILDING,380044.386N,0323047.708E,3727.1,34.4,NO INFO,,NO
LTAN676,BUILDING,BUILDING,380044.790N,0323046.627E,3727.1,34.4,NO INFO,,NO
LTAN677,BUILDING,BUILDING,380044.594N,0323045.435E,3729.7,34.4,NO INFO,,NO
LTAN678,BUILDING,BUILDING,380046.333N,0323045.792E,3724.3,34.4,NO INFO,,NO
LTAN679,BUILDING,BUILDING,380046.953N,0323049.311E,3698.4,14.8,NO INFO,,NO
LTAN680,BUILDING,BUILDING,380057.611N,0323122.118E,3730.5,103.3,NO INFO,,NO
LTAN681,BUILDING,BUILDING,380056.477N,0323123.213E,3734.1,103.3,NO INFO,,NO
LTAN682,BUILDING,BUILDING,380055.044N,0323121.801E,3745.0,103.3,NO INFO,,NO
LTAN683,BUILDING,BUILDING,380056.380N,0323121.256E,3743.2,103.3,NO INFO,,NO
LTAN684,BUILDING,BUILDING,380054.130N,0323120.218E,3745.0,103.3,NO INFO,,NO
LTAN685,BUILDING,BUILDING,380052.308N,0323121.235E,3745.0,103.3,NO INFO,,NO
LTAN686,BUILDING,BUILDING,380052.715N,0323119.522E,3745.0,103.3,NO INFO,,NO
LTAN687,BUILDING,BUILDING,380049.796N,0323121.385E,3745.0,103.3,NO INFO,,NO
LTAN688,BUILDING,BUILDING,380048.582N,0323121.503E,3745.0,103.3,NO INFO,,NO
LTAN689,BUILDING,BUILDING,380049.743N,0323119.945E,3745.0,103.3,NO INFO,,NO
LTAN690,BUILDING,BUILDING,380048.348N,0323119.337E,3739.7,103.3,NO INFO,,NO
LTAN691,BUILDING,BUILDING,380046.209N,0323119.760E,3718.5,103.3,NO INFO,,NO
LTAN692,BUILDING,BUILDING,380047.267N,0323121.871E,3644.4,14.8,NO INFO,,NO
LTAN693,BUILDING,BUILDING,380044.473N,0323124.701E,3716.0,103.3,NO INFO,,NO
LTAN694,BUILDING,BUILDING,380041.474N,0323121.497E,3660.9,34.4,NO INFO,,NO
LTAN695,BUILDING,BUILDING,380038.562N,0323122.979E,3667.0,34.4,NO INFO,,NO
LTAN696,BUILDING,BUILDING,380038.721N,0323125.405E,3660.0,34.4,NO INFO,,NO
LTAN697,BUILDING,BUILDING,380040.331N,0323125.228E,3650.4,34.4,NO INFO,,NO
LTAN698,BUILDING,BUILDING,380043.089N,0323118.067E,3641.4,14.8,NO INFO,,NO
LTAN699,BUILDING,BUILDING,380043.783N,0323130.219E,3663.0,54.1,NO INFO,,NO
LTAN700,BUILDING,BUILDING,380044.518N,0323130.155E,3663.0,54.1,NO INFO,,NO
LTAN701,BUILDING,BUILDING,380045.167N,0323130.118E,3663.1,54.1,NO INFO,,NO
LTAN702,BUILDING,BUILDING,380045.748N,0323131.309E,3663.0,54.1,NO INFO,,NO
LTAN703,BUILDING,BUILDING,380045.851N,0323132.420E,3663.0,54.1,NO INFO,,NO
LTAN704,BUILDING,BUILDING,380045.268N,0323133.796E,3663.0,54.1,NO INFO,,NO
LTAN705,BUILDING,BUILDING,380044.225N,0323133.945E,3663.0,54.1,NO INFO,,NO
LTAN706,BUILDING,BUILDING,380044.410N,0323136.867E,3708.4,103.3,NO INFO,,NO
LTAN707,BUILDING,BUILDING,380045.209N,0323138.282E,3704.5,103.3,NO INFO,,NO
LTAN708,BUILDING,BUILDING,380046.693N,0323137.896E,3710.2,103.3,NO INFO,,NO
LTAN709,BUILDING,BUILDING,380047.113N,0323136.397E,3712.2,103.3,NO INFO,,NO
LTAN710,BUILDING,BUILDING,380040.267N,0323134.242E,3712.2,103.3,NO INFO,,NO
LTAN711,BUILDING,BUILDING,380039.325N,0323134.369E,3712.2,103.3,NO INFO,,NO
LTAN712,BUILDING,BUILDING,380040.725N,0323139.248E,3631.7,34.4,NO INFO,,NO
LTAN713,BUILDING,BUILDING,380040.691N,0323138.244E,3634.8,34.4,NO INFO,,NO
LTAN714,BUILDING,BUILDING,380040.688N,0323140.346E,3628.7,34.4,NO INFO,,NO
LTAN715,BUILDING,BUILDING,380044.230N,0323140.114E,3629.8,34.4,NO INFO,,NO
LTAN716,BUILDING,BUILDING,380044.654N,0323140.012E,3630.3,34.4,NO INFO,,NO
LTAN717,BUILDING,BUILDING,380045.468N,0323139.816E,3633.1,34.4,NO INFO,,NO
LTAN718,BUILDING,BUILDING,380045.859N,0323139.722E,3634.1,34.4,NO INFO,,NO
LTAN719,BUILDING,BUILDING,380046.625N,0323139.528E,3637.0,34.4,NO INFO,,NO
LTAN720,BUILDING,BUILDING,380047.011N,0323139.452E,3638.5,34.4,NO INFO,,NO
LTAN721,BUILDING,BUILDING,380047.847N,0323139.365E,3641.4,34.4,NO INFO,,NO
LTAN722,BUILDING,BUILDING,380048.314N,0323139.219E,3642.8,34.4,NO INFO,,NO
LTAN723,BUILDING,BUILDING,380049.117N,0323139.140E,3643.3,34.4,NO INFO,,NO
LTAN724,BUILDING,BUILDING,380049.632N,0323138.992E,3643.3,34.4,NO INFO,,NO
LTAN725,BUILDING,BUILDING,380049.961N,0323138.146E,3643.3,34.4,NO INFO,,NO
LTAN726,BUILDING,BUILDING,380049.436N,0323135.844E,3633.5,24.6,NO INFO,,NO
LTAN727,BUILDING,BUILDING,380035.439N,0323140.151E,3659.6,73.8,NO INFO,,NO
LTAN728,BUILDING,BUILDING,380036.251N,0323140.703E,3661.1,73.8,NO INFO,,NO
LTAN729,BUILDING,BUILDING,380036.160N,0323142.771E,3653.1,73.8,NO INFO,,NO
LTAN730,BUILDING,BUILDING,380034.713N,0323135.266E,3653.2,44.3,NO INFO,,NO
LTAN731,BUILDING,BUILDING,380034.546N,0323137.245E,3623.4,24.6,NO INFO,,NO
LTAN732,BUILDING,BUILDING,380035.212N,0323133.434E,3633.5,24.6,NO INFO,,NO
LTAN733,BUILDING,BUILDING,380034.298N,0323133.915E,3643.3,34.4,NO INFO,,NO
LTAN734,BUILDING,BUILDING,380032.828N,0323134.246E,3623.6,14.8,NO INFO,,NO
LTAN735,BUILDING,BUILDING,380044.777N,0323150.230E,3610.4,34.4,NO INFO,,NO
LTAN736,BUILDING,BUILDING,380044.115N,0323147.815E,3610.5,34.4,NO INFO,,NO
LTAN737,BUILDING,BUILDING,380042.252N,0323147.880E,3590.8,14.8,NO INFO,,NO
LTAN738,BUILDING,BUILDING,380039.745N,0323150.138E,3590.5,24.6,NO INFO,,NO
LTAN739,BUILDING,BUILDING,380039.000N,0323150.645E,3587.8,24.6,NO INFO,,NO
LTAN740,BUILDING,BUILDING,380039.182N,0323153.993E,3658.2,103.3,NO INFO,,NO
LTAN741,BUILDING,BUILDING,380040.501N,0323153.928E,3660.9,103.3,NO INFO,,NO
LTAN742,BUILDING,BUILDING,380044.056N,0323153.888E,3583.3,14.8,NO INFO,,NO
LTAN743,BUILDING,BUILDING,380039.136N,0323156.757E,3651.4,103.3,NO INFO,,NO
LTAN744,BUILDING,BUILDING,380027.522N,0323207.095E,3541.6,14.8,NO INFO,,NO
LTAN745,BUILDING,BUILDING,380027.113N,0323206.960E,3541.6,14.8,NO INFO,,NO
LTAN746,BUILDING,BUILDING,380023.879N,0323205.174E,3630.2,103.3,NO INFO,,NO
LTAN747,BUILDING,BUILDING,380022.906N,0323203.566E,3632.1,103.3,NO INFO,,NO
LTAN748,BUILDING,BUILDING,380022.177N,0323201.823E,3634.2,103.3,NO INFO,,NO
LTAN749,BUILDING,BUILDING,380021.243N,0323159.982E,3637.0,103.3,NO INFO,,NO
LTAN750,BUILDING,BUILDING,380019.142N,0323200.712E,3571.8,34.4,NO INFO,,NO
LTAN751,BUILDING,BUILDING,380018.860N,0323200.935E,3572.3,34.4,NO INFO,,NO
LTAN752,BUILDING,BUILDING,380017.610N,0323201.864E,3572.8,34.4,NO INFO,,NO
LTAN753,BUILDING,BUILDING,380017.297N,0323202.219E,3572.8,34.4,NO INFO,,NO
LTAN754,BUILDING,BUILDING,380017.708N,0323203.305E,3571.0,34.4,NO INFO,,NO
LTAN755,BUILDING,BUILDING,380018.151N,0323202.957E,3571.0,34.4,NO INFO,,NO
LTAN756,BUILDING,BUILDING,380019.351N,0323202.030E,3570.4,34.4,NO INFO,,NO
LTAN757,BUILDING,BUILDING,380019.760N,0323201.752E,3570.0,34.4,NO INFO,,NO
LTAN758,BUILDING,BUILDING,380020.160N,0323202.543E,3549.1,14.8,NO INFO,,NO
LTAN759,BUILDING,BUILDING,380020.548N,0323203.454E,3567.1,34.4,NO INFO,,NO
LTAN760,BUILDING,BUILDING,380020.156N,0323203.863E,3567.5,34.4,NO INFO,,NO
LTAN761,BUILDING,BUILDING,380020.814N,0323204.877E,3565.6,34.4,NO INFO,,NO
LTAN762,BUILDING,BUILDING,380020.428N,0323205.123E,3565.9,34.4,NO INFO,,NO
LTAN763,BUILDING,BUILDING,380019.597N,0323205.735E,3566.2,34.4,NO INFO,,NO
LTAN764,BUILDING,BUILDING,380019.225N,0323206.131E,3566.0,34.4,NO INFO,,NO
LTAN765,BUILDING,BUILDING,380019.041N,0323204.637E,3568.3,34.4,NO INFO,,NO
LTAN766,BUILDING,BUILDING,380018.659N,0323205.008E,3568.1,34.4,NO INFO,,NO
LTAN767,BUILDING,BUILDING,380021.024N,0323206.670E,3563.6,34.4,NO INFO,,NO
LTAN768,BUILDING,BUILDING,380022.366N,0323206.726E,3561.4,34.4,NO INFO,,NO
LTAN769,BUILDING,BUILDING,380022.649N,0323208.423E,3561.3,34.4,NO INFO,,NO
LTAN770,BUILDING,BUILDING,380022.128N,0323209.856E,3561.3,34.4,NO INFO,,NO
LTAN771,BUILDING,BUILDING,380020.774N,0323209.094E,3561.3,34.4,NO INFO,,NO
LTAN772,BUILDING,BUILDING,380019.969N,0323207.673E,3563.7,34.4,NO INFO,,NO
LTAN773,BUILDING,BUILDING,380018.864N,0323209.297E,3562.9,34.4,NO INFO,,NO
LTAN774,BUILDING,BUILDING,380018.593N,0323208.719E,3563.8,34.4,NO INFO,,NO
LTAN775,BUILDING,BUILDING,380017.960N,0323209.800E,3563.1,34.4,NO INFO,,NO
LTAN776,BUILDING,BUILDING,380017.682N,0323209.322E,3563.7,34.4,NO INFO,,NO
LTAN777,BUILDING,BUILDING,380019.217N,0323210.215E,3561.6,34.4,NO INFO,,NO
LTAN778,BUILDING,BUILDING,380020.945N,0323211.533E,3558.8,34.4,NO INFO,,NO
LTAN779,BUILDING,BUILDING,380021.461N,0323211.770E,3558.5,34.4,NO INFO,,NO
LTAN780,BUILDING,BUILDING,380021.096N,0323213.097E,3556.0,34.4,NO INFO,,NO
LTAN781,BUILDING,BUILDING,380020.644N,0323212.801E,3556.6,34.4,NO INFO,,NO
LTAN782,BUILDING,BUILDING,380018.755N,0323211.815E,3559.6,34.4,NO INFO,,NO
LTAN783,BUILDING,BUILDING,380018.984N,0323211.262E,3560.3,34.4,NO INFO,,NO
LTAN784,BUILDING,BUILDING,380017.811N,0323211.250E,3560.6,34.4,NO INFO,,NO
LTAN785,BUILDING,BUILDING,380017.475N,0323212.732E,3557.9,34.4,NO INFO,,NO
LTAN786,BUILDING,BUILDING,380016.295N,0323211.169E,3561.2,34.4,NO INFO,,NO
LTAN787,BUILDING,BUILDING,380016.487N,0323210.499E,3562.1,34.4,NO INFO,,NO
LTAN788,BUILDING,BUILDING,380015.085N,0323210.627E,3561.3,34.4,NO INFO,,NO
LTAN789,BUILDING,BUILDING,380014.674N,0323210.430E,3561.3,34.4,NO INFO,,NO
LTAN790,BUILDING,BUILDING,380015.008N,0323208.616E,3563.6,34.4,NO INFO,,NO
LTAN791,BUILDING,BUILDING,380014.530N,0323208.703E,3563.2,34.4,NO INFO,,NO
LTAN792,BUILDING,BUILDING,380014.984N,0323207.410E,3565.4,34.4,NO INFO,,NO
LTAN793,BUILDING,BUILDING,380014.748N,0323206.824E,3566.1,34.4,NO INFO,,NO
LTAN794,BUILDING,BUILDING,380016.161N,0323206.102E,3568.4,34.4,NO INFO,,NO
LTAN795,BUILDING,BUILDING,380017.069N,0323205.374E,3569.2,34.4,NO INFO,,NO
LTAN796,BUILDING,BUILDING,380017.651N,0323206.565E,3567.2,34.4,NO INFO,,NO
LTAN797,BUILDING,BUILDING,380016.743N,0323207.294E,3566.7,34.4,NO INFO,,NO
LTAN798,BUILDING,BUILDING,380016.971N,0323207.917E,3565.8,34.4,NO INFO,,NO
LTAN799,BUILDING,BUILDING,380017.966N,0323207.098E,3566.3,34.4,NO INFO,,NO
LTAN800,BUILDING,BUILDING,380016.815N,0323204.864E,3570.1,34.4,NO INFO,,NO
LTAN801,BUILDING,BUILDING,380015.878N,0323205.437E,3569.3,34.4,NO INFO,,NO
LTAN802,BUILDING,BUILDING,380013.829N,0323207.322E,3564.4,34.4,NO INFO,,NO
LTAN803,BUILDING,BUILDING,380013.578N,0323206.731E,3565.1,34.4,NO INFO,,NO
LTAN804,BUILDING,BUILDING,380014.203N,0323205.750E,3567.0,34.4,NO INFO,,NO
LTAN805,BUILDING,BUILDING,380013.941N,0323205.135E,3567.5,34.4,NO INFO,,NO
LTAN806,BUILDING,BUILDING,380015.231N,0323204.242E,3570.5,34.4,NO INFO,,NO
LTAN807,BUILDING,BUILDING,380016.220N,0323203.586E,3571.9,34.4,NO INFO,,NO
LTAN808,BUILDING,BUILDING,380015.939N,0323202.983E,3572.8,34.4,NO INFO,,NO
LTAN809,BUILDING,BUILDING,380014.951N,0323203.702E,3570.8,34.4,NO INFO,,NO
LTAN810,BUILDING,BUILDING,380013.012N,0323204.782E,3567.0,34.4,NO INFO,,NO
LTAN811,BUILDING,BUILDING,380013.054N,0323205.500E,3566.1,34.4,NO INFO,,NO
LTAN812,BUILDING,BUILDING,380011.520N,0323205.082E,3566.3,34.4,NO INFO,,NO
LTAN813,BUILDING,BUILDING,380011.545N,0323205.731E,3565.2,34.4,NO INFO,,NO
LTAN814,BUILDING,BUILDING,380011.492N,0323206.640E,3562.9,34.4,NO INFO,,NO
LTAN815,BUILDING,BUILDING,380011.484N,0323207.153E,3562.0,34.4,NO INFO,,NO
LTAN816,BUILDING,BUILDING,380011.545N,0323208.064E,3561.3,34.4,NO INFO,,NO
LTAN817,BUILDING,BUILDING,380011.527N,0323208.759E,3561.2,34.4,NO INFO,,NO
LTAN818,BUILDING,BUILDING,380009.910N,0323208.826E,3560.4,34.4,NO INFO,,NO
LTAN819,BUILDING,BUILDING,380009.927N,0323208.275E,3560.9,34.4,NO INFO,,NO
LTAN820,BUILDING,BUILDING,380009.901N,0323206.944E,3561.3,34.4,NO INFO,,NO
LTAN821,BUILDING,BUILDING,380009.990N,0323205.677E,3562.9,34.4,NO INFO,,NO
LTAN822,BUILDING,BUILDING,380009.950N,0323205.022E,3564.3,34.4,NO INFO,,NO
LTAN823,BUILDING,BUILDING,380012.874N,0323208.590E,3561.4,34.4,NO INFO,,NO
LTAN824,BUILDING,BUILDING,380008.177N,0323208.766E,3559.5,34.4,NO INFO,,NO
LTAN825,BUILDING,BUILDING,380008.372N,0323207.808E,3561.0,34.4,NO INFO,,NO
