Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,
LTCB1201,MAST,POLE,405801.48N,0380425.28E,34.78,26.25,NO INFO,,NO,,,,
LTCB1202,MAST,POLE,405801.68N,0380424.02E,34.78,26.25,NO INFO,,NO,,,,
LTCB1203,MAST,POLE,405801.88N,0380422.77E,34.78,26.25,NO INFO,,NO,,,,
LTCB1204,MAST,POLE,405802.08N,0380421.51E,34.78,26.25,NO INFO,,NO,,,,
LTCB1205,MAST,POLE,405802.28N,0380420.25E,34.78,26.25,NO INFO,,NO,,,,
LTCB1206,MAST,POLE,405802.48N,0380419.00E,34.78,26.25,NO INFO,,NO,,,,
LTCB1207,MAST,POLE,405802.68N,0380417.74E,34.78,26.25,NO INFO,,NO,,,,
LTCB1208,MAST,POLE,405802.88N,0380416.49E,34.78,26.25,NO INFO,,NO,,,,
LTCB1209,MAST,POLE,405803.08N,0380415.23E,34.78,26.25,NO INFO,,NO,,,,
LTCB1210,MAST,POLE,405803.28N,0380413.98E,34.78,26.25,NO INFO,,NO,,,,
LTCB1211,MAST,POLE,405803.28N,0380413.98E,34.78,26.25,NO INFO,,NO,,,,
LTCB1212,MAST,POLE,405803.47N,0380412.72E,34.78,26.25,NO INFO,,NO,,,,
LTCB1213,MAST,POLE,405803.67N,0380411.46E,34.78,26.25,NO INFO,,NO,,,,
LTCB1214,MAST,POLE,405803.87N,0380410.21E,34.78,26.25,NO INFO,,NO,,,,
LTCB1215,MAST,POLE,405804.07N,0380408.95E,34.78,26.25,NO INFO,,NO,,,,
LTCB1216,MAST,POLE,405804.27N,0380407.70E,34.78,26.25,NO INFO,,NO,,,,
LTCB1217,MAST,POLE,405804.47N,0380406.44E,34.78,26.25,NO INFO,,NO,,,,
LTCB1218,MAST,POLE,405804.67N,0380405.19E,34.78,26.25,NO INFO,,NO,,,,
LTCB1219,MAST,POLE,405804.87N,0380403.93E,34.78,26.25,NO INFO,,NO,,,,
LTCB1220,MAST,POLE,405805.07N,0380402.68E,34.78,26.25,NO INFO,,NO,,,,
LTCB1221,MAST,POLE,405805.27N,0380401.42E,34.78,26.25,NO INFO,,NO,,,,
LTCB1222,MAST,POLE,405805.47N,0380400.16E,34.78,26.25,NO INFO,,NO,,,,
LTCB1223,MAST,POLE,405805.67N,0380358.91E,34.78,26.25,NO INFO,,NO,,,,
LTCB1224,MAST,POLE,405805.86N,0380357.66E,34.78,26.25,NO INFO,,NO,,,,
LTCB1225,MAST,POLE,405806.06N,0380356.40E,34.78,26.25,NO INFO,,NO,,,,
LTCB1226,MAST,POLE,405806.39N,0380355.05E,34.78,26.25,NO INFO,,NO,,,,
LTCB1227,MAST,POLE,405819.00N,0380357.99E,34.78,26.25,NO INFO,,NO,,,,
LTCB1228,MAST,POLE,405819.51N,0380358.83E,34.78,26.25,NO INFO,,NO,,,,
LTCB1229,MAST,POLE,405819.77N,0380359.85E,34.78,26.25,NO INFO,,NO,,,,
LTCB1230,MAST,POLE,405819.75N,0380400.94E,34.78,26.25,NO INFO,,NO,,,,
LTCB1231,MAST,POLE,405819.55N,0380402.19E,34.78,26.25,NO INFO,,NO,,,,
LTCB1232,MAST,POLE,405819.35N,0380403.45E,34.78,26.25,NO INFO,,NO,,,,
LTCB1233,MAST,POLE,405819.16N,0380404.70E,34.78,26.25,NO INFO,,NO,,,,
LTCB1234,MAST,POLE,405818.96N,0380405.96E,34.78,26.25,NO INFO,,NO,,,,
LTCB1235,MAST,POLE,405818.76N,0380407.22E,34.78,26.25,NO INFO,,NO,,,,
LTCB1236,MAST,POLE,405818.56N,0380408.47E,34.78,26.25,NO INFO,,NO,,,,
LTCB1237,MAST,POLE,405818.36N,0380409.73E,34.78,26.25,NO INFO,,NO,,,,
LTCB1238,MAST,POLE,405818.16N,0380410.98E,34.78,26.25,NO INFO,,NO,,,,
LTCB1239,MAST,POLE,405817.96N,0380412.24E,34.78,26.25,NO INFO,,NO,,,,
LTCB1240,MAST,POLE,405817.76N,0380413.50E,34.78,26.25,NO INFO,,NO,,,,
LTCB1241,MAST,POLE,405817.56N,0380414.75E,34.78,26.25,NO INFO,,NO,,,,
LTCB1242,MAST,POLE,405817.36N,0380416.00E,34.78,26.25,NO INFO,,NO,,,,
LTCB1243,MAST,POLE,405817.16N,0380417.26E,34.78,26.25,NO INFO,,NO,,,,
LTCB1244,MAST,POLE,405816.96N,0380418.51E,34.78,26.25,NO INFO,,NO,,,,
LTCB1245,MAST,POLE,405816.76N,0380419.77E,34.78,26.25,NO INFO,,NO,,,,
LTCB1246,MAST,POLE,405816.56N,0380421.03E,34.78,26.25,NO INFO,,NO,,,,
LTCB1247,MAST,POLE,405816.37N,0380422.28E,34.78,26.25,NO INFO,,NO,,,,
LTCB1248,MAST,POLE,405816.17N,0380423.54E,34.78,26.25,NO INFO,,NO,,,,
LTCB1249,MAST,POLE,405815.97N,0380424.79E,34.78,26.25,NO INFO,,NO,,,,
LTCB1250,MAST,POLE,405815.76N,0380426.04E,34.78,26.25,NO INFO,,NO,,,,
LTCB1251,MAST,POLE,405815.28N,0380427.20E,34.78,26.25,NO INFO,,NO,,,,
LTCB1252,MAST,POLE,405814.70N,0380428.23E,34.78,26.25,NO INFO,,NO,,,,
LTCB1253,MAST,POLE,405814.11N,0380429.25E,34.78,26.25,NO INFO,,NO,,,,
LTCB1254,MAST,POLE,405813.53N,0380430.28E,34.78,26.25,NO INFO,,NO,,,,
LTCB1255,MAST,POLE,405812.94N,0380431.31E,34.78,26.25,NO INFO,,NO,,,,
LTCB1256,MAST,POLE,405812.47N,0380432.48E,34.78,26.25,NO INFO,,NO,,,,
LTCB1257,MAST,POLE,405812.22N,0380433.81E,34.78,26.25,NO INFO,,NO,,,,
LTCB1258,MAST,POLE,405812.02N,0380435.07E,34.78,26.25,NO INFO,,NO,,,,
LTCB1259,MAST,POLE,405811.82N,0380436.32E,34.78,26.25,NO INFO,,NO,,,,
LTCB1260,MAST,POLE,405811.62N,0380437.58E,34.78,26.25,NO INFO,,NO,,,,
LTCB1261,MAST,POLE,405811.42N,0380438.84E,34.78,26.25,NO INFO,,NO,,,,
LTCB1262,MAST,POLE,405811.22N,0380440.09E,34.78,26.25,NO INFO,,NO,,,,
LTCB1263,MAST,POLE,405811.02N,0380441.34E,34.78,26.25,NO INFO,,NO,,,,
LTCB1264,MAST,POLE,405810.82N,0380442.60E,34.78,26.25,NO INFO,,NO,,,,
LTCB1265,MAST,POLE,405810.62N,0380443.86E,34.78,26.25,NO INFO,,NO,,,,
LTCB1266,MAST,POLE,405810.42N,0380445.11E,34.78,26.25,NO INFO,,NO,,,,
LTCB1267,MAST,POLE,405810.22N,0380446.37E,34.78,26.25,NO INFO,,NO,,,,
LTCB1268,MAST,POLE,405810.02N,0380447.62E,34.78,26.25,NO INFO,,NO,,,,
LTCB1269,MAST,POLE,405809.83N,0380448.88E,34.78,26.25,NO INFO,,NO,,,,
LTCB1270,MAST,POLE,405809.63N,0380450.14E,34.78,26.25,NO INFO,,NO,,,,
LTCB1271,MAST,POLE,405809.43N,0380451.39E,34.78,26.25,NO INFO,,NO,,,,
LTCB1272,MAST,POLE,405809.23N,0380452.65E,34.78,26.25,NO INFO,,NO,,,,
LTCB1273,MAST,POLE,405809.03N,0380453.90E,34.78,26.25,NO INFO,,NO,,,,
LTCB1274,MAST,POLE,405808.83N,0380455.16E,34.78,26.25,NO INFO,,NO,,,,
LTCB1275,MAST,POLE,405808.63N,0380456.41E,34.78,26.25,NO INFO,,NO,,,,
LTCB1276,MAST,POLE,405808.43N,0380457.67E,34.78,26.25,NO INFO,,NO,,,,
LTCB1277,MAST,POLE,405808.23N,0380458.92E,34.78,26.25,NO INFO,,NO,,,,
LTCB1278,MAST,POLE,405808.03N,0380500.18E,34.78,26.25,NO INFO,,NO,,,,
LTCB1279,MAST,POLE,405807.83N,0380501.44E,34.78,26.25,NO INFO,,NO,,,,
LTCB1280,MAST,POLE,405807.63N,0380502.69E,34.78,26.25,NO INFO,,NO,,,,
LTCB1281,MAST,POLE,405807.43N,0380503.95E,34.78,26.25,NO INFO,,NO,,,,
LTCB1282,MAST,POLE,405807.23N,0380505.20E,34.78,26.25,NO INFO,,NO,,,,
LTCB1283,MAST,POLE,405807.03N,0380506.46E,34.78,26.25,NO INFO,,NO,,,,
LTCB1284,MAST,POLE,405806.83N,0380507.71E,34.78,26.25,NO INFO,,NO,,,,
LTCB1285,MAST,POLE,405806.64N,0380508.97E,34.78,26.25,NO INFO,,NO,,,,
LTCB1286,MAST,POLE,405806.44N,0380510.23E,34.78,26.25,NO INFO,,NO,,,,
LTCB1287,MAST,POLE,405806.24N,0380511.48E,34.78,26.25,NO INFO,,NO,,,,
LTCB1288,MAST,POLE,405806.04N,0380512.74E,34.78,26.25,NO INFO,,NO,,,,
LTCB1289,MAST,POLE,405805.84N,0380513.99E,34.78,26.25,NO INFO,,NO,,,,
LTCB1290,MAST,POLE,405805.64N,0380515.25E,34.78,26.25,NO INFO,,NO,,,,
LTCB1291,MAST,POLE,405805.45N,0380516.47E,34.78,26.25,NO INFO,,NO,,,,
LTCB1292,MAST,POLE,405805.24N,0380517.76E,34.78,26.25,NO INFO,,NO,,,,
LTCB1293,MAST,POLE,405805.04N,0380519.02E,34.78,26.25,NO INFO,,NO,,,,
LTCB1294,MAST,POLE,405804.84N,0380520.27E,34.78,26.25,NO INFO,,NO,,,,
LTCB1295,MAST,POLE,405804.64N,0380521.53E,34.78,26.25,NO INFO,,NO,,,,
LTCB1296,MAST,POLE,405804.44N,0380522.78E,34.78,26.25,NO INFO,,NO,,,,
LTCB1297,MAST,POLE,405804.24N,0380524.04E,34.78,26.25,NO INFO,,NO,,,,
LTCB1298,MAST,POLE,405804.04N,0380525.29E,34.78,26.25,NO INFO,,NO,,,,
LTCB1299,MAST,POLE,405803.84N,0380526.55E,34.78,26.25,NO INFO,,NO,,,,
LTCB1300,MAST,POLE,405803.64N,0380527.81E,34.78,26.25,NO INFO,,NO,,,,
LTCB1301,MAST,POLE,405803.44N,0380529.06E,34.78,26.25,NO INFO,,NO,,,,
LTCB1302,MAST,POLE,405803.25N,0380530.32E,34.78,26.25,NO INFO,,NO,,,,
LTCB1303,MAST,POLE,405803.05N,0380531.57E,34.78,26.25,NO INFO,,NO,,,,
LTCB1304,MAST,POLE,405802.85N,0380532.83E,34.78,26.25,NO INFO,,NO,,,,
LTCB1305,MAST,POLE,405802.65N,0380534.09E,34.78,26.25,NO INFO,,NO,,,,
LTCB1306,MAST,POLE,405802.45N,0380535.34E,34.78,26.25,NO INFO,,NO,,,,
LTCB1307,MAST,POLE,405802.25N,0380536.60E,34.78,26.25,NO INFO,,NO,,,,
LTCB1308,MAST,POLE,405802.05N,0380537.85E,34.78,26.25,NO INFO,,NO,,,,
LTCB1309,MAST,POLE,405801.85N,0380539.11E,34.78,26.25,NO INFO,,NO,,,,
LTCB1310,MAST,POLE,405801.65N,0380540.37E,34.78,26.25,NO INFO,,NO,,,,
LTCB1311,MAST,POLE,405801.45N,0380541.63E,34.78,26.25,NO INFO,,NO,,,,
LTCB1312,MAST,POLE,405801.25N,0380542.88E,34.78,26.25,NO INFO,,NO,,,,
LTCB1313,MAST,POLE,405801.05N,0380544.14E,34.78,26.25,NO INFO,,NO,,,,
LTCB1314,MAST,POLE,405800.858N,0380545.39E,34.78,26.25,NO INFO,,NO,,,,
LTCB1315,MAST,POLE,405800.658N,0380546.65E,34.78,26.25,NO INFO,,NO,,,,
LTCB1316,MAST,POLE,405800.458N,0380547.90E,34.78,26.25,NO INFO,,NO,,,,
LTCB1317,MAST,POLE,405800.259N,0380549.15E,34.78,26.25,NO INFO,,NO,,,,
LTCB1318,MAST,POLE,405800.057N,0380550.41E,34.78,26.25,NO INFO,,NO,,,,
LTCB1319,MAST,POLE,4057590.89N,0380551.91E,34.78,26.25,NO INFO,,NO,,,,
LTCB1320,MAST,POLE,405800.009N,0380553.15E,34.78,26.25,NO INFO,,NO,,,,
LTCB1321,MAST,POLE,405800.231N,0380554.40E,34.78,26.25,NO INFO,,NO,,,,
LTCB1322,MAST,POLE,405800.452N,0380555.65E,34.78,26.25,NO INFO,,NO,,,,
LTCB1323,MAST,POLE,405800.675N,0380556.90E,34.78,26.25,NO INFO,,NO,,,,
LTCB1324,MAST,POLE,405800.899N,0380558.15E,34.78,26.25,NO INFO,,NO,,,,
LTCB1325,MAST,POLE,405800.940N,0380559.43E,34.78,26.25,NO INFO,,NO,,,,
LTCB1326,MAST,POLE,405800.748N,0380600.66E,34.78,26.25,NO INFO,,NO,,,,
LTCB1327,MAST,POLE,405800.549N,0380601.91E,34.78,26.25,NO INFO,,NO,,,,
LTCB1328,MAST,POLE,405800.349N,0380603.17E,34.78,26.25,NO INFO,,NO,,,,
LTCB1329,MAST,POLE,405800.150N,0380604.42E,34.78,26.25,NO INFO,,NO,,,,
LTCB1330,MAST,POLE,405759.95N,0380605.68E,34.78,26.25,NO INFO,,NO,,,,
LTCB1331,MAST,POLE,405759.75N,0380606.94E,34.78,26.25,NO INFO,,NO,,,,
LTCB1332,MAST,POLE,405759.55N,0380608.19E,34.78,26.25,NO INFO,,NO,,,,
LTCB1333,MAST,POLE,405759.35N,0380609.45E,34.78,26.25,NO INFO,,NO,,,,
LTCB1334,MAST,POLE,405759.15N,0380610.70E,34.78,26.25,NO INFO,,NO,,,,
LTCB1335,MAST,POLE,405758.95N,0380611.96E,34.78,26.25,NO INFO,,NO,,,,
LTCB1336,MAST,POLE,405758.75N,0380613.21E,34.78,26.25,NO INFO,,NO,,,,
LTCB1337,MAST,POLE,405758.55N,0380614.47E,34.78,26.25,NO INFO,,NO,,,,
LTCB1338,MAST,POLE,405758.35N,0380615.72E,34.78,26.25,NO INFO,,NO,,,,
LTCB1339,MAST,POLE,405758.15N,0380616.98E,34.78,26.25,NO INFO,,NO,,,,
LTCB1340,MAST,POLE,405757.95N,0380618.23E,34.78,26.25,NO INFO,,NO,,,,
LTCB1341,MAST,POLE,405757.75N,0380619.49E,34.78,26.25,NO INFO,,NO,,,,
LTCB1342,MAST,POLE,405757.55N,0380620.75E,34.78,26.25,NO INFO,,NO,,,,
LTCB1343,MAST,POLE,405757.35N,0380622.00E,34.78,26.25,NO INFO,,NO,,,,
LTCB1344,MAST,POLE,405757.15N,0380623.26E,34.78,26.25,NO INFO,,NO,,,,
LTCB1345,MAST,POLE,405756.96N,0380624.43E,34.78,26.25,NO INFO,,NO,,,,
LTCB1346,MAST,POLE,405756.57N,0380625.40E,34.78,26.25,NO INFO,,NO,,,,
LTCB1347,MAST,POLE,405755.96N,0380626.15E,34.78,26.25,NO INFO,,NO,,,,
LTCB1348,MAST,POLE,405755.20N,0380626.58E,34.78,26.25,NO INFO,,NO,,,,
LTCB1349,MAST,POLE,405744.34N,0380623.01E,34.78,26.25,NO INFO,,NO,,,,
LTCB1350,MAST,POLE,405744.51N,0380621.75E,34.78,26.25,NO INFO,,NO,,,,
LTCB1351,MAST,POLE,405744.71N,0380620.49E,34.78,26.25,NO INFO,,NO,,,,
LTCB1352,MAST,POLE,405744.91N,0380619.24E,34.78,26.25,NO INFO,,NO,,,,
LTCB1353,MAST,POLE,405745.11N,0380617.98E,34.78,26.25,NO INFO,,NO,,,,
LTCB1354,MAST,POLE,405745.31N,0380616.73E,34.78,26.25,NO INFO,,NO,,,,
LTCB1355,MAST,POLE,405745.51N,0380615.47E,34.78,26.25,NO INFO,,NO,,,,
LTCB1356,MAST,POLE,405745.71N,0380614.22E,34.78,26.25,NO INFO,,NO,,,,
LTCB1357,MAST,POLE,405745.91N,0380612.96E,34.78,26.25,NO INFO,,NO,,,,
LTCB1358,MAST,POLE,405746.11N,0380611.70E,34.78,26.25,NO INFO,,NO,,,,
LTCB1359,MAST,POLE,405746.31N,0380610.45E,34.78,26.25,NO INFO,,NO,,,,
LTCB1360,MAST,POLE,405746.51N,0380609.19E,34.78,26.25,NO INFO,,NO,,,,
LTCB1361,MAST,POLE,405746.71N,0380607.94E,34.78,26.25,NO INFO,,NO,,,,
LTCB1362,MAST,POLE,405746.91N,0380606.68E,34.78,26.25,NO INFO,,NO,,,,
LTCB1363,MAST,POLE,405747.11N,0380605.43E,34.78,26.25,NO INFO,,NO,,,,
LTCB1364,MAST,POLE,405747.31N,0380604.17E,34.78,26.25,NO INFO,,NO,,,,
LTCB1365,MAST,POLE,405747.51N,0380602.92E,34.78,26.25,NO INFO,,NO,,,,
LTCB1366,MAST,POLE,405747.71N,0380601.66E,34.78,26.25,NO INFO,,NO,,,,
LTCB1367,MAST,POLE,405747.91N,0380600.41E,34.78,26.25,NO INFO,,NO,,,,
LTCB1368,MAST,POLE,405748.11N,0380559.15E,34.78,26.25,NO INFO,,NO,,,,
LTCB1369,MAST,POLE,405748.31N,0380557.90E,34.78,26.25,NO INFO,,NO,,,,
LTCB1370,MAST,POLE,405748.51N,0380556.64E,34.78,26.25,NO INFO,,NO,,,,
LTCB1371,MAST,POLE,405748.71N,0380555.39E,34.78,26.25,NO INFO,,NO,,,,
LTCB1372,MAST,POLE,405748.91N,0380554.13E,34.78,26.25,NO INFO,,NO,,,,
LTCB1373,MAST,POLE,405749.11N,0380552.88E,34.78,26.25,NO INFO,,NO,,,,
LTCB1374,MAST,POLE,405748.44N,0380551.86E,34.78,26.25,NO INFO,,NO,,,,
LTCB1375,MAST,POLE,405747.93N,0380550.84E,34.78,26.25,NO INFO,,NO,,,,
LTCB1376,MAST,POLE,405748.11N,0380549.58E,34.78,26.25,NO INFO,,NO,,,,
LTCB1377,MAST,POLE,405748.31N,0380548.32E,34.78,26.25,NO INFO,,NO,,,,
LTCB1378,MAST,POLE,405748.51N,0380547.07E,34.78,26.25,NO INFO,,NO,,,,
LTCB1379,MAST,POLE,405748.71N,0380545.81E,34.78,26.25,NO INFO,,NO,,,,
LTCB1380,MAST,POLE,405748.91N,0380544.55E,34.78,26.25,NO INFO,,NO,,,,
LTCB1381,MAST,POLE,405749.11N,0380543.30E,34.78,26.25,NO INFO,,NO,,,,
LTCB1382,MAST,POLE,405749.31N,0380542.04E,34.78,26.25,NO INFO,,NO,,,,
LTCB1383,MAST,POLE,405749.51N,0380540.79E,34.78,26.25,NO INFO,,NO,,,,
LTCB1384,MAST,POLE,405749.71N,0380539.53E,34.78,26.25,NO INFO,,NO,,,,
LTCB1385,MAST,POLE,405749.91N,0380538.28E,34.78,26.25,NO INFO,,NO,,,,
LTCB1386,MAST,POLE,405750.11N,0380537.02E,34.78,26.25,NO INFO,,NO,,,,
LTCB1387,MAST,POLE,405750.30N,0380535.77E,34.78,26.25,NO INFO,,NO,,,,
LTCB1388,MAST,POLE,405750.50N,0380534.51E,34.78,26.25,NO INFO,,NO,,,,
LTCB1389,MAST,POLE,405750.70N,0380533.25E,34.78,26.25,NO INFO,,NO,,,,
LTCB1390,MAST,POLE,405750.90N,0380532.00E,34.78,26.25,NO INFO,,NO,,,,
LTCB1391,MAST,POLE,405751.10N,0380530.74E,34.78,26.25,NO INFO,,NO,,,,
LTCB1392,MAST,POLE,405751.30N,0380529.49E,34.78,26.25,NO INFO,,NO,,,,
LTCB1393,MAST,POLE,405751.50N,0380528.23E,34.78,26.25,NO INFO,,NO,,,,
LTCB1394,MAST,POLE,405751.70N,0380526.97E,34.78,26.25,NO INFO,,NO,,,,
LTCB1395,MAST,POLE,405751.90N,0380525.72E,34.78,26.25,NO INFO,,NO,,,,
LTCB1396,MAST,POLE,405752.10N,0380524.46E,34.78,26.25,NO INFO,,NO,,,,
LTCB1397,MAST,POLE,405752.30N,0380523.21E,34.78,26.25,NO INFO,,NO,,,,
LTCB1398,MAST,POLE,405752.49N,0380521.99E,34.78,26.25,NO INFO,,NO,,,,
LTCB1399,MAST,POLE,405752.70N,0380520.70E,34.78,26.25,NO INFO,,NO,,,,
LTCB1400,MAST,POLE,405752.90N,0380519.44E,34.78,26.25,NO INFO,,NO,,,,
LTCB1401,MAST,POLE,405753.10N,0380518.18E,34.78,26.25,NO INFO,,NO,,,,
LTCB1402,MAST,POLE,405753.3NN,0380516.93E,34.78,26.25,NO INFO,,NO,,,,
LTCB1403,MAST,POLE,405753.44N,0380515.67E,34.78,26.25,NO INFO,,NO,,,,
LTCB1404,MAST,POLE,405752.79N,0380514.74E,34.78,26.25,NO INFO,,NO,,,,
LTCB1405,LIGHTING MAST,POLE,405749.27N,0380503.54E,45.93,32.81,YES,RED,NO,,,,
LTCB1406,LIGHTING MAST,POLE,405749.44N,0380502.41E,45.93,32.81,YES,RED,NO,,,,
LTCB1407,LIGHTING MAST,POLE,405749.63N,0380501.24E,45.93,32.81,YES,RED,NO,,,,
LTCB1408,LIGHTING MAST,POLE,405749.81N,0380500.07E,45.93,32.81,YES,RED,NO,,,,
LTCB1409,LIGHTING MAST,POLE,405750.00N,0380458.87E,45.93,32.81,YES,RED,NO,,,,
LTCB1410,LIGHTING MAST,POLE,405750.19N,0380457.71E,45.93,32.81,YES,RED,NO,,,,
LTCB1411,LIGHTING MAST,POLE,405750.38N,0380456.53E,45.93,32.81,YES,RED,NO,,,,
LTCB1412,LIGHTING MAST,POLE,405750.56N,0380455.36E,45.93,32.81,YES,RED,NO,,,,
LTCB1413,LIGHTING MAST,POLE,405753.02N,0380443.04E,45.93,32.81,YES,RED,NO,,,,
LTCB1414,LIGHTING MAST,POLE,405753.20N,0380441.87E,45.93,32.81,YES,RED,NO,,,,
LTCB1415,LIGHTING MAST,POLE,405753.39N,0380440.69E,45.93,32.81,YES,RED,NO,,,,
LTCB1416,LIGHTING MAST,POLE,405752.36N,0380439.38E,45.93,32.81,YES,RED,NO,,,,
LTCB1417,LIGHTING MAST,POLE,405752.60N,0380438.26E,45.93,32.81,YES,RED,NO,,,,
LTCB1418,LIGHTING MAST,POLE,405753.18N,0380437.54E,45.93,32.81,YES,RED,NO,,,,
LTCB1419,LIGHTING MAST,POLE,405753.68N,0380436.59E,45.93,32.81,YES,RED,NO,,,,
LTCB1420,LIGHTING MAST,POLE,405754.19N,0380435.61E,45.93,32.81,YES,RED,NO,,,,
LTCB1421,LIGHTING MAST,POLE,405754.71N,0380434.63E,45.93,32.81,YES,RED,NO,,,,
LTCB1422,LIGHTING MAST,POLE,405755.20N,0380433.67E,45.93,32.81,YES,RED,NO,,,,
LTCB1423,LIGHTING MAST,POLE,405755.72N,0380432.68E,45.93,32.81,YES,RED,NO,,,,
LTCB1424,LIGHTING MAST,POLE,405756.22N,0380431.72E,45.93,32.81,YES,RED,NO,,,,
LTCB1425,LIGHTING MAST,POLE,405756.73N,0380430.74E,45.93,32.81,YES,RED,NO,,,,
LTCB1426,LIGHTING MAST,POLE,405757.24N,0380429.77E,45.93,32.81,YES,RED,NO,,,,
LTCB1427,LIGHTING MAST,POLE,405757.79N,0380428.86E,45.93,32.81,YES,RED,NO,,,,
LTCB1428,LIGHTING MAST,POLE,405758.46N,0380428.43E,45.93,32.81,YES,RED,NO,,,,
LTCB1435,DME ANTENNA,ANTENNA,405751.85N,0380540.41E,28.60,20.83,YES,RED,NO,,,,
LTCB1436,GP ANTENNA,ANTENNA,405756.16N,0380601.40E,58.46,50.19,YES,RED,NO,,,,
LTCB1437,NF ANTENNA,ANTENNA,405755.60N,0380604.84E,28.01,19.73,NO INFO,,NO,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
