Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ532,BUILDING,BUILDING,375400.306N,0410843.321E,2087.25,103.35,NO INFO,,NO,
LTCJ533,BUILDING,BUILDING,375400.990N,0410842.678E,2084.52,103.35,NO INFO,,NO,
LTCJ534,BUILDING,BUILDING,375401.479N,0410841.798E,2081.26,103.35,NO INFO,,NO,
LTCJ535,BUILDING,BUILDING,375402.168N,0410841.039E,2081.34,103.35,NO INFO,,NO,
LTCJ536,BUILDING,BUILDING,375400.656N,0410841.658E,2029.16,54.13,NO INFO,,NO,
LTCJ537,BUILDING,BUILDING,375400.251N,0410841.171E,2016.24,44.29,NO INFO,,NO,
LTCJ538,BUILDING,BUILDING,375359.991N,0410840.556E,2012.80,44.29,NO INFO,,NO,
LTCJ539,BUILDING,BUILDING,375400.721N,0410839.990E,2022.65,54.13,NO INFO,,NO,
LTCJ540,BUILDING,BUILDING,375358.900N,0410841.167E,2023.31,54.13,NO INFO,,NO,
LTCJ541,BUILDING,BUILDING,375359.384N,0410841.894E,2018.49,44.29,NO INFO,,NO,
LTCJ542,BUILDING,BUILDING,375359.781N,0410842.400E,2032.71,54.13,NO INFO,,NO,
LTCJ543,BUILDING,BUILDING,375359.114N,0410843.100E,2034.45,54.13,NO INFO,,NO,
LTCJ544,BUILDING,BUILDING,375358.647N,0410842.527E,2029.42,54.13,NO INFO,,NO,
LTCJ545,BUILDING,BUILDING,375357.957N,0410843.983E,2034.58,54.13,NO INFO,,NO,
LTCJ546,BUILDING,BUILDING,375357.553N,0410842.848E,1997.01,24.61,NO INFO,,NO,
LTCJ547,BUILDING,BUILDING,375356.891N,0410844.729E,2031.93,54.13,NO INFO,,NO,
LTCJ548,BUILDING,BUILDING,375349.812N,0410853.470E,2074.99,63.98,NO INFO,,NO,
LTCJ549,BUILDING,BUILDING,375350.770N,0410854.424E,2094.43,73.82,NO INFO,,NO,
LTCJ550,BUILDING,BUILDING,375350.428N,0410855.594E,2083.37,73.82,NO INFO,,NO,
LTCJ551,BUILDING,BUILDING,375351.694N,0410855.357E,2108.67,73.82,NO INFO,,NO,
LTCJ552,BUILDING,BUILDING,375350.275N,0410856.269E,2089.10,73.82,NO INFO,,NO,
LTCJ553,BUILDING,BUILDING,375348.838N,0410857.116E,2035.76,34.45,NO INFO,,NO,
LTCJ554,BUILDING,BUILDING,375349.454N,0410855.504E,2035.76,34.45,NO INFO,,NO,
LTCJ555,BUILDING,BUILDING,375348.377N,0410855.247E,2045.60,44.29,NO INFO,,NO,
LTCJ556,BUILDING,BUILDING,375347.409N,0410854.869E,2055.89,63.98,NO INFO,,NO,
LTCJ557,BUILDING,BUILDING,375346.282N,0410855.455E,2054.17,63.98,NO INFO,,NO,
LTCJ558,BUILDING,BUILDING,375346.879N,0410856.640E,2016.08,14.76,NO INFO,,NO,
LTCJ559,BUILDING,BUILDING,375345.265N,0410856.690E,2016.08,14.76,NO INFO,,NO,
LTCJ560,BUILDING,BUILDING,375345.468N,0410857.476E,2016.08,14.76,NO INFO,,NO,
LTCJ561,BUILDING,BUILDING,375345.919N,0410857.671E,2035.76,34.45,NO INFO,,NO,
LTCJ562,BUILDING,BUILDING,375346.445N,0410857.886E,2045.60,44.29,NO INFO,,NO,
LTCJ563,BUILDING,BUILDING,375346.810N,0410857.975E,2045.60,44.29,NO INFO,,NO,
LTCJ564,BUILDING,BUILDING,375345.999N,0410859.494E,2045.60,44.29,NO INFO,,NO,
LTCJ565,BUILDING,BUILDING,375345.157N,0410859.115E,2045.60,44.29,NO INFO,,NO,
LTCJ566,BUILDING,BUILDING,375346.455N,0410858.739E,2045.60,44.29,NO INFO,,NO,
LTCJ567,BUILDING,BUILDING,375344.393N,0410901.060E,2025.92,24.61,NO INFO,,NO,
LTCJ568,BUILDING,BUILDING,375345.783N,0410902.091E,2025.92,24.61,NO INFO,,NO,
LTCJ569,BUILDING,BUILDING,375345.198N,0410902.742E,2028.49,14.76,NO INFO,,NO,
LTCJ570,BUILDING,BUILDING,375345.976N,0410902.686E,2034.06,24.61,NO INFO,,NO,
LTCJ571,BUILDING,BUILDING,375346.410N,0410902.923E,2029.86,14.76,NO INFO,,NO,
LTCJ572,BUILDING,BUILDING,375346.468N,0410901.343E,2025.92,24.61,NO INFO,,NO,
LTCJ573,BUILDING,BUILDING,375346.882N,0410901.357E,2025.92,24.61,NO INFO,,NO,
LTCJ574,BUILDING,BUILDING,375347.912N,0410900.420E,2025.92,24.61,NO INFO,,NO,
LTCJ575,BUILDING,BUILDING,375348.764N,0410900.992E,2035.76,34.45,NO INFO,,NO,
LTCJ576,BUILDING,BUILDING,375349.442N,0410901.139E,2043.17,34.45,NO INFO,,NO,
LTCJ577,BUILDING,BUILDING,375348.543N,0410901.625E,2016.08,14.76,NO INFO,,NO,
LTCJ578,BUILDING,BUILDING,375349.026N,0410900.251E,2016.89,14.76,NO INFO,,NO,
LTCJ579,BUILDING,BUILDING,375349.485N,0410900.477E,2023.70,14.76,NO INFO,,NO,
LTCJ580,BUILDING,BUILDING,375349.242N,0410859.852E,2029.13,24.61,NO INFO,,NO,
LTCJ581,BUILDING,BUILDING,375349.173N,0410858.989E,2019.49,14.76,NO INFO,,NO,
LTCJ582,BUILDING,BUILDING,375351.143N,0410858.996E,2098.10,63.98,NO INFO,,NO,
LTCJ583,BUILDING,BUILDING,375351.137N,0410857.747E,2113.67,63.98,NO INFO,,NO,
LTCJ584,BUILDING,BUILDING,375346.287N,0410851.379E,2041.88,73.82,NO INFO,,NO,
LTCJ585,BUILDING,BUILDING,375346.536N,0410850.232E,2029.99,63.98,NO INFO,,NO,
LTCJ586,BUILDING,BUILDING,375345.956N,0410849.827E,2015.34,54.13,NO INFO,,NO,
LTCJ587,BUILDING,BUILDING,375346.635N,0410847.776E,2014.18,54.13,NO INFO,,NO,
LTCJ588,BUILDING,BUILDING,375346.154N,0410847.934E,2011.82,54.13,NO INFO,,NO,
LTCJ589,BUILDING,BUILDING,375346.179N,0410848.585E,2003.47,44.29,NO INFO,,NO,
LTCJ590,BUILDING,BUILDING,375345.664N,0410848.669E,2010.45,54.13,NO INFO,,NO,
LTCJ591,BUILDING,BUILDING,375347.823N,0410849.611E,2022.64,54.13,NO INFO,,NO,
LTCJ592,BUILDING,BUILDING,375348.551N,0410849.683E,2012.80,44.29,NO INFO,,NO,
LTCJ593,BUILDING,BUILDING,375349.154N,0410849.971E,2020.65,44.29,NO INFO,,NO,
LTCJ594,BUILDING,BUILDING,375348.261N,0410850.222E,2012.94,44.29,NO INFO,,NO,
LTCJ595,BUILDING,BUILDING,375348.057N,0410850.920E,2020.71,44.29,NO INFO,,NO,
LTCJ596,BUILDING,BUILDING,375347.457N,0410850.898E,2016.34,44.29,NO INFO,,NO,
LTCJ597,BUILDING,BUILDING,375347.258N,0410848.341E,1999.31,34.45,NO INFO,,NO,
LTCJ598,BUILDING,BUILDING,375347.887N,0410848.564E,2012.80,44.29,NO INFO,,NO,
LTCJ599,BUILDING,BUILDING,375348.373N,0410848.225E,2022.64,54.13,NO INFO,,NO,
LTCJ600,BUILDING,BUILDING,375348.316N,0410847.660E,2012.80,44.29,NO INFO,,NO,
LTCJ601,BUILDING,BUILDING,375349.678N,0410849.204E,2020.02,44.29,NO INFO,,NO,
LTCJ602,BUILDING,BUILDING,375349.544N,0410848.566E,2016.90,44.29,NO INFO,,NO,
LTCJ603,BUILDING,BUILDING,375349.408N,0410847.715E,2013.22,44.29,NO INFO,,NO,
LTCJ604,BUILDING,BUILDING,375349.520N,0410847.147E,2003.11,34.45,NO INFO,,NO,
LTCJ605,BUILDING,BUILDING,375350.215N,0410847.305E,1989.71,14.76,NO INFO,,NO,
LTCJ606,BUILDING,BUILDING,375350.192N,0410848.245E,2011.65,34.45,NO INFO,,NO,
LTCJ607,BUILDING,BUILDING,375350.168N,0410849.131E,2004.62,24.61,NO INFO,,NO,
LTCJ608,BUILDING,BUILDING,375351.210N,0410847.832E,2019.10,34.45,NO INFO,,NO,
LTCJ609,BUILDING,BUILDING,375350.769N,0410846.954E,1992.35,14.76,NO INFO,,NO,
LTCJ610,BUILDING,BUILDING,375350.918N,0410847.442E,1995.43,14.76,NO INFO,,NO,
LTCJ611,BUILDING,BUILDING,375351.291N,0410846.795E,2022.28,44.29,NO INFO,,NO,
LTCJ612,BUILDING,BUILDING,375351.904N,0410846.346E,2001.11,24.61,NO INFO,,NO,
LTCJ613,BUILDING,BUILDING,375403.489N,0410838.919E,2077.65,103.35,NO INFO,,NO,
LTCJ614,BUILDING,BUILDING,375404.000N,0410837.516E,2081.26,103.35,NO INFO,,NO,
LTCJ615,BUILDING,BUILDING,375404.707N,0410836.455E,2085.70,103.35,NO INFO,,NO,
LTCJ616,BUILDING,BUILDING,375405.436N,0410833.757E,2075.80,103.35,NO INFO,,NO,
LTCJ617,BUILDING,BUILDING,375404.704N,0410834.422E,2073.89,103.35,NO INFO,,NO,
LTCJ618,BUILDING,BUILDING,375403.845N,0410835.486E,2014.01,44.29,NO INFO,,NO,
LTCJ619,BUILDING,BUILDING,375403.361N,0410835.700E,2022.64,54.13,NO INFO,,NO,
LTCJ620,BUILDING,BUILDING,375402.891N,0410836.207E,2022.64,54.13,NO INFO,,NO,
LTCJ621,BUILDING,BUILDING,375402.360N,0410836.741E,2012.80,44.29,NO INFO,,NO,
LTCJ622,BUILDING,BUILDING,375402.980N,0410837.816E,2022.64,54.13,NO INFO,,NO,
LTCJ623,BUILDING,BUILDING,375409.180N,0410829.815E,2021.29,24.61,NO INFO,,NO,
LTCJ624,BUILDING,BUILDING,375406.960N,0410830.622E,2005.52,14.76,NO INFO,,NO,
LTCJ625,BUILDING,BUILDING,375415.983N,0410831.161E,1993.11,24.61,NO INFO,,NO,
LTCJ626,BUILDING,BUILDING,375416.268N,0410829.494E,2002.95,34.45,NO INFO,,NO,
LTCJ627,BUILDING,BUILDING,375410.846N,0410826.703E,1994.33,14.76,NO INFO,,NO,
LTCJ628,BUILDING,BUILDING,375410.613N,0410827.577E,1999.27,14.76,NO INFO,,NO,
LTCJ629,BUILDING,BUILDING,375410.320N,0410828.477E,2001.71,14.76,NO INFO,,NO,
LTCJ630,BUILDING,BUILDING,375412.203N,0410825.719E,2004.74,34.45,NO INFO,,NO,
LTCJ631,BUILDING,BUILDING,375413.714N,0410824.132E,2041.00,103.35,NO INFO,,NO,
LTCJ632,BUILDING,BUILDING,375415.069N,0410824.797E,2054.63,103.35,NO INFO,,NO,
LTCJ633,BUILDING,BUILDING,375415.978N,0410823.605E,2059.85,103.35,NO INFO,,NO,
LTCJ634,BUILDING,BUILDING,375416.466N,0410822.061E,2062.01,103.35,NO INFO,,NO,
LTCJ635,BUILDING,BUILDING,375417.016N,0410820.491E,2059.03,103.35,NO INFO,,NO,
LTCJ636,BUILDING,BUILDING,375416.288N,0410818.906E,2045.28,103.35,NO INFO,,NO,
LTCJ637,BUILDING,BUILDING,375419.937N,0410822.774E,2021.56,54.13,NO INFO,,NO,
LTCJ638,BUILDING,BUILDING,375420.705N,0410822.034E,1999.76,54.13,NO INFO,,NO,
LTCJ639,BUILDING,BUILDING,375421.864N,0410821.822E,2009.51,73.82,NO INFO,,NO,
LTCJ640,BUILDING,BUILDING,375420.979N,0410823.347E,1987.25,34.45,NO INFO,,NO,
LTCJ641,BUILDING,BUILDING,375420.456N,0410823.663E,1998.73,34.45,NO INFO,,NO,
LTCJ642,BUILDING,BUILDING,375405.505N,0410820.096E,2012.80,44.29,NO INFO,,NO,
LTCJ643,BUILDING,BUILDING,375406.878N,0410819.898E,2042.32,73.82,NO INFO,,NO,
LTCJ644,BUILDING,BUILDING,375408.562N,0410819.461E,2071.85,103.35,NO INFO,,NO,
LTCJ645,BUILDING,BUILDING,375404.566N,0410820.306E,2032.48,63.98,NO INFO,,NO,
LTCJ646,BUILDING,BUILDING,375404.523N,0410820.784E,2032.48,63.98,NO INFO,,NO,
LTCJ647,BUILDING,BUILDING,375402.652N,0410821.031E,1994.56,44.29,NO INFO,,NO,
LTCJ648,BUILDING,BUILDING,375359.148N,0410822.678E,2009.51,73.82,NO INFO,,NO,
LTCJ649,BUILDING,BUILDING,375358.260N,0410823.750E,2014.65,73.82,NO INFO,,NO,
LTCJ650,BUILDING,BUILDING,375358.817N,0410824.593E,2027.29,73.82,NO INFO,,NO,
LTCJ651,BUILDING,BUILDING,375359.793N,0410823.448E,2015.23,73.82,NO INFO,,NO,
LTCJ652,BUILDING,BUILDING,375400.468N,0410824.136E,2022.62,73.82,NO INFO,,NO,
LTCJ653,BUILDING,BUILDING,375359.429N,0410825.393E,2039.01,73.82,NO INFO,,NO,
LTCJ654,BUILDING,BUILDING,375359.927N,0410826.074E,2042.32,73.82,NO INFO,,NO,
LTCJ655,BUILDING,BUILDING,375400.984N,0410824.929E,2031.24,73.82,NO INFO,,NO,
LTCJ656,BUILDING,BUILDING,375401.141N,0410827.443E,2045.54,73.82,NO INFO,,NO,
LTCJ657,BUILDING,BUILDING,375402.203N,0410827.484E,2052.09,73.82,NO INFO,,NO,
LTCJ658,BUILDING,BUILDING,375403.208N,0410827.415E,2058.73,73.82,NO INFO,,NO,
LTCJ659,BUILDING,BUILDING,375404.188N,0410827.357E,2058.73,73.82,NO INFO,,NO,
LTCJ660,BUILDING,BUILDING,375405.502N,0410826.896E,2058.73,73.82,NO INFO,,NO,
LTCJ661,BUILDING,BUILDING,375406.402N,0410826.839E,2058.73,73.82,NO INFO,,NO,
LTCJ662,BUILDING,BUILDING,375406.998N,0410826.849E,2060.07,73.82,NO INFO,,NO,
LTCJ663,BUILDING,BUILDING,375406.307N,0410828.394E,2048.89,63.98,NO INFO,,NO,
LTCJ664,BUILDING,BUILDING,375405.352N,0410828.493E,2048.89,63.98,NO INFO,,NO,
LTCJ665,BUILDING,BUILDING,375407.307N,0410828.548E,2065.00,73.82,NO INFO,,NO,
LTCJ666,BUILDING,BUILDING,375407.859N,0410826.894E,2060.67,73.82,NO INFO,,NO,
LTCJ667,BUILDING,BUILDING,375407.017N,0410825.021E,2062.29,83.66,NO INFO,,NO,
LTCJ668,BUILDING,BUILDING,375405.691N,0410825.096E,1998.08,24.61,NO INFO,,NO,
LTCJ669,BUILDING,BUILDING,375405.490N,0410823.740E,2042.32,73.82,NO INFO,,NO,
LTCJ670,BUILDING,BUILDING,375406.728N,0410823.687E,2047.41,73.82,NO INFO,,NO,
LTCJ671,BUILDING,BUILDING,375407.900N,0410823.493E,2048.76,73.82,NO INFO,,NO,
LTCJ672,BUILDING,BUILDING,375419.286N,0410831.860E,2000.94,24.61,NO INFO,,NO,
LTCJ673,BUILDING,BUILDING,375419.766N,0410832.080E,2003.78,24.61,NO INFO,,NO,
LTCJ674,BUILDING,BUILDING,375420.124N,0410832.274E,2006.61,24.61,NO INFO,,NO,
LTCJ675,BUILDING,BUILDING,375420.430N,0410832.555E,2010.07,24.61,NO INFO,,NO,
LTCJ676,BUILDING,BUILDING,375420.818N,0410832.768E,2012.90,24.61,NO INFO,,NO,
LTCJ677,BUILDING,BUILDING,375421.238N,0410832.999E,2013.35,24.61,NO INFO,,NO,
LTCJ678,BUILDING,BUILDING,375421.673N,0410833.335E,2012.88,24.61,NO INFO,,NO,
LTCJ679,BUILDING,BUILDING,375422.031N,0410833.530E,2012.34,24.61,NO INFO,,NO,
LTCJ680,BUILDING,BUILDING,375422.435N,0410833.799E,2011.67,24.61,NO INFO,,NO,
LTCJ681,BUILDING,BUILDING,375422.771N,0410834.051E,2014.08,24.61,NO INFO,,NO,
LTCJ682,BUILDING,BUILDING,375423.214N,0410834.368E,2016.80,24.61,NO INFO,,NO,
LTCJ683,BUILDING,BUILDING,375422.124N,0410832.400E,1997.89,14.76,NO INFO,,NO,
LTCJ684,BUILDING,BUILDING,375422.503N,0410832.441E,1996.47,14.76,NO INFO,,NO,
LTCJ685,BUILDING,BUILDING,375422.980N,0410832.423E,1994.59,14.76,NO INFO,,NO,
LTCJ686,BUILDING,BUILDING,375423.389N,0410832.435E,1992.47,14.76,NO INFO,,NO,
LTCJ687,BUILDING,BUILDING,375423.889N,0410832.454E,1992.96,14.76,NO INFO,,NO,
LTCJ688,BUILDING,BUILDING,375423.988N,0410831.210E,1994.30,24.61,NO INFO,,NO,
LTCJ689,BUILDING,BUILDING,375424.048N,0410831.840E,1988.18,14.76,NO INFO,,NO,
LTCJ690,BUILDING,BUILDING,375423.549N,0410831.180E,1996.01,24.61,NO INFO,,NO,
LTCJ691,BUILDING,BUILDING,375423.140N,0410831.216E,1989.46,14.76,NO INFO,,NO,
LTCJ692,BUILDING,BUILDING,375422.761N,0410831.175E,2000.61,24.61,NO INFO,,NO,
LTCJ693,BUILDING,BUILDING,375422.201N,0410831.214E,1994.41,14.76,NO INFO,,NO,
LTCJ694,BUILDING,BUILDING,375421.801N,0410831.279E,1993.67,14.76,NO INFO,,NO,
LTCJ695,BUILDING,BUILDING,375421.354N,0410831.268E,2002.19,24.61,NO INFO,,NO,
LTCJ696,BUILDING,BUILDING,375420.899N,0410831.180E,1991.01,14.76,NO INFO,,NO,
LTCJ697,BUILDING,BUILDING,375420.521N,0410831.235E,1990.13,14.76,NO INFO,,NO,
LTCJ698,BUILDING,BUILDING,375418.180N,0410830.427E,1983.27,14.76,NO INFO,,NO,
LTCJ699,BUILDING,BUILDING,375418.997N,0410830.403E,1993.11,24.61,NO INFO,,NO,
LTCJ700,BUILDING,BUILDING,375419.896N,0410830.262E,1983.27,14.76,NO INFO,,NO,
LTCJ701,BUILDING,BUILDING,375420.275N,0410830.303E,1983.27,14.76,NO INFO,,NO,
LTCJ702,BUILDING,BUILDING,375420.728N,0410830.199E,1983.27,14.76,NO INFO,,NO,
LTCJ703,BUILDING,BUILDING,375421.367N,0410830.398E,1986.32,14.76,NO INFO,,NO,
LTCJ704,BUILDING,BUILDING,375421.757N,0410830.066E,1984.19,14.76,NO INFO,,NO,
LTCJ705,BUILDING,BUILDING,375421.958N,0410830.473E,1988.09,14.76,NO INFO,,NO,
LTCJ706,BUILDING,BUILDING,375422.306N,0410830.400E,1988.98,14.76,NO INFO,,NO,
LTCJ707,BUILDING,BUILDING,375422.721N,0410830.297E,1988.36,14.76,NO INFO,,NO,
LTCJ708,BUILDING,BUILDING,375423.115N,0410830.299E,1986.87,14.76,NO INFO,,NO,
LTCJ709,BUILDING,BUILDING,375423.508N,0410830.301E,1985.01,14.76,NO INFO,,NO,
LTCJ710,BUILDING,BUILDING,375422.230N,0410828.433E,1983.27,14.76,NO INFO,,NO,
LTCJ711,BUILDING,BUILDING,375421.670N,0410828.472E,1983.27,14.76,NO INFO,,NO,
LTCJ712,BUILDING,BUILDING,375421.315N,0410828.564E,1993.11,24.61,NO INFO,,NO,
LTCJ713,BUILDING,BUILDING,375420.748N,0410828.622E,1983.27,14.76,NO INFO,,NO,
LTCJ714,BUILDING,BUILDING,375420.378N,0410828.658E,1983.27,14.76,NO INFO,,NO,
LTCJ715,BUILDING,BUILDING,375419.779N,0410828.602E,1983.27,14.76,NO INFO,,NO,
LTCJ716,BUILDING,BUILDING,375419.295N,0410828.687E,1983.27,14.76,NO INFO,,NO,
LTCJ717,BUILDING,BUILDING,375418.849N,0410828.676E,1983.27,14.76,NO INFO,,NO,
LTCJ718,BUILDING,BUILDING,375418.440N,0410828.664E,1993.11,24.61,NO INFO,,NO,
LTCJ719,BUILDING,BUILDING,375417.940N,0410828.693E,1983.27,14.76,NO INFO,,NO,
LTCJ720,BUILDING,BUILDING,375418.974N,0410827.756E,1983.27,14.76,NO INFO,,NO,
LTCJ721,BUILDING,BUILDING,375419.489N,0410827.785E,1983.27,14.76,NO INFO,,NO,
LTCJ722,BUILDING,BUILDING,375419.290N,0410827.521E,1983.27,14.76,NO INFO,,NO,
LTCJ723,BUILDING,BUILDING,375419.859N,0410827.654E,1983.27,14.76,NO INFO,,NO,
LTCJ724,BUILDING,BUILDING,375420.291N,0410827.704E,1983.27,14.76,NO INFO,,NO,
LTCJ725,BUILDING,BUILDING,375420.813N,0410827.666E,1983.27,14.76,NO INFO,,NO,
LTCJ726,BUILDING,BUILDING,375421.185N,0410827.726E,1983.27,14.76,NO INFO,,NO,
LTCJ727,BUILDING,BUILDING,375421.632N,0410827.737E,2002.95,34.45,NO INFO,,NO,
LTCJ728,BUILDING,BUILDING,375421.080N,0410826.524E,1993.11,24.61,NO INFO,,NO,
LTCJ729,BUILDING,BUILDING,375420.520N,0410826.562E,1993.11,24.61,NO INFO,,NO,
LTCJ730,BUILDING,BUILDING,375420.044N,0410826.628E,1993.11,24.61,NO INFO,,NO,
LTCJ731,BUILDING,BUILDING,375422.079N,0410825.187E,1983.53,24.61,NO INFO,,NO,
LTCJ732,BUILDING,BUILDING,375423.528N,0410828.084E,1981.05,24.61,NO INFO,,NO,
LTCJ733,BUILDING,BUILDING,375423.273N,0410827.621E,1986.22,24.61,NO INFO,,NO,
LTCJ734,BUILDING,BUILDING,375422.965N,0410827.196E,1986.95,24.61,NO INFO,,NO,
LTCJ735,BUILDING,BUILDING,375422.733N,0410826.770E,1990.61,24.61,NO INFO,,NO,
LTCJ736,BUILDING,BUILDING,375422.462N,0410826.250E,1991.21,24.61,NO INFO,,NO,
LTCJ737,BUILDING,BUILDING,375422.230N,0410825.824E,1989.34,24.61,NO INFO,,NO,
LTCJ738,BUILDING,BUILDING,375426.102N,0410832.298E,2014.33,44.29,NO INFO,,NO,
LTCJ739,BUILDING,BUILDING,375427.076N,0410835.769E,2035.76,34.45,NO INFO,,NO,
LTCJ740,BUILDING,BUILDING,375426.945N,0410834.883E,2044.91,44.29,NO INFO,,NO,
LTCJ741,BUILDING,BUILDING,375427.445N,0410836.871E,2045.47,44.29,NO INFO,,NO,
LTCJ742,BUILDING,BUILDING,375428.775N,0410837.372E,1993.11,24.61,NO INFO,,NO,
LTCJ743,BUILDING,BUILDING,375429.934N,0410834.093E,2028.44,73.82,NO INFO,,NO,
LTCJ744,BUILDING,BUILDING,375430.620N,0410835.150E,2037.52,73.82,NO INFO,,NO,
LTCJ745,BUILDING,BUILDING,375431.681N,0410834.586E,2047.76,73.82,NO INFO,,NO,
LTCJ746,BUILDING,BUILDING,375432.479N,0410836.187E,2055.49,73.82,NO INFO,,NO,
LTCJ747,BUILDING,BUILDING,375431.450N,0410836.865E,2042.32,73.82,NO INFO,,NO,
LTCJ748,BUILDING,BUILDING,375433.089N,0410838.526E,2061.67,73.82,NO INFO,,NO,
LTCJ749,BUILDING,BUILDING,375434.191N,0410837.560E,2075.13,73.82,NO INFO,,NO,
LTCJ750,BUILDING,BUILDING,375434.058N,0410835.843E,2084.97,83.66,NO INFO,,NO,
LTCJ751,BUILDING,BUILDING,375434.703N,0410834.006E,2084.97,83.66,NO INFO,,NO,
LTCJ752,BUILDING,BUILDING,375436.653N,0410833.722E,2095.20,83.66,NO INFO,,NO,
LTCJ753,BUILDING,BUILDING,375435.849N,0410835.581E,2087.43,83.66,NO INFO,,NO,
LTCJ754,BUILDING,BUILDING,375434.055N,0410838.948E,2075.13,73.82,NO INFO,,NO,
LTCJ755,BUILDING,BUILDING,375434.209N,0410841.105E,2064.37,73.82,NO INFO,,NO,
LTCJ756,BUILDING,BUILDING,375434.637N,0410842.837E,2084.97,83.66,NO INFO,,NO,
LTCJ757,BUILDING,BUILDING,375435.398N,0410840.501E,2088.64,83.66,NO INFO,,NO,
LTCJ758,BUILDING,BUILDING,375435.604N,0410839.322E,2088.70,83.66,NO INFO,,NO,
LTCJ759,BUILDING,BUILDING,375435.999N,0410837.451E,2089.27,83.66,NO INFO,,NO,
LTCJ760,BUILDING,BUILDING,375437.346N,0410839.055E,2097.69,83.66,NO INFO,,NO,
LTCJ761,BUILDING,BUILDING,375438.059N,0410840.127E,2093.67,73.82,NO INFO,,NO,
LTCJ762,BUILDING,BUILDING,375438.536N,0410840.109E,2096.28,73.82,NO INFO,,NO,
LTCJ763,BUILDING,BUILDING,375439.097N,0410838.197E,2094.07,73.82,NO INFO,,NO,
LTCJ764,BUILDING,BUILDING,375439.386N,0410836.998E,2094.11,73.82,NO INFO,,NO,
LTCJ765,BUILDING,BUILDING,375439.663N,0410836.075E,2091.54,73.82,NO INFO,,NO,
LTCJ766,BUILDING,BUILDING,375438.465N,0410834.635E,2091.54,73.82,NO INFO,,NO,
LTCJ767,BUILDING,BUILDING,375432.421N,0410830.726E,2020.37,24.61,NO INFO,,NO,
LTCJ768,BUILDING,BUILDING,375432.445N,0410831.849E,2045.60,44.29,NO INFO,,NO,
LTCJ769,BUILDING,BUILDING,375434.020N,0410831.859E,2045.60,44.29,NO INFO,,NO,
LTCJ770,BUILDING,BUILDING,375435.080N,0410832.527E,2019.38,14.76,NO INFO,,NO,
LTCJ771,BUILDING,BUILDING,375436.003N,0410832.472E,2023.95,14.76,NO INFO,,NO,
LTCJ772,BUILDING,BUILDING,375435.276N,0410831.817E,2021.81,14.76,NO INFO,,NO,
LTCJ773,BUILDING,BUILDING,375428.702N,0410828.652E,2029.99,83.66,NO INFO,,NO,
LTCJ774,BUILDING,BUILDING,375429.676N,0410828.077E,2066.07,93.50,NO INFO,,NO,
LTCJ775,BUILDING,BUILDING,375428.682N,0410827.525E,2013.19,73.82,NO INFO,,NO,
LTCJ776,BUILDING,BUILDING,375428.675N,0410826.354E,2042.32,73.82,NO INFO,,NO,
LTCJ777,BUILDING,BUILDING,375428.737N,0410825.067E,2046.38,73.82,NO INFO,,NO,
LTCJ778,BUILDING,BUILDING,375429.794N,0410825.160E,2055.70,73.82,NO INFO,,NO,
LTCJ779,BUILDING,BUILDING,375431.469N,0410825.350E,2084.97,83.66,NO INFO,,NO,
LTCJ780,BUILDING,BUILDING,375431.670N,0410826.990E,2025.92,24.61,NO INFO,,NO,
LTCJ781,BUILDING,BUILDING,375433.886N,0410828.125E,2045.60,44.29,NO INFO,,NO,
LTCJ782,BUILDING,BUILDING,375433.877N,0410826.672E,2045.60,44.29,NO INFO,,NO,
LTCJ783,BUILDING,BUILDING,375433.830N,0410824.580E,2025.92,24.61,NO INFO,,NO,
LTCJ784,BUILDING,BUILDING,375436.570N,0410829.069E,2027.68,14.76,NO INFO,,NO,
LTCJ785,BUILDING,BUILDING,375435.451N,0410828.603E,2021.68,14.76,NO INFO,,NO,
LTCJ786,BUILDING,BUILDING,375440.697N,0410831.019E,2062.01,44.29,NO INFO,,NO,
LTCJ787,BUILDING,BUILDING,375445.040N,0410831.514E,2016.08,14.76,NO INFO,,NO,
LTCJ788,BUILDING,BUILDING,375444.690N,0410830.289E,2007.47,14.76,NO INFO,,NO,
LTCJ789,BUILDING,BUILDING,375446.072N,0410831.853E,2016.08,14.76,NO INFO,,NO,
LTCJ790,BUILDING,BUILDING,375445.407N,0410829.652E,1999.74,14.76,NO INFO,,NO,
LTCJ791,BUILDING,BUILDING,375443.659N,0410825.491E,2037.24,63.98,NO INFO,,NO,
LTCJ792,BUILDING,BUILDING,375442.167N,0410825.285E,2048.98,63.98,NO INFO,,NO,
LTCJ793,BUILDING,BUILDING,375441.098N,0410825.172E,2050.99,54.13,NO INFO,,NO,
LTCJ794,BUILDING,BUILDING,375440.067N,0410824.957E,2055.53,54.13,NO INFO,,NO,
LTCJ795,BUILDING,BUILDING,375456.669N,0410901.075E,2045.60,44.29,NO INFO,,NO,
LTCJ796,BUILDING,BUILDING,375457.637N,0410901.947E,2058.15,54.13,NO INFO,,NO,
LTCJ797,BUILDING,BUILDING,375458.317N,0410901.873E,2029.82,24.61,NO INFO,,NO,
LTCJ798,BUILDING,BUILDING,375458.825N,0410901.926E,2021.90,14.76,NO INFO,,NO,
