Obstacle_designator,AIXM_NAME  ,OTHER Type(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,color of lighting,Group
ENR3547,WIND POWER PLANT,WINDMILL,411406.79N,0281023.70E,1319,591,YES,OTHER,NO
ENR3548,WIND POWER PLANT,WINDMILL,410926.89N,0281301.85E,934,589,YES,OTHER,NO
ENR3549,WIND POWER PLANT,WINDMILL,411353.94N,0281050.09E,1273,591,YES,OTHER,NO
ENR3550,WIND POWER PLANT,WINDMILL,411346.49N,0281103.16E,1319,591,YES,OTHER,NO
ENR3551,WIND POWER PLANT,WINDMILL,411338.89N,0281113.45E,1309,591,YES,OTHER,NO
ENR3552,WIND POWER PLANT,WINDMILL,411340.66N,0281211.77E,1253,591,YES,OTHER,NO
ENR3553,WIND POWER PLANT,WINDMILL,411327.62N,0281115.47E,1312,591,YES,OTHER,NO
ENR3554,WIND POWER PLANT,WINDMILL,391553.68N,0273647.52E,2034,410,YES,OTHER,NO
ENR3555,WIND POWER PLANT,WINDMILL,391600.34N,0273656.63E,2051,410,YES,OTHER,NO
ENR3556,WIND POWER PLANT,WINDMILL,391605.84N,0273707.75E,2067,410,YES,OTHER,NO
ENR3557,WIND POWER PLANT,WINDMILL,391606.67N,0273725.39E,2178,410,YES,OTHER,NO
ENR3558,WIND POWER PLANT,WINDMILL,391613.08N,0273734.79E,2182,410,YES,OTHER,NO
ENR3559,WIND POWER PLANT,WINDMILL,391704.27N,0273810.32E,2129,410,YES,OTHER,NO
ENR3560,WIND POWER PLANT,WINDMILL,391720.62N,0273826.70E,2113,410,YES,OTHER,NO
ENR3561,WIND POWER PLANT,WINDMILL,391724.22N,0273838.72E,2182,410,YES,OTHER,NO
ENR3562,WIND POWER PLANT,WINDMILL,391747.00N,0273912.10E,2723,410,YES,OTHER,NO
ENR3563,WIND POWER PLANT,WINDMILL,391747.44N,0273923.36E,2864,410,YES,OTHER,NO
ENR3564,WIND POWER PLANT,WINDMILL,391744.48N,0273934.45E,2766,410,YES,OTHER,NO
ENR3565,WIND POWER PLANT,WINDMILL,391744.41N,0273946.12E,2907,410,YES,OTHER,NO
ENR3566,WIND POWER PLANT,WINDMILL,391746.93N,0274002.96E,3209,410,YES,OTHER,NO
ENR3567,WIND POWER PLANT,WINDMILL,391751.90N,0274012.36E,3274,410,YES,OTHER,NO
ENR3568,WIND POWER PLANT,WINDMILL,391755.39N,0274027.55E,3064,410,YES,OTHER,NO
ENR3569,WIND POWER PLANT,WINDMILL,391800.97N,0274037.34E,3002,410,YES,OTHER,NO
ENR3570,WIND POWER PLANT,WINDMILL,391804.97N,0274048.94E,3002,410,YES,OTHER,NO
ENR3571,WIND POWER PLANT,WINDMILL,391800.58N,0274100.13E,2848,410,YES,OTHER,NO
ENR3572,WIND POWER PLANT,WINDMILL,391724.04N,0274129.58E,2690,410,YES,OTHER,NO
ENR3573,WIND POWER PLANT,WINDMILL,391713.99N,0274132.50E,2641,410,YES,OTHER,NO
ENR3574,WIND POWER PLANT,WINDMILL,391710.75N,0274143.55E,2690,410,YES,OTHER,NO
ENR3575,WIND POWER PLANT,WINDMILL,391726.48N,0274201.04E,2821,410,YES,OTHER,NO
ENR3576,WIND POWER PLANT,WINDMILL,391805.44N,0274205.62E,2881,410,YES,OTHER,NO
ENR3577,WIND POWER PLANT,WINDMILL,391758.63N,0274212.89E,2805,410,YES,OTHER,NO
ENR3578,WIND POWER PLANT,WINDMILL,391808.46N,0275039.73E,3117,410,YES,OTHER,NO
ENR3579,WIND POWER PLANT,WINDMILL,391814.15N,0275049.34E,3153,410,YES,OTHER,NO
ENR3580,WIND POWER PLANT,WINDMILL,391820.02N,0275106.77E,3379,410,YES,OTHER,NO
ENR3581,WIND POWER PLANT,WINDMILL,391828.58N,0275115.98E,3428,410,YES,OTHER,NO
ENR3582,WIND POWER PLANT,WINDMILL,391837.01N,0275126.82E,3537,410,YES,OTHER,NO
ENR3583,WIND POWER PLANT,WINDMILL,391851.73N,0275138.88E,3304,410,YES,OTHER,NO
ENR3584,WIND POWER PLANT,WINDMILL,391842.98N,0275152.45E,3186,410,YES,OTHER,NO
ENR3585,WIND POWER PLANT,WINDMILL,391817.60N,0275230.83E,2851,410,YES,OTHER,NO
ENR3586,WIND POWER PLANT,WINDMILL,391813.82N,0275220.68E,2940,410,YES,OTHER,NO
ENR3587,WIND POWER PLANT,WINDMILL,391809.40N,0275210.96E,3087,410,YES,OTHER,NO
ENR3588,WIND POWER PLANT,WINDMILL,391803.17N,0275203.04E,3054,410,YES,OTHER,NO
ENR3589,WIND POWER PLANT,WINDMILL,391756.33N,0275210.20E,2992,410,YES,OTHER,NO
ENR3590,WIND POWER PLANT,WINDMILL,391809.76N,0275253.22E,2812,489,YES,OTHER,NO
ENR3591,WIND POWER PLANT,WINDMILL,391539.13N,0273638.70E,2080,489,YES,OTHER,NO
ENR3592,WIND POWER PLANT,WINDMILL,391608.69N,0273745.41E,2152,489,YES,OTHER,NO
ENR3593,WIND POWER PLANT,WINDMILL,391739.05N,0273857.91E,2562,489,YES,OTHER,NO
ENR3594,WIND POWER PLANT,WINDMILL,391809.18N,0275238.35E,2808,489,YES,OTHER,NO
ENR3595,WIND POWER PLANT,WINDMILL,391531.82N,0273629.52E,1965,489,YES,OTHER,NO
ENR3596,WIND POWER PLANT,WINDMILL,391800.04N,0274225.81E,2851,489,YES,OTHER,NO
ENR3597,WIND POWER PLANT,WINDMILL,391730.91N,0273917.82E,2753,489,YES,OTHER,NO
ENR3598,WIND POWER PLANT,WINDMILL,391801.37N,0273932.11E,2821,489,YES,OTHER,NO
ENR3599,WIND POWER PLANT,WINDMILL,391732.17N,0274117.05E,2736,489,YES,OTHER,NO
ENR3608,WIND POWER PLANT,WINDMILL,410640.32N,0280332.62E,1227,492,YES,OTHER,NO
ENR3609,WIND POWER PLANT,WINDMILL,410702.42N,0280407.90E,1227,492,YES,OTHER,NO
ENR3610,WIND POWER PLANT,WINDMILL,410845.24N,0280306.23E,1128,492,YES,OTHER,NO
ENR3611,WIND POWER PLANT,WINDMILL,410714.70N,0280354.83E,1279,492,YES,OTHER,NO
ENR3612,WIND POWER PLANT,WINDMILL,410723.81N,0280343.67E,1253,492,YES,OTHER,NO
ENR3613,WIND POWER PLANT,WINDMILL,410723.95N,0280324.26E,1292,492,YES,OTHER,NO
ENR3614,WIND POWER PLANT,WINDMILL,410745.37N,0280335.64E,1282,492,YES,OTHER,NO
ENR3615,WIND POWER PLANT,WINDMILL,410809.78N,0280345.18E,1246,492,YES,OTHER,NO
ENR3616,WIND POWER PLANT,WINDMILL,410819.50N,0280335.03E,1263,492,YES,OTHER,NO
ENR3617,WIND POWER PLANT,WINDMILL,410743.61N,0280317.14E,1214,492,YES,OTHER,NO
ENR3618,WIND POWER PLANT,WINDMILL,410816.15N,0280243.69E,1164,492,YES,OTHER,NO
ENR3619,WIND POWER PLANT,WINDMILL,410719.74N,0280306.08E,1210,492,YES,OTHER,NO
ENR3620,WIND POWER PLANT,WINDMILL,410804.20N,0280253.02E,1171,492,YES,OTHER,NO
ENR3621,WIND POWER PLANT,WINDMILL,410830.26N,0280236.13E,1109,492,YES,OTHER,NO
ENR3622,WIND POWER PLANT,WINDMILL,410832.24N,0280312.20E,1151,492,YES,OTHER,NO
ENR3623,WIND POWER PLANT,WINDMILL,410643.70N,0280319.22E,1210,492,YES,OTHER,NO
ENR3624,WIND POWER PLANT,WINDMILL,410645.65N,0280304.68E,1223,492,YES,OTHER,NO
ENR3625,WIND POWER PLANT,WINDMILL,410640.03N,0280352.42E,1227,492,YES,OTHER,NO
ENR3626,WIND POWER PLANT,WINDMILL,410645.11N,0280412.29E,1151,492,YES,OTHER,NO
ENR3627,WIND POWER PLANT,WINDMILL,395449.32N,0301155.43E,4094,427,YES,OTHER,NO
ENR3629,WIND POWER PLANT,WINDMILL,410655.15N,0280350.58E,1266,492,YES,OTHER,NO
ENR3630,WIND POWER PLANT,WINDMILL,404438.00N,0265311.65E,2346,443,YES,OTHER,NO
ENR3631,WIND POWER PLANT,WINDMILL,404448.01N,0265324.79E,2503,443,YES,OTHER,NO
ENR3632,WIND POWER PLANT,WINDMILL,404453.70N,0265345.28E,2562,443,YES,OTHER,NO
ENR3633,WIND POWER PLANT,WINDMILL,404458.96N,0265354.67E,2595,443,YES,OTHER,NO
ENR3634,WIND POWER PLANT,WINDMILL,404504.32N,0265412.17E,2579,443,YES,OTHER,NO
ENR3635,WIND POWER PLANT,WINDMILL,404512.38N,0265424.95E,2644,443,YES,OTHER,NO
ENR3636,WIND POWER PLANT,WINDMILL,404504.82N,0265435.78E,2474,443,YES,OTHER,NO
ENR3637,WIND POWER PLANT,WINDMILL,404502.77N,0265448.78E,2398,443,YES,OTHER,NO
ENR3638,WIND POWER PLANT,WINDMILL,404508.50N,0265503.00E,2379,443,YES,OTHER,NO
ENR3639,WIND POWER PLANT,WINDMILL,404512.71N,0265518.26E,2411,443,YES,OTHER,NO
ENR3640,WIND POWER PLANT,WINDMILL,404519.87N,0265523.30E,2431,443,YES,OTHER,NO
ENR3641,WIND POWER PLANT,WINDMILL,404506.66N,0265524.64E,2323,443,YES,OTHER,NO
ENR3642,WIND POWER PLANT,WINDMILL,404501.15N,0265534.61E,2257,443,YES,OTHER,NO
ENR3643,WIND POWER PLANT,WINDMILL,404454.78N,0265544.51E,2287,443,YES,OTHER,NO
ENR3644,WIND POWER PLANT,WINDMILL,364650.88N,0274219.44E,950,490,YES,OTHER,NO
ENR3645,WIND POWER PLANT,WINDMILL,364655.27N,0274337.13E,720,490,YES,OTHER,NO
ENR3646,WIND POWER PLANT,WINDMILL,364659.16N,0274406.32E,746,490,YES,OTHER,NO
ENR3647,WIND POWER PLANT,WINDMILL,364713.24N,0274546.12E,819,490,YES,OTHER,NO
ENR3648,WIND POWER PLANT,WINDMILL,381449.38N,0264247.95E,724,422,YES,OTHER,NO
ENR3649,WIND POWER PLANT,WINDMILL,381452.55N,0264309.59E,865,422,YES,OTHER,NO
ENR3650,WIND POWER PLANT,WINDMILL,381448.23N,0264322.01E,832,422,YES,OTHER,NO
ENR3651,WIND POWER PLANT,WINDMILL,381442.86N,0264332.09E,898,422,YES,OTHER,NO
ENR3652,WIND POWER PLANT,WINDMILL,381438.00N,0264341.23E,951,406,YES,OTHER,NO
ENR3653,WIND POWER PLANT,WINDMILL,381434.04N,0264352.46E,885,406,YES,OTHER,NO
ENR3654,WIND POWER PLANT,WINDMILL,381422.63N,0264425.40E,796,422,YES,OTHER,NO
ENR3655,WIND POWER PLANT,WINDMILL,381413.02N,0264444.59E,714,422,YES,OTHER,NO
ENR3656,WIND POWER PLANT,WINDMILL,381409.56N,0264430.52E,773,422,YES,OTHER,NO
ENR3657,WIND POWER PLANT,WINDMILL,381342.60N,0264421.95E,718,422,YES,OTHER,NO
ENR3658,WIND POWER PLANT,WINDMILL,381350.38N,0264409.06E,701,422,YES,OTHER,NO
ENR3659,WIND POWER PLANT,WINDMILL,381341.38N,0264354.41E,786,422,YES,OTHER,NO
ENR3660,WIND POWER PLANT,WINDMILL,381353.04N,0264337.13E,842,422,YES,OTHER,NO
ENR3661,WIND POWER PLANT,WINDMILL,381412.01N,0264333.85E,960,422,YES,OTHER,NO
ENR3662,WIND POWER PLANT,WINDMILL,381428.28N,0264327.59E,980,406,YES,OTHER,NO
ENR3663,WIND POWER PLANT,WINDMILL,381428.90N,0264315.53E,849,422,YES,OTHER,NO
ENR3669,WIND POWER PLANT,WINDMILL,390602.56N,0274935.44E,1375,410,YES,OTHER,NO
ENR3670,WIND POWER PLANT,WINDMILL,360408.58N,0360105.16E,1552,351,YES,OTHER,NO
ENR3671,WIND POWER PLANT,WINDMILL,360401.56N,0360107.97E,1627,351,YES,OTHER,NO
ENR3672,WIND POWER PLANT,WINDMILL,360354.28N,0360109.40E,1591,351,YES,OTHER,NO
ENR3673,WIND POWER PLANT,WINDMILL,360354.90N,0360048.89E,1611,351,YES,OTHER,NO
ENR3674,WIND POWER PLANT,WINDMILL,360348.60N,0360051.41E,1611,351,YES,OTHER,NO
ENR3675,WIND POWER PLANT,WINDMILL,360338.45N,0360056.23E,1627,351,YES,OTHER,NO
ENR3676,WIND POWER PLANT,WINDMILL,360331.97N,0360057.13E,1549,351,YES,OTHER,NO
ENR3677,WIND POWER PLANT,WINDMILL,360325.02N,0360056.02E,1545,351,YES,OTHER,NO
ENR3678,WIND POWER PLANT,WINDMILL,360315.34N,0360056.95E,1621,492,YES,OTHER,NO
ENR3679,WIND POWER PLANT,WINDMILL,360317.50N,0360020.66E,1598,351,YES,OTHER,NO
ENR3680,WIND POWER PLANT,WINDMILL,360307.49N,0360020.38E,1739,351,YES,OTHER,NO
ENR3681,WIND POWER PLANT,WINDMILL,360259.60N,0360018.72E,1762,351,YES,OTHER,NO
ENR3682,WIND POWER PLANT,WINDMILL,360252.51N,0360021.31E,1808,351,YES,OTHER,NO
ENR3683,WIND POWER PLANT,WINDMILL,360246.14N,0360022.28E,1667,351,YES,OTHER,NO
ENR3684,WIND POWER PLANT,WINDMILL,360238.87N,0360020.16E,1637,351,YES,OTHER,NO
ENR3685,WIND POWER PLANT,WINDMILL,360402.96N,0360126.22E,1640,492,YES,OTHER,NO
ENR3686,WIND POWER PLANT,WINDMILL,360328.62N,0360124.85E,1578,492,YES,OTHER,NO
ENR3687,WIND POWER PLANT,WINDMILL,360314.36N,0360115.82E,1657,492,YES,OTHER,NO
ENR3688,WIND POWER PLANT,WINDMILL,360212.23N,0355946.82E,1414,492,YES,OTHER,NO
ENR3689,WIND POWER PLANT,WINDMILL,360247.62N,0360042.70E,1804,492,YES,OTHER,NO
ENR3690,WIND POWER PLANT,WINDMILL,360236.35N,0360042.91E,1683,492,YES,OTHER,NO
ENR3691,WIND POWER PLANT,WINDMILL,360251.40N,0360000.29E,1739,387,YES,OTHER,NO
ENR3692,WIND POWER PLANT,WINDMILL,360241.14N,0355955.00E,1690,492,YES,OTHER,NO
ENR3693,WIND POWER PLANT,WINDMILL,360231.16N,0355940.70E,1637,387,YES,OTHER,NO
ENR3694,WIND POWER PLANT,WINDMILL,360225.19N,0355934.44E,1565,351,YES,OTHER,NO
ENR3695,WIND POWER PLANT,WINDMILL,360216.98N,0355932.60E,1486,387,YES,OTHER,NO
ENR3696,WIND POWER PLANT,WINDMILL,414721.52N,0272704.93E,2498,563,YES,OTHER,NO
ENR3697,WIND POWER PLANT,WINDMILL,414654.91N,0272705.62E,2534,563,YES,OTHER,NO
ENR3698,WIND POWER PLANT,WINDMILL,414640.01N,0272846.02E,2679,563,YES,OTHER,NO
ENR3699,WIND POWER PLANT,WINDMILL,414638.03N,0272902.33E,2823,563,YES,OTHER,NO
ENR3700,WIND POWER PLANT,WINDMILL,414633.13N,0272917.77E,2656,563,YES,OTHER,NO
ENR3701,WIND POWER PLANT,WINDMILL,414626.94N,0272930.70E,2630,563,YES,OTHER,NO
ENR3702,WIND POWER PLANT,WINDMILL,414556.41N,0272930.48E,2469,563,YES,OTHER,NO
ENR3703,WIND POWER PLANT,WINDMILL,414552.92N,0272949.06E,2338,563,YES,OTHER,NO
ENR3704,WIND POWER PLANT,WINDMILL,410701.49N,0265046.82E,1580,563,YES,OTHER,NO
ENR3705,WIND POWER PLANT,WINDMILL,410659.22N,0265104.14E,1560,563,YES,OTHER,NO
ENR3706,WIND POWER PLANT,WINDMILL,410721.94N,0265151.08E,1553,563,YES,OTHER,NO
ENR3707,WIND POWER PLANT,WINDMILL,410717.83N,0265207.00E,1452,563,YES,OTHER,NO
ENR3708,WIND POWER PLANT,WINDMILL,410710.60N,0265219.09E,1412,563,YES,OTHER,NO
ENR3709,WIND POWER PLANT,WINDMILL,410701.81N,0265227.55E,1366,563,YES,OTHER,NO
ENR3710,WIND POWER PLANT,WINDMILL,410734.00N,0265242.49E,1465,563,YES,OTHER,NO
ENR3711,WIND POWER PLANT,WINDMILL,410746.16N,0265233.60E,1530,563,YES,OTHER,NO
ENR3712,WIND POWER PLANT,WINDMILL,410758.04N,0265223.95E,1508,563,YES,OTHER,NO
ENR3713,WIND POWER PLANT,WINDMILL,410804.85N,0265248.86E,1547,563,YES,OTHER,NO
ENR3714,WIND POWER PLANT,WINDMILL,410830.41N,0265303.19E,1530,563,YES,OTHER,NO
ENR3715,WIND POWER PLANT,WINDMILL,410827.82N,0265319.39E,1570,563,YES,OTHER,NO
ENR3716,WIND POWER PLANT,WINDMILL,410825.87N,0265336.02E,1632,563,YES,OTHER,NO
ENR3717,WIND POWER PLANT,WINDMILL,410824.94N,0265353.95E,1629,563,YES,OTHER,NO
ENR3718,WIND POWER PLANT,WINDMILL,410818.78N,0265405.58E,1632,563,YES,OTHER,NO
ENR3719,WIND POWER PLANT,WINDMILL,410817.23N,0265422.90E,1540,563,YES,OTHER,NO
ENR3720,WIND POWER PLANT,WINDMILL,410813.42N,0265438.30E,1475,563,YES,OTHER,NO
ENR3721,WIND POWER PLANT,WINDMILL,410808.41N,0265452.16E,1422,563,YES,OTHER,NO
ENR3722,WIND POWER PLANT,WINDMILL,410802.36N,0265504.87E,1419,563,YES,OTHER,NO
ENR3723,WIND POWER PLANT,WINDMILL,410754.98N,0265517.76E,1458,563,YES,OTHER,NO
ENR3724,WIND POWER PLANT,WINDMILL,371536.11N,0282603.08E,5341,489,YES,OTHER,NO
ENR3725,WIND POWER PLANT,WINDMILL,371522.36N,0282611.18E,5459,489,YES,OTHER,NO
ENR3726,WIND POWER PLANT,WINDMILL,371521.96N,0282638.58E,5400,489,YES,OTHER,NO
ENR3727,WIND POWER PLANT,WINDMILL,371511.74N,0282646.46E,5420,489,YES,OTHER,NO
ENR3728,WIND POWER PLANT,WINDMILL,371507.81N,0282626.92E,5371,489,YES,OTHER,NO
ENR3729,WIND POWER PLANT,WINDMILL,371508.24N,0282730.60E,5295,489,YES,OTHER,NO
ENR3730,WIND POWER PLANT,WINDMILL,371458.85N,0282710.44E,5738,489,YES,OTHER,NO
ENR3731,WIND POWER PLANT,WINDMILL,371448.73N,0282717.35E,5755,489,YES,OTHER,NO
ENR3732,WIND POWER PLANT,WINDMILL,371447.11N,0282654.56E,5873,489,YES,OTHER,NO
ENR3733,WIND POWER PLANT,WINDMILL,371439.66N,0282725.85E,5636,489,YES,OTHER,NO
ENR3734,WIND POWER PLANT,WINDMILL,371436.60N,0282700.22E,5735,489,YES,OTHER,NO
ENR3735,WIND POWER PLANT,WINDMILL,371426.56N,0282727.32E,5600,489,YES,OTHER,NO
ENR3736,WIND POWER PLANT,WINDMILL,371407.44N,0282730.49E,5663,489,YES,OTHER,NO
ENR3737,WIND POWER PLANT,WINDMILL,371358.44N,0282738.95E,5525,489,YES,OTHER,NO
ENR3738,WIND POWER PLANT,WINDMILL,371347.17N,0282745.00E,5489,489,YES,OTHER,NO
ENR3739,WIND POWER PLANT,WINDMILL,371342.38N,0282728.30E,5413,489,YES,OTHER,NO
ENR3740,WIND POWER PLANT,WINDMILL,371332.48N,0282748.60E,5446,489,YES,OTHER,NO
ENR3741,WIND POWER PLANT,WINDMILL,371325.93N,0282800.05E,5285,489,YES,OTHER,NO
ENR3742,WIND POWER PLANT,WINDMILL,371238.88N,0282801.42E,4984,489,YES,OTHER,NO
ENR3743,WIND POWER PLANT,WINDMILL,371232.54N,0282811.17E,5171,489,YES,OTHER,NO
ENR3744,WIND POWER PLANT,WINDMILL,371229.20N,0282824.02E,5302,489,YES,OTHER,NO
ENR3745,WIND POWER PLANT,WINDMILL,371152.91N,0282846.99E,5571,489,YES,OTHER,NO
ENR3746,WIND POWER PLANT,WINDMILL,371145.67N,0282855.78E,5558,489,YES,OTHER,NO
ENR3747,WIND POWER PLANT,WINDMILL,371138.62N,0282906.07E,5482,489,YES,OTHER,NO
ENR3748,WIND POWER PLANT,WINDMILL,371129.36N,0282914.82E,5174,489,YES,OTHER,NO
ENR3749,WIND POWER PLANT,WINDMILL,384234.31N,0265305.82E,1393,395,YES,OTHER,NO
ENR3750,WIND POWER PLANT,WINDMILL,384235.50N,0265256.96E,1373,395,YES,OTHER,NO
ENR3751,WIND POWER PLANT,WINDMILL,384236.58N,0265248.14E,1350,395,YES,OTHER,NO
ENR3752,WIND POWER PLANT,WINDMILL,384237.33N,0265239.25E,1357,395,YES,OTHER,NO
ENR3753,WIND POWER PLANT,WINDMILL,384239.85N,0265230.22E,1383,395,YES,OTHER,NO
ENR3754,WIND POWER PLANT,WINDMILL,384241.87N,0265222.19E,1465,395,YES,OTHER,NO
ENR3755,WIND POWER PLANT,WINDMILL,384242.26N,0265213.08E,1517,395,YES,OTHER,NO
ENR3756,WIND POWER PLANT,WINDMILL,384245.04N,0265205.59E,1494,395,YES,OTHER,NO
ENR3757,WIND POWER PLANT,WINDMILL,384247.41N,0265157.78E,1488,395,YES,OTHER,NO
ENR3758,WIND POWER PLANT,WINDMILL,384248.24N,0265148.53E,1540,395,YES,OTHER,NO
ENR3759,WIND POWER PLANT,WINDMILL,384249.39N,0265139.67E,1616,395,YES,OTHER,NO
ENR3760,WIND POWER PLANT,WINDMILL,384250.51N,0265131.03E,1658,395,YES,OTHER,NO
ENR3761,WIND POWER PLANT,WINDMILL,384251.55N,0265122.39E,1685,395,YES,OTHER,NO
ENR3762,WIND POWER PLANT,WINDMILL,384252.63N,0265113.68E,1724,395,YES,OTHER,NO
ENR3763,WIND POWER PLANT,WINDMILL,384330.29N,0265316.62E,453,407,YES,OTHER,NO
ENR3764,WIND POWER PLANT,WINDMILL,384234.54N,0270638.17E,3766,407,YES,OTHER,NO
ENR3765,WIND POWER PLANT,WINDMILL,384353.29N,0270402.53E,2881,407,YES,OTHER,NO
ENR3766,WIND POWER PLANT,WINDMILL,384323.41N,0270636.72E,3622,407,YES,OTHER,NO
ENR3767,WIND POWER PLANT,WINDMILL,384255.87N,0270650.08E,3635,407,YES,OTHER,NO
ENR3768,WIND POWER PLANT,WINDMILL,391249.46N,0275719.37E,2971,395,YES,OTHER,NO
ENR3769,WIND POWER PLANT,WINDMILL,391251.59N,0275728.69E,3089,395,YES,OTHER,NO
ENR3770,WIND POWER PLANT,WINDMILL,391254.29N,0275738.12E,3125,395,YES,OTHER,NO
ENR3771,WIND POWER PLANT,WINDMILL,391254.36N,0275747.38E,3130,390,YES,OTHER,NO
ENR3772,WIND POWER PLANT,WINDMILL,391250.18N,0275755.94E,3235,390,YES,OTHER,NO
ENR3773,WIND POWER PLANT,WINDMILL,391244.35N,0275804.48E,3251,390,YES,OTHER,NO
ENR3774,WIND POWER PLANT,WINDMILL,391120.77N,0275739.17E,2907,390,YES,OTHER,NO
ENR3775,WIND POWER PLANT,WINDMILL,391121.72N,0275751.45E,2894,390,YES,OTHER,NO
ENR3776,WIND POWER PLANT,WINDMILL,391210.48N,0275631.11E,2858,390,YES,OTHER,NO
ENR3777,WIND POWER PLANT,WINDMILL,391155.98N,0275631.23E,2946,390,YES,OTHER,NO
ENR3778,WIND POWER PLANT,WINDMILL,385425.81N,0271002.78E,1985,430,YES,OTHER,NO
ENR3779,WIND POWER PLANT,WINDMILL,385340.92N,0271039.90E,2041,430,YES,OTHER,NO
ENR3780,WIND POWER PLANT,WINDMILL,365802.52N,0371113.25E,3871,591,YES,OTHER,NO
ENR3781,WIND POWER PLANT,WINDMILL,365756.85N,0371102.31E,3898,591,YES,OTHER,NO
ENR3782,WIND POWER PLANT,WINDMILL,365747.95N,0371050.90E,3868,591,YES,OTHER,NO
ENR3783,WIND POWER PLANT,WINDMILL,365726.29N,0371045.11E,3753,591,YES,OTHER,NO
ENR3784,WIND POWER PLANT,WINDMILL,365708.46N,0371041.66E,3806,591,YES,OTHER,NO
ENR3785,WIND POWER PLANT,WINDMILL,365545.75N,0370921.15E,3461,591,YES,OTHER,NO
ENR3786,WIND POWER PLANT,WINDMILL,365542.82N,0370909.58E,3461,591,YES,OTHER,NO
ENR3787,WIND POWER PLANT,WINDMILL,365518.11N,0370901.81E,3507,591,YES,OTHER,NO
ENR3788,WIND POWER PLANT,WINDMILL,365547.33N,0370835.14E,3520,591,YES,OTHER,NO
ENR3789,WIND POWER PLANT,WINDMILL,365452.71N,0370833.11E,3514,591,YES,OTHER,NO
ENR3790,WIND POWER PLANT,WINDMILL,365915.27N,0370711.51E,4213,591,YES,OTHER,NO
ENR3791,WIND POWER PLANT,WINDMILL,365634.42N,0370658.13E,3225,591,YES,OTHER,NO
ENR3792,WIND POWER PLANT,WINDMILL,365627.67N,0370647.18E,3179,591,YES,OTHER,NO
ENR3793,WIND POWER PLANT,WINDMILL,365822.07N,0370644.12E,3786,591,YES,OTHER,NO
ENR3794,WIND POWER PLANT,WINDMILL,365815.55N,0370634.99E,3783,591,YES,OTHER,NO
ENR3795,WIND POWER PLANT,WINDMILL,365548.36N,0370455.73E,3235,591,YES,OTHER,NO
ENR3796,WIND POWER PLANT,WINDMILL,365538.24N,0370448.19E,3291,591,YES,OTHER,NO
ENR3797,WIND POWER PLANT,WINDMILL,365503.88N,0370435.97E,3386,591,YES,OTHER,NO
ENR3798,WIND POWER PLANT,WINDMILL,365448.71N,0370426.29E,2854,591,YES,OTHER,NO
ENR3799,WIND POWER PLANT,WINDMILL,381732.83N,0262051.64E,997,394,YES,OTHER,NO
ENR3800,WIND POWER PLANT,WINDMILL,381720.99N,0262046.36E,1001,394,YES,OTHER,NO
ENR3801,WIND POWER PLANT,WINDMILL,381709.03N,0262043.87E,991,394,YES,OTHER,NO
ENR3802,WIND POWER PLANT,WINDMILL,381655.81N,0262052.31E,1037,394,YES,OTHER,NO
ENR3803,WIND POWER PLANT,WINDMILL,381655.75N,0262042.06E,1043,394,YES,OTHER,NO
ENR3804,WIND POWER PLANT,WINDMILL,381644.20N,0262047.26E,1014,394,YES,OTHER,NO
ENR3805,WIND POWER PLANT,WINDMILL,381631.53N,0262044.09E,984,394,YES,OTHER,NO
ENR3806,WIND POWER PLANT,WINDMILL,381711.71N,0262053.15E,935,394,YES,OTHER,NO
ENR3807,WIND POWER PLANT,WINDMILL,382918.61N,0263448.90E,1827,394,YES,OTHER,NO
ENR3808,WIND POWER PLANT,WINDMILL,382917.99N,0263458.60E,1834,394,YES,OTHER,NO
ENR3809,WIND POWER PLANT,WINDMILL,382918.15N,0263533.89E,1624,394,YES,OTHER,NO
ENR3810,WIND POWER PLANT,WINDMILL,382915.05N,0263545.80E,1781,394,YES,OTHER,NO
ENR3811,WIND POWER PLANT,WINDMILL,382925.30N,0263556.35E,1867,394,YES,OTHER,NO
ENR3812,WIND POWER PLANT,WINDMILL,381852.87N,0262544.99E,902,394,YES,OTHER,NO
ENR3813,WIND POWER PLANT,WINDMILL,381936.34N,0262637.74E,846,394,YES,OTHER,NO
ENR3814,WIND POWER PLANT,WINDMILL,381938.75N,0262625.49E,843,394,YES,OTHER,NO
ENR3815,WIND POWER PLANT,WINDMILL,381936.58N,0262613.72E,856,394,YES,OTHER,NO
ENR3816,WIND POWER PLANT,WINDMILL,381923.46N,0262551.17E,853,394,YES,OTHER,NO
ENR3817,WIND POWER PLANT,WINDMILL,381908.17N,0262548.78E,860,394,YES,OTHER,NO
ENR3818,WIND POWER PLANT,WINDMILL,381859.42N,0263631.88E,1837,394,YES,OTHER,NO
ENR3819,WIND POWER PLANT,WINDMILL,381901.56N,0263622.65E,1893,394,YES,OTHER,NO
ENR3820,WIND POWER PLANT,WINDMILL,381902.60N,0263613.13E,1946,394,YES,OTHER,NO
ENR3821,WIND POWER PLANT,WINDMILL,381903.15N,0263603.66E,1932,394,YES,OTHER,NO
ENR3822,WIND POWER PLANT,WINDMILL,381903.87N,0263554.26E,1936,394,YES,OTHER,NO
ENR3823,WIND POWER PLANT,WINDMILL,393905.18N,0283254.70E,4754,423,YES,OTHER,NO
