Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,
LTCD3706,BUILDING,BUILDING,394434.288N,0393005.753E,3926.2,14.76,NO INFO,,NO,,,,
LTCD3707,BUILDING,BUILDING,394433.015N,0393005.106E,3924.9,14.76,NO INFO,,NO,,,,
LTCD3708,BUILDING,BUILDING,394430.168N,0393003.719E,3921.9,14.76,NO INFO,,NO,,,,
LTCD3709,BUILDING,BUILDING,394411.980N,0392954.839E,3907.9,14.76,NO INFO,,NO,,,,
LTCD3710,BUILDING,BUILDING,394422.389N,0392959.882E,3915.1,14.76,NO INFO,,NO,,,,
LTCD3711,BUILDING,BUILDING,394532.292N,0393033.898E,4052.5,34.44,NO INFO,,NO,,,,
LTCD3712,BUILDING,BUILDING,394448.686N,0393012.612E,3948.5,24.60,NO INFO,,NO,,,,
LTCD3713,BUILDING,BUILDING,394430.574N,0393003.785E,3922.1,14.76,NO INFO,,NO,,,,
LTCD3714,BUILDING,BUILDING,394432.205N,0393004.540E,3923.8,14.76,NO INFO,,NO,,,,
LTCD3715,BUILDING,BUILDING,394452.731N,0393014.513E,3954.2,24.60,NO INFO,,NO,,,,
LTCD3716,BUILDING,BUILDING,394506.898N,0393021.389E,3971.5,24.60,NO INFO,,NO,,,,
LTCD3717,BUILDING,BUILDING,394415.157N,0392956.173E,3909.9,14.76,NO INFO,,NO,,,,
LTCD3718,BUILDING,BUILDING,394436.168N,0393006.399E,3927.5,14.76,NO INFO,,NO,,,,
LTCD3719,BUILDING,BUILDING,394417.867N,0392957.465E,3911.9,14.76,NO INFO,,NO,,,,
LTCD3720,BUILDING,BUILDING,394446.744N,0393011.524E,3956.3,34.44,NO INFO,,NO,,,,
LTCD3721,BUILDING,BUILDING,394451.200N,0393013.695E,3952.0,24.60,NO INFO,,NO,,,,
LTCD3722,BUILDING,BUILDING,394457.392N,0393016.637E,3960.1,24.60,NO INFO,,NO,,,,
LTCD3723,BUILDING,BUILDING,394422.173N,0392959.462E,3914.8,14.76,NO INFO,,NO,,,,
LTCD3724,BUILDING,BUILDING,394512.877N,0393024.161E,3994.7,34.44,NO INFO,,NO,,,,
LTCD3725,BUILDING,BUILDING,394527.846N,0393031.447E,4047.1,44.29,NO INFO,,NO,,,,
LTCD3726,BUILDING,BUILDING,394500.407N,0393018.067E,3952.7,14.76,NO INFO,,NO,,,,
LTCD3727,BUILDING,BUILDING,394503.629N,0393019.611E,3964.5,24.60,NO INFO,,NO,,,,
LTCD3728,BUILDING,BUILDING,394449.202N,0393012.555E,3949.4,24.60,NO INFO,,NO,,,,
LTCD3729,BUILDING,BUILDING,394419.915N,0392958.282E,3913.3,14.76,NO INFO,,NO,,,,
LTCD3730,BUILDING,BUILDING,394453.276N,0393014.526E,3954.6,24.60,NO INFO,,NO,,,,
LTCD3731,BUILDING,BUILDING,394530.148N,0393032.489E,4064.3,54.13,NO INFO,,NO,,,,
LTCD3732,BUILDING,BUILDING,394502.499N,0393019.010E,3954.0,14.76,NO INFO,,NO,,,,
LTCD3733,BUILDING,BUILDING,394423.660N,0393000.017E,3916.6,14.76,NO INFO,,NO,,,,
LTCD3734,BUILDING,BUILDING,394504.895N,0393020.042E,3966.6,24.60,NO INFO,,NO,,,,
LTCD3735,BUILDING,BUILDING,394431.875N,0393003.892E,3923.9,14.76,NO INFO,,NO,,,,
LTCD3736,BUILDING,BUILDING,394508.815N,0393021.883E,3976.0,24.60,NO INFO,,NO,,,,
LTCD3737,BUILDING,BUILDING,394433.243N,0393004.538E,3935.1,24.60,NO INFO,,NO,,,,
LTCD3738,BUILDING,BUILDING,394447.602N,0393011.510E,3947.4,24.60,NO INFO,,NO,,,,
LTCD3739,BUILDING,BUILDING,394434.250N,0393004.991E,3936.2,24.60,NO INFO,,NO,,,,
LTCD3740,BUILDING,BUILDING,394421.409N,0392958.736E,3914.5,14.76,NO INFO,,NO,,,,
LTCD3741,BUILDING,BUILDING,394420.585N,0392958.327E,3913.9,14.76,NO INFO,,NO,,,,
LTCD3742,BUILDING,BUILDING,394435.699N,0393005.686E,3927.7,14.76,NO INFO,,NO,,,,
LTCD3743,BUILDING,BUILDING,394513.782N,0393024.237E,3996.8,34.44,NO INFO,,NO,,,,
LTCD3744,BUILDING,BUILDING,394518.054N,0393026.313E,4005.1,34.44,NO INFO,,NO,,,,
LTCD3745,BUILDING,BUILDING,394437.389N,0393006.496E,3928.5,14.76,NO INFO,,NO,,,,
LTCD3746,BUILDING,BUILDING,394449.719N,0393012.497E,3949.9,24.60,NO INFO,,NO,,,,
LTCD3747,BUILDING,BUILDING,394414.974N,0392955.556E,3910.1,14.76,NO INFO,,NO,,,,
LTCD3748,BUILDING,BUILDING,394453.810N,0393014.460E,3955.5,24.60,NO INFO,,NO,,,,
LTCD3749,BUILDING,BUILDING,394411.668N,0392953.911E,3908.0,14.76,NO INFO,,NO,,,,
LTCD3750,BUILDING,BUILDING,394416.339N,0392956.176E,3911.1,14.76,NO INFO,,NO,,,,
LTCD3751,BUILDING,BUILDING,394417.443N,0392956.659E,3911.8,14.76,NO INFO,,NO,,,,
LTCD3752,BUILDING,BUILDING,394506.817N,0393020.652E,3971.1,24.60,NO INFO,,NO,,,,
LTCD3753,BUILDING,BUILDING,394452.190N,0393013.516E,3953.4,24.60,NO INFO,,NO,,,,
LTCD3754,BUILDING,BUILDING,394514.632N,0393024.450E,3998.0,34.44,NO INFO,,NO,,,,
LTCD3755,BUILDING,BUILDING,394500.379N,0393017.495E,3962.6,24.60,NO INFO,,NO,,,,
LTCD3756,BUILDING,BUILDING,394422.981N,0392959.267E,3916.0,14.76,NO INFO,,NO,,,,
LTCD3757,BUILDING,BUILDING,394418.998N,0392957.327E,3912.8,14.76,NO INFO,,NO,,,,
LTCD3758,BUILDING,BUILDING,394458.354N,0393016.483E,3951.6,14.76,NO INFO,,NO,,,,
LTCD3759,BUILDING,BUILDING,394438.845N,0393006.971E,3929.9,14.76,NO INFO,,NO,,,,
LTCD3760,BUILDING,BUILDING,394515.376N,0393024.765E,3999.4,34.44,NO INFO,,NO,,,,
LTCD3761,BUILDING,BUILDING,394456.435N,0393015.527E,3958.9,24.60,NO INFO,,NO,,,,
LTCD3762,BUILDING,BUILDING,394448.076N,0393011.452E,3947.7,24.60,NO INFO,,NO,,,,
LTCD3763,BUILDING,BUILDING,394502.430N,0393018.423E,3953.8,14.76,NO INFO,,NO,,,,
LTCD3764,BUILDING,BUILDING,394438.462N,0393006.741E,3929.3,14.76,NO INFO,,NO,,,,
LTCD3765,BUILDING,BUILDING,394439.249N,0393007.109E,3940.2,24.60,NO INFO,,NO,,,,
LTCD3766,BUILDING,BUILDING,394501.426N,0393017.912E,3963.1,24.60,NO INFO,,NO,,,,
LTCD3767,BUILDING,BUILDING,394503.574N,0393018.931E,3964.4,24.60,NO INFO,,NO,,,,
LTCD3768,BUILDING,BUILDING,394410.914N,0392953.266E,3907.5,14.76,NO INFO,,NO,,,,
LTCD3769,BUILDING,BUILDING,394450.227N,0393012.411E,3950.8,24.60,NO INFO,,NO,,,,
LTCD3770,BUILDING,BUILDING,394433.625N,0393004.318E,3935.9,24.60,NO INFO,,NO,,,,
LTCD3771,BUILDING,BUILDING,394505.728N,0393019.931E,3968.6,24.60,NO INFO,,NO,,,,
LTCD3772,BUILDING,BUILDING,394509.572N,0393021.801E,3977.6,24.60,NO INFO,,NO,,,,
LTCD3773,BUILDING,BUILDING,394454.355N,0393014.332E,3956.4,24.60,NO INFO,,NO,,,,
LTCD3774,BUILDING,BUILDING,394452.702N,0393013.478E,3944.0,14.76,NO INFO,,NO,,,,
LTCD3775,BUILDING,BUILDING,394456.995N,0393015.549E,3959.8,24.60,NO INFO,,NO,,,,
LTCD3776,BUILDING,BUILDING,394423.922N,0392959.431E,3916.7,14.76,NO INFO,,NO,,,,
LTCD3777,BUILDING,BUILDING,394502.839N,0393018.373E,3954.1,14.76,NO INFO,,NO,,,,
LTCD3778,BUILDING,BUILDING,394458.860N,0393016.402E,3951.8,14.76,NO INFO,,NO,,,,
LTCD3779,BUILDING,BUILDING,394414.770N,0392954.912E,3910.2,14.76,NO INFO,,NO,,,,
LTCD3780,BUILDING,BUILDING,394508.781N,0393021.192E,3965.5,14.76,NO INFO,,NO,,,,
LTCD3781,BUILDING,BUILDING,394430.807N,0393002.680E,3923.3,14.76,NO INFO,,NO,,,,
LTCD3782,BUILDING,BUILDING,394504.869N,0393019.269E,3966.0,24.60,NO INFO,,NO,,,,
LTCD3783,BUILDING,BUILDING,394435.702N,0393005.054E,3928.7,14.76,NO INFO,,NO,,,,
LTCD3784,BUILDING,BUILDING,394420.288N,0392957.526E,3914.0,14.76,NO INFO,,NO,,,,
LTCD3785,BUILDING,BUILDING,394512.908N,0393023.161E,3994.5,34.44,NO INFO,,NO,,,,
LTCD3786,BUILDING,BUILDING,394448.600N,0393011.317E,3948.5,24.60,NO INFO,,NO,,,,
LTCD3787,BUILDING,BUILDING,394422.639N,0392958.667E,3915.4,14.76,NO INFO,,NO,,,,
LTCD3788,BUILDING,BUILDING,394434.462N,0393004.372E,3937.4,24.60,NO INFO,,NO,,,,
LTCD3789,BUILDING,BUILDING,394416.998N,0392955.853E,3911.9,14.76,NO INFO,,NO,,,,
LTCD3790,BUILDING,BUILDING,394420.873N,0392957.697E,3914.4,14.76,NO INFO,,NO,,,,
LTCD3791,BUILDING,BUILDING,394435.912N,0393005.022E,3929.0,14.76,NO INFO,,NO,,,,
LTCD3792,BUILDING,BUILDING,394436.560N,0393005.313E,3929.1,14.76,NO INFO,,NO,,,,
LTCD3793,BUILDING,BUILDING,394518.667N,0393025.814E,4006.8,34.44,NO INFO,,NO,,,,
LTCD3794,BUILDING,BUILDING,394517.689N,0393025.334E,4004.7,34.44,NO INFO,,NO,,,,
LTCD3795,BUILDING,BUILDING,394433.715N,0393003.877E,3936.7,24.60,NO INFO,,NO,,,,
LTCD3796,BUILDING,BUILDING,394431.655N,0393002.844E,3924.0,14.76,NO INFO,,NO,,,,
LTCD3797,BUILDING,BUILDING,394459.295N,0393016.309E,3952.2,14.76,NO INFO,,NO,,,,
LTCD3798,BUILDING,BUILDING,394436.286N,0393005.097E,3929.3,14.76,NO INFO,,NO,,,,
LTCD3799,BUILDING,BUILDING,394446.644N,0393010.110E,3937.0,14.76,NO INFO,,NO,,,,
LTCD3800,BUILDING,BUILDING,394453.241N,0393013.320E,3945.0,14.76,NO INFO,,NO,,,,
LTCD3801,BUILDING,BUILDING,394451.173N,0393012.308E,3952.2,24.60,NO INFO,,NO,,,,
LTCD3802,BUILDING,BUILDING,394502.441N,0393017.790E,3953.9,14.76,NO INFO,,NO,,,,
LTCD3803,BUILDING,BUILDING,394457.530N,0393015.319E,3960.4,24.60,NO INFO,,NO,,,,
LTCD3804,BUILDING,BUILDING,394458.160N,0393015.610E,3951.3,14.76,NO INFO,,NO,,,,
LTCD3805,BUILDING,BUILDING,394527.723N,0393030.007E,4047.9,44.29,NO INFO,,NO,,,,
LTCD3806,BUILDING,BUILDING,394509.548N,0393021.124E,3966.8,14.76,NO INFO,,NO,,,,
LTCD3807,BUILDING,BUILDING,394503.688N,0393018.248E,3954.5,14.76,NO INFO,,NO,,,,
LTCD3808,BUILDING,BUILDING,394529.818N,0393030.968E,4063.9,54.13,NO INFO,,NO,,,,
LTCD3809,BUILDING,BUILDING,394545.352N,0393038.534E,4103.5,14.76,NO INFO,,NO,,,,
LTCD3810,BUILDING,BUILDING,394449.635N,0393011.380E,3950.0,24.60,NO INFO,,NO,,,,
LTCD3811,BUILDING,BUILDING,394435.850N,0393004.655E,3929.1,14.76,NO INFO,,NO,,,,
LTCD3812,BUILDING,BUILDING,394505.699N,0393019.148E,3968.0,24.60,NO INFO,,NO,,,,
LTCD3813,BUILDING,BUILDING,394517.000N,0393024.605E,4003.5,34.44,NO INFO,,NO,,,,
LTCD3814,BUILDING,BUILDING,394443.051N,0393008.060E,3934.9,14.76,NO INFO,,NO,,,,
LTCD3815,BUILDING,BUILDING,394513.707N,0393022.995E,3995.8,34.44,NO INFO,,NO,,,,
LTCD3816,BUILDING,BUILDING,394436.224N,0393004.713E,3929.5,14.76,NO INFO,,NO,,,,
LTCD3817,BUILDING,BUILDING,394423.923N,0392958.713E,3916.8,14.76,NO INFO,,NO,,,,
LTCD3818,BUILDING,BUILDING,394451.661N,0393012.221E,3952.7,24.60,NO INFO,,NO,,,,
LTCD3819,BUILDING,BUILDING,394422.822N,0392958.165E,3915.9,14.76,NO INFO,,NO,,,,
LTCD3820,BUILDING,BUILDING,394433.236N,0393003.215E,3936.0,24.60,NO INFO,,NO,,,,
LTCD3821,BUILDING,BUILDING,394431.196N,0393002.211E,3924.1,14.76,NO INFO,,NO,,,,
LTCD3822,BUILDING,BUILDING,394508.738N,0393020.497E,3964.9,14.76,NO INFO,,NO,,,,
LTCD3823,BUILDING,BUILDING,394430.693N,0393001.904E,3923.1,14.76,NO INFO,,NO,,,,
LTCD3824,BUILDING,BUILDING,394504.844N,0393018.538E,3965.7,24.60,NO INFO,,NO,,,,
LTCD3825,BUILDING,BUILDING,394455.924N,0393014.153E,3958.3,24.60,NO INFO,,NO,,,,
LTCD3826,BUILDING,BUILDING,394434.527N,0393003.702E,3937.7,24.60,NO INFO,,NO,,,,
LTCD3827,BUILDING,BUILDING,394500.198N,0393016.188E,3952.7,14.76,NO INFO,,NO,,,,
LTCD3828,BUILDING,BUILDING,394435.717N,0393004.242E,3929.5,14.76,NO INFO,,NO,,,,
LTCD3829,BUILDING,BUILDING,394441.233N,0393006.910E,3933.3,14.76,NO INFO,,NO,,,,
LTCD3830,BUILDING,BUILDING,394452.147N,0393012.195E,3943.8,14.76,NO INFO,,NO,,,,
LTCD3831,BUILDING,BUILDING,394436.691N,0393004.643E,3930.1,14.76,NO INFO,,NO,,,,
LTCD3832,BUILDING,BUILDING,394454.270N,0393013.195E,3956.2,24.60,NO INFO,,NO,,,,
LTCD3833,BUILDING,BUILDING,394514.399N,0393022.965E,3997.3,34.44,NO INFO,,NO,,,,
LTCD3834,BUILDING,BUILDING,394432.554N,0393002.562E,3925.8,14.76,NO INFO,,NO,,,,
LTCD3835,BUILDING,BUILDING,394503.605N,0393017.647E,3964.3,24.60,NO INFO,,NO,,,,
LTCD3836,BUILDING,BUILDING,394458.717N,0393015.240E,3961.8,24.60,NO INFO,,NO,,,,
LTCD3837,BUILDING,BUILDING,394506.824N,0393019.120E,3970.0,24.60,NO INFO,,NO,,,,
LTCD3838,BUILDING,BUILDING,394431.506N,0393001.894E,3924.6,14.76,NO INFO,,NO,,,,
LTCD3839,BUILDING,BUILDING,394537.195N,0393033.880E,4092.6,54.13,NO INFO,,NO,,,,
LTCD3840,BUILDING,BUILDING,394500.711N,0393016.073E,3962.7,24.60,NO INFO,,NO,,,,
LTCD3841,BUILDING,BUILDING,394448.270N,0393010.004E,3948.3,24.60,NO INFO,,NO,,,,
LTCD3842,BUILDING,BUILDING,394434.295N,0393003.190E,3938.0,24.60,NO INFO,,NO,,,,
LTCD3843,BUILDING,BUILDING,394439.831N,0393005.879E,3942.0,24.60,NO INFO,,NO,,,,
LTCD3844,BUILDING,BUILDING,394456.803N,0393014.134E,3959.7,24.60,NO INFO,,NO,,,,
LTCD3845,BUILDING,BUILDING,394433.791N,0393002.916E,3937.3,24.60,NO INFO,,NO,,,,
LTCD3846,BUILDING,BUILDING,394414.961N,0392953.735E,3911.2,14.76,NO INFO,,NO,,,,
LTCD3847,BUILDING,BUILDING,394434.639N,0393003.320E,3938.5,24.60,NO INFO,,NO,,,,
LTCD3848,BUILDING,BUILDING,394438.030N,0393004.957E,3930.6,14.76,NO INFO,,NO,,,,
LTCD3849,BUILDING,BUILDING,394459.246N,0393015.292E,3962.1,24.60,NO INFO,,NO,,,,
LTCD3850,BUILDING,BUILDING,394433.312N,0393002.657E,3936.6,24.60,NO INFO,,NO,,,,
LTCD3851,BUILDING,BUILDING,394532.227N,0393031.359E,4073.6,54.13,NO INFO,,NO,,,,
LTCD3852,BUILDING,BUILDING,394433.558N,0393002.770E,3936.8,24.60,NO INFO,,NO,,,,
LTCD3853,BUILDING,BUILDING,394519.116N,0393024.929E,4007.6,34.44,NO INFO,,NO,,,,
LTCD3854,BUILDING,BUILDING,394436.226N,0393004.009E,3929.9,14.76,NO INFO,,NO,,,,
LTCD3855,BUILDING,BUILDING,394510.788N,0393020.820E,3969.0,14.76,NO INFO,,NO,,,,
LTCD3856,BUILDING,BUILDING,394516.552N,0393023.602E,4002.5,34.44,NO INFO,,NO,,,,
LTCD3857,BUILDING,BUILDING,394439.056N,0393005.322E,3941.0,24.60,NO INFO,,NO,,,,
LTCD3858,BUILDING,BUILDING,394452.663N,0393011.931E,3944.3,14.76,NO INFO,,NO,,,,
LTCD3859,BUILDING,BUILDING,394451.132N,0393011.180E,3942.6,14.76,NO INFO,,NO,,,,
LTCD3860,BUILDING,BUILDING,394455.877N,0393013.481E,3958.4,24.60,NO INFO,,NO,,,,
LTCD3861,BUILDING,BUILDING,394446.702N,0393009.007E,3957.0,34.44,NO INFO,,NO,,,,
LTCD3862,BUILDING,BUILDING,394448.871N,0393010.054E,3949.1,24.60,NO INFO,,NO,,,,
LTCD3863,BUILDING,BUILDING,394501.188N,0393016.044E,3963.0,24.60,NO INFO,,NO,,,,
LTCD3864,BUILDING,BUILDING,394439.404N,0393005.428E,3941.5,24.60,NO INFO,,NO,,,,
LTCD3865,BUILDING,BUILDING,394504.818N,0393017.786E,3965.2,24.60,NO INFO,,NO,,,,
LTCD3866,BUILDING,BUILDING,394454.730N,0393012.871E,3947.3,14.76,NO INFO,,NO,,,,
LTCD3867,BUILDING,BUILDING,394508.807N,0393019.726E,3974.4,24.60,NO INFO,,NO,,,,
LTCD3868,BUILDING,BUILDING,394430.773N,0393001.181E,3924.1,14.76,NO INFO,,NO,,,,
LTCD3869,BUILDING,BUILDING,394437.674N,0393004.458E,3930.9,14.76,NO INFO,,NO,,,,
LTCD3870,BUILDING,BUILDING,394442.376N,0393006.733E,3934.6,14.76,NO INFO,,NO,,,,
LTCD3871,BUILDING,BUILDING,394503.638N,0393017.083E,3964.1,24.60,NO INFO,,NO,,,,
LTCD3872,BUILDING,BUILDING,394515.066N,0393022.625E,3999.1,34.44,NO INFO,,NO,,,,
LTCD3873,BUILDING,BUILDING,394418.340N,0392954.983E,3913.5,14.76,NO INFO,,NO,,,,
LTCD3874,BUILDING,BUILDING,394435.869N,0393003.511E,3930.1,14.76,NO INFO,,NO,,,,
LTCD3875,BUILDING,BUILDING,394453.151N,0393011.925E,3955.0,24.60,NO INFO,,NO,,,,
LTCD3876,BUILDING,BUILDING,394431.693N,0393001.455E,3924.9,14.76,NO INFO,,NO,,,,
LTCD3877,BUILDING,BUILDING,394434.813N,0393002.971E,3938.8,24.60,NO INFO,,NO,,,,
LTCD3878,BUILDING,BUILDING,394429.045N,0393000.149E,3922.1,14.76,NO INFO,,NO,,,,
LTCD3879,BUILDING,BUILDING,394451.594N,0393011.115E,3952.9,24.60,NO INFO,,NO,,,,
LTCD3880,BUILDING,BUILDING,394515.757N,0393022.872E,4001.0,34.44,NO INFO,,NO,,,,
LTCD3881,BUILDING,BUILDING,394414.087N,0392952.813E,3910.6,14.76,NO INFO,,NO,,,,
LTCD3882,BUILDING,BUILDING,394501.675N,0393015.987E,3963.2,24.60,NO INFO,,NO,,,,
LTCD3883,BUILDING,BUILDING,394441.383N,0393006.073E,3933.9,14.76,NO INFO,,NO,,,,
LTCD3884,BUILDING,BUILDING,394438.409N,0393004.591E,3931.4,14.76,NO INFO,,NO,,,,
LTCD3885,BUILDING,BUILDING,394434.605N,0393002.682E,3938.6,24.60,NO INFO,,NO,,,,
LTCD3886,BUILDING,BUILDING,394449.428N,0393009.891E,3949.7,24.60,NO INFO,,NO,,,,
LTCD3887,BUILDING,BUILDING,394433.647N,0393002.197E,3937.4,24.60,NO INFO,,NO,,,,
LTCD3888,BUILDING,BUILDING,394506.801N,0393018.343E,3969.5,24.60,NO INFO,,NO,,,,
LTCD3889,BUILDING,BUILDING,394418.936N,0392955.014E,3914.1,14.76,NO INFO,,NO,,,,
LTCD3890,BUILDING,BUILDING,394518.601N,0393024.062E,4006.2,34.44,NO INFO,,NO,,,,
LTCD3891,BUILDING,BUILDING,394505.555N,0393017.699E,3966.5,24.60,NO INFO,,NO,,,,
LTCD3892,BUILDING,BUILDING,394430.101N,0393000.426E,3923.7,14.76,NO INFO,,NO,,,,
LTCD3893,BUILDING,BUILDING,394435.962N,0393003.255E,3930.6,14.76,NO INFO,,NO,,,,
LTCD3894,BUILDING,BUILDING,394458.009N,0393013.977E,3961.5,24.60,NO INFO,,NO,,,,
LTCD3895,BUILDING,BUILDING,394456.815N,0393013.358E,3950.0,14.76,NO INFO,,NO,,,,
LTCD3896,BUILDING,BUILDING,394510.621N,0393020.080E,3978.6,24.60,NO INFO,,NO,,,,
LTCD3897,BUILDING,BUILDING,394453.656N,0393011.809E,3965.3,34.44,NO INFO,,NO,,,,
LTCD3898,BUILDING,BUILDING,394447.581N,0393008.806E,3957.7,34.44,NO INFO,,NO,,,,
LTCD3899,BUILDING,BUILDING,394419.502N,0392955.124E,3914.4,14.76,NO INFO,,NO,,,,
LTCD3900,BUILDING,BUILDING,394502.167N,0393015.892E,3963.5,24.60,NO INFO,,NO,,,,
LTCD3901,BUILDING,BUILDING,394513.008N,0393021.174E,3972.9,14.76,NO INFO,,NO,,,,
LTCD3902,BUILDING,BUILDING,394455.631N,0393012.705E,3948.2,14.76,NO INFO,,NO,,,,
LTCD3903,BUILDING,BUILDING,394436.887N,0393003.536E,3932.0,14.76,NO INFO,,NO,,,,
LTCD3904,BUILDING,BUILDING,394420.474N,0392955.511E,3915.2,14.76,NO INFO,,NO,,,,
LTCD3905,BUILDING,BUILDING,394452.055N,0393010.872E,3953.3,24.60,NO INFO,,NO,,,,
LTCD3906,BUILDING,BUILDING,394518.069N,0393023.544E,4005.6,34.44,NO INFO,,NO,,,,
LTCD3907,BUILDING,BUILDING,394431.375N,0393000.793E,3924.9,14.76,NO INFO,,NO,,,,
LTCD3908,BUILDING,BUILDING,394429.104N,0392959.640E,3922.4,14.76,NO INFO,,NO,,,,
LTCD3909,BUILDING,BUILDING,394504.793N,0393017.021E,3964.8,24.60,NO INFO,,NO,,,,
LTCD3910,BUILDING,BUILDING,394437.810N,0393003.872E,3932.0,14.76,NO INFO,,NO,,,,
LTCD3911,BUILDING,BUILDING,394507.568N,0393018.312E,3970.9,24.60,NO INFO,,NO,,,,
LTCD3912,BUILDING,BUILDING,394438.178N,0393003.954E,3932.2,14.76,NO INFO,,NO,,,,
LTCD3913,BUILDING,BUILDING,394433.538N,0393001.638E,3937.7,24.60,NO INFO,,NO,,,,
LTCD3914,BUILDING,BUILDING,394502.660N,0393015.814E,3963.6,24.60,NO INFO,,NO,,,,
LTCD3915,BUILDING,BUILDING,394433.932N,0393001.816E,3938.2,24.60,NO INFO,,NO,,,,
LTCD3916,BUILDING,BUILDING,394429.689N,0392959.743E,3923.1,14.76,NO INFO,,NO,,,,
LTCD3917,BUILDING,BUILDING,394434.792N,0393002.189E,3939.4,24.60,NO INFO,,NO,,,,
LTCD3918,BUILDING,BUILDING,394422.805N,0392956.331E,3916.7,14.76,NO INFO,,NO,,,,
LTCD3919,BUILDING,BUILDING,394452.543N,0393010.791E,3954.3,24.60,NO INFO,,NO,,,,
LTCD3920,BUILDING,BUILDING,394512.671N,0393020.596E,3981.2,24.60,NO INFO,,NO,,,,
LTCD3921,BUILDING,BUILDING,394501.130N,0393014.960E,3962.9,24.60,NO INFO,,NO,,,,
LTCD3922,BUILDING,BUILDING,394432.584N,0393001.020E,3936.5,24.60,NO INFO,,NO,,,,
LTCD3923,BUILDING,BUILDING,394436.240N,0393002.799E,3931.4,14.76,NO INFO,,NO,,,,
LTCD3924,BUILDING,BUILDING,394529.644N,0393028.793E,4065.0,54.13,NO INFO,,NO,,,,
LTCD3925,BUILDING,BUILDING,394430.578N,0393000.005E,3924.5,14.76,NO INFO,,NO,,,,
LTCD3926,BUILDING,BUILDING,394436.938N,0393003.088E,3932.4,14.76,NO INFO,,NO,,,,
LTCD3927,BUILDING,BUILDING,394434.412N,0393001.851E,3939.2,24.60,NO INFO,,NO,,,,
LTCD3928,BUILDING,BUILDING,394448.786N,0393008.824E,3949.1,24.60,NO INFO,,NO,,,,
LTCD3929,BUILDING,BUILDING,394439.566N,0393004.329E,3933.0,14.76,NO INFO,,NO,,,,
LTCD3930,BUILDING,BUILDING,394509.609N,0393018.934E,3976.5,24.60,NO INFO,,NO,,,,
LTCD3931,BUILDING,BUILDING,394505.553N,0393016.941E,3966.0,24.60,NO INFO,,NO,,,,
LTCD3932,BUILDING,BUILDING,394503.184N,0393015.781E,3963.9,24.60,NO INFO,,NO,,,,
LTCD3933,BUILDING,BUILDING,394423.300N,0392956.342E,3917.3,14.76,NO INFO,,NO,,,,
LTCD3934,BUILDING,BUILDING,394447.067N,0393007.919E,3957.4,34.44,NO INFO,,NO,,,,
LTCD3935,BUILDING,BUILDING,394455.569N,0393012.024E,3948.4,14.76,NO INFO,,NO,,,,
LTCD3936,BUILDING,BUILDING,394453.038N,0393010.774E,3944.9,14.76,NO INFO,,NO,,,,
LTCD3937,BUILDING,BUILDING,394433.479N,0393001.175E,3947.8,34.44,NO INFO,,NO,,,,
LTCD3938,BUILDING,BUILDING,394531.928N,0393029.626E,4073.3,54.13,NO INFO,,NO,,,,
LTCD3939,BUILDING,BUILDING,394456.854N,0393012.515E,3950.1,14.76,NO INFO,,NO,,,,
LTCD3940,BUILDING,BUILDING,394503.642N,0393015.798E,3964.1,24.60,NO INFO,,NO,,,,
LTCD3941,BUILDING,BUILDING,394517.648N,0393022.610E,4004.8,34.44,NO INFO,,NO,,,,
LTCD3942,BUILDING,BUILDING,394451.101N,0393009.662E,3952.1,24.60,NO INFO,,NO,,,,
LTCD3943,BUILDING,BUILDING,394508.681N,0393018.218E,3973.9,24.60,NO INFO,,NO,,,,
LTCD3944,BUILDING,BUILDING,394501.611N,0393014.768E,3963.2,24.60,NO INFO,,NO,,,,
LTCD3945,BUILDING,BUILDING,394431.610N,0393000.138E,3926.0,14.76,NO INFO,,NO,,,,
LTCD3946,BUILDING,BUILDING,394434.942N,0393001.744E,3949.5,34.44,NO INFO,,NO,,,,
LTCD3947,BUILDING,BUILDING,394456.298N,0393012.140E,3949.2,14.76,NO INFO,,NO,,,,
LTCD3948,BUILDING,BUILDING,394449.370N,0393008.756E,3950.3,24.60,NO INFO,,NO,,,,
LTCD3949,BUILDING,BUILDING,394453.548N,0393010.759E,3955.7,24.60,NO INFO,,NO,,,,
LTCD3950,BUILDING,BUILDING,394507.522N,0393017.565E,3970.5,24.60,NO INFO,,NO,,,,
LTCD3951,BUILDING,BUILDING,394440.165N,0393004.211E,3933.9,14.76,NO INFO,,NO,,,,
LTCD3952,BUILDING,BUILDING,394550.201N,0393038.289E,4256.6,14.76,NO INFO,,NO,,,,
LTCD3953,BUILDING,BUILDING,394425.288N,0392956.903E,3919.0,14.76,NO INFO,,NO,,,,
LTCD3954,BUILDING,BUILDING,394436.002N,0393002.063E,3931.5,14.76,NO INFO,,NO,,,,
LTCD3955,BUILDING,BUILDING,394424.790N,0392956.569E,3918.5,14.76,NO INFO,,NO,,,,
LTCD3956,BUILDING,BUILDING,394512.599N,0393019.847E,3981.2,24.60,NO INFO,,NO,,,,
LTCD3957,BUILDING,BUILDING,394434.084N,0393001.082E,3948.8,34.44,NO INFO,,NO,,,,
