Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTFJ11514,BUILDING,BUILDING,405351.95N,0291630.23E,377.84,38.91,NO,,NO
LTFJ11515,BUILDING,BUILDING,405451.66N,0291629.62E,643.40,46.25,NO,,NO
LTFJ11516,BUILDING,BUILDING,405722.76N,0291628.13E,593.73,42.24,NO,,NO
LTFJ11517,BUILDING,BUILDING,405458.30N,0291629.76E,639.96,42.45,NO,,NO
LTFJ11518,BUILDING,BUILDING,405637.23N,0291628.72E,768.44,29.52,NO,,NO
LTFJ11519,BUILDING,BUILDING,405648.26N,0291628.60E,703.68,32.98,NO,,NO
LTFJ11520,BUILDING,BUILDING,405711.12N,0291628.35E,596.88,37.53,NO,,NO
LTFJ11521,BUILDING,BUILDING,405557.77N,0291629.26E,748.76,26.54,NO,,NO
LTFJ11522,BUILDING,BUILDING,405511.26N,0291629.83E,784.52,35.95,NO,,NO
LTFJ11523,BUILDING,BUILDING,405700.36N,0291628.65E,552.06,17.41,NO,,NO
LTFJ11524,BUILDING,BUILDING,405340.16N,0291630.85E,355.46,46.52,NO,,NO
LTFJ11525,BUILDING,BUILDING,405606.32N,0291629.27E,783.21,30.99,NO,,NO
LTFJ11526,BUILDING,BUILDING,405715.19N,0291628.53E,593.96,41.99,NO,,NO
LTFJ11527,BUILDING,BUILDING,405442.02N,0291630.20E,563.15,39.47,NO,,NO
LTFJ11528,BUILDING,BUILDING,405502.06N,0291629.99E,644.42,47.40,NO,,NO
LTFJ11529,BUILDING,BUILDING,405400.14N,0291630.70E,419.05,41.37,NO,,NO
LTFJ11530,BUILDING,BUILDING,405459.47N,0291630.07E,654.33,57.96,NO,,NO
LTFJ11531,BUILDING,BUILDING,405640.30N,0291628.97E,806.77,29.66,NO,,NO
LTFJ11532,BUILDING,BUILDING,405349.30N,0291630.85E,394.21,63.14,NO,,NO
LTFJ11533,BUILDING,BUILDING,405502.10N,0291630.08E,644.42,48.05,NO,,NO
LTFJ11534,BUILDING,BUILDING,405653.56N,0291628.87E,638.81,31.25,NO,,NO
LTFJ11535,BUILDING,BUILDING,405347.39N,0291630.93E,397.36,71.49,NO,,NO
LTFJ11536,BUILDING,BUILDING,405635.42N,0291629.10E,723.92,19.19,NO,,NO
LTFJ11537,BUILDING,BUILDING,405503.13N,0291630.12E,621.45,29.95,NO,,NO
LTFJ11538,BUILDING,BUILDING,405653.69N,0291628.92E,638.81,34.21,NO,,NO
LTFJ11539,BUILDING,BUILDING,405347.25N,0291631.03E,397.36,71.97,NO,,NO
LTFJ11540,BUILDING,BUILDING,405615.12N,0291629.41E,777.89,22.70,NO,,NO
LTFJ11541,BUILDING,BUILDING,405715.25N,0291628.77E,593.96,43.24,NO,,NO
LTFJ11542,BUILDING,BUILDING,405456.06N,0291630.33E,637.53,45.37,NO,,NO
LTFJ11543,BUILDING,BUILDING,405620.59N,0291629.42E,761.26,27.16,NO,,NO
LTFJ11544,BUILDING,BUILDING,405456.09N,0291630.34E,637.53,45.56,NO,,NO
LTFJ11545,BUILDING,BUILDING,405631.78N,0291629.30E,754.93,27.42,NO,,NO
LTFJ11546,BUILDING,BUILDING,405646.20N,0291629.15E,726.94,28.47,NO,,NO
LTFJ11547,BUILDING,BUILDING,405616.78N,0291629.55E,818.68,61.39,NO,,NO
LTFJ11548,BUILDING,BUILDING,405656.69N,0291629.13E,592.29,26.24,NO,,NO
LTFJ11549,BUILDING,BUILDING,405616.81N,0291629.60E,818.68,61.89,NO,,NO
LTFJ11550,BUILDING,BUILDING,405713.45N,0291629.00E,594.25,26.78,NO,,NO
LTFJ11551,BUILDING,BUILDING,405620.50N,0291629.60E,761.26,27.53,NO,,NO
LTFJ11552,BUILDING,BUILDING,405633.57N,0291629.46E,728.25,35.90,NO,,NO
LTFJ11553,BUILDING,BUILDING,405608.78N,0291629.76E,819.10,61.94,NO,,NO
LTFJ11554,BUILDING,BUILDING,405656.64N,0291629.34E,592.29,26.27,NO,,NO
LTFJ11555,BUILDING,BUILDING,405625.16N,0291629.70E,804.30,46.10,NO,,NO
LTFJ11556,BUILDING,BUILDING,405358.93N,0291631.32E,432.11,55.63,NO,,NO
LTFJ11557,BUILDING,BUILDING,405644.25N,0291629.54E,780.06,43.21,NO,,NO
LTFJ11558,BUILDING,BUILDING,405627.35N,0291629.74E,798.30,38.33,NO,,NO
LTFJ11559,BUILDING,BUILDING,405644.13N,0291629.61E,780.06,38.97,NO,,NO
LTFJ11560,BUILDING,BUILDING,405440.79N,0291631.06E,549.80,39.78,NO,,NO
LTFJ11561,BUILDING,BUILDING,405619.04N,0291630.01E,784.78,43.99,NO,,NO
LTFJ11562,BUILDING,BUILDING,405625.05N,0291629.95E,804.30,47.09,NO,,NO
LTFJ11563,BUILDING,BUILDING,405452.97N,0291630.97E,631.79,41.19,NO,,NO
LTFJ11564,BUILDING,BUILDING,405341.14N,0291631.81E,377.28,65.73,NO,,NO
LTFJ11565,BUILDING,BUILDING,405724.21N,0291629.37E,596.03,54.77,NO,,NO
LTFJ11566,BUILDING,BUILDING,405440.91N,0291631.19E,549.80,40.33,NO,,NO
LTFJ11567,BUILDING,BUILDING,405612.52N,0291630.19E,816.80,63.70,NO,,NO
LTFJ11568,BUILDING,BUILDING,405332.92N,0291631.94E,352.28,61.89,NO,,NO
LTFJ11569,BUILDING,BUILDING,405720.74N,0291629.57E,616.37,61.62,NO,,NO
LTFJ11570,BUILDING,BUILDING,405448.40N,0291631.24E,602.92,37.72,NO,,NO
LTFJ11571,BUILDING,BUILDING,405445.41N,0291631.28E,610.82,49.03,NO,,NO
LTFJ11572,BUILDING,BUILDING,405708.27N,0291629.81E,610.96,45.04,NO,,NO
LTFJ11573,BUILDING,BUILDING,405720.62N,0291629.69E,616.37,61.10,NO,,NO
LTFJ11574,BUILDING,BUILDING,405651.82N,0291630.04E,664.93,45.88,NO,,NO
LTFJ11575,BUILDING,BUILDING,405708.30N,0291629.90E,610.96,45.30,NO,,NO
LTFJ11576,BUILDING,BUILDING,405639.12N,0291630.22E,809.62,35.73,NO,,NO
LTFJ11577,BUILDING,BUILDING,405449.57N,0291631.45E,609.25,41.08,NO,,NO
LTFJ11578,BUILDING,BUILDING,405513.28N,0291631.20E,810.21,34.96,NO,,NO
LTFJ11579,BUILDING,BUILDING,405657.59N,0291630.06E,587.99,35.71,NO,,NO
LTFJ11580,BUILDING,BUILDING,405719.21N,0291629.86E,595.04,35.39,NO,,NO
LTFJ11581,BUILDING,BUILDING,405623.31N,0291630.50E,779.04,34.11,NO,,NO
LTFJ11582,BUILDING,BUILDING,405516.27N,0291631.25E,884.26,41.37,NO,,NO
LTFJ11583,BUILDING,BUILDING,405647.46N,0291630.29E,726.64,45.94,NO,,NO
LTFJ11584,BUILDING,BUILDING,405637.77N,0291630.40E,786.95,33.96,NO,,NO
LTFJ11585,BUILDING,BUILDING,405355.03N,0291632.18E,420.62,67.56,NO,,NO
LTFJ11586,BUILDING,BUILDING,405501.98N,0291631.46E,641.53,53.19,NO,,NO
LTFJ11587,BUILDING,BUILDING,405459.23N,0291631.50E,638.68,50.45,NO,,NO
LTFJ11588,BUILDING,BUILDING,405647.37N,0291630.32E,726.64,44.60,NO,,NO
LTFJ11589,BUILDING,BUILDING,405515.10N,0291631.36E,863.33,38.10,NO,,NO
LTFJ11590,BUILDING,BUILDING,405454.00N,0291631.59E,632.35,45.87,NO,,NO
LTFJ11591,BUILDING,BUILDING,405551.80N,0291630.96E,702.99,21.25,NO,,NO
LTFJ11592,BUILDING,BUILDING,405459.16N,0291631.55E,638.68,50.83,NO,,NO
LTFJ11593,BUILDING,BUILDING,405628.60N,0291630.61E,810.93,54.24,NO,,NO
LTFJ11594,BUILDING,BUILDING,405449.75N,0291631.70E,609.25,41.08,NO,,NO
LTFJ11595,BUILDING,BUILDING,405501.89N,0291631.58E,641.53,53.70,NO,,NO
LTFJ11596,BUILDING,BUILDING,405642.31N,0291630.49E,799.28,38.94,NO,,NO
LTFJ11597,BUILDING,BUILDING,405642.24N,0291630.52E,799.28,38.77,NO,,NO
LTFJ11598,BUILDING,BUILDING,405649.88N,0291630.44E,670.96,33.30,NO,,NO
LTFJ11599,BUILDING,BUILDING,405350.73N,0291632.39E,400.81,66.79,NO,,NO
LTFJ11600,BUILDING,BUILDING,405357.79N,0291632.32E,432.11,62.88,NO,,NO
LTFJ11601,BUILDING,BUILDING,405654.77N,0291630.40E,646.00,67.39,NO,,NO
LTFJ11602,BUILDING,BUILDING,405649.80N,0291630.49E,670.96,32.28,NO,,NO
LTFJ11603,BUILDING,BUILDING,405531.48N,0291631.47E,886.43,27.04,NO,,NO
LTFJ11604,BUILDING,BUILDING,405350.76N,0291632.62E,400.81,66.72,NO,,NO
LTFJ11605,BUILDING,BUILDING,405553.92N,0291631.29E,735.99,26.62,NO,,NO
LTFJ11606,BUILDING,BUILDING,405715.55N,0291630.41E,576.18,36.74,NO,,NO
LTFJ11607,BUILDING,BUILDING,405555.06N,0291631.30E,737.14,34.64,NO,,NO
LTFJ11608,BUILDING,BUILDING,405539.12N,0291631.50E,836.33,71.11,NO,,NO
LTFJ11609,BUILDING,BUILDING,405346.84N,0291632.74E,391.92,70.12,NO,,NO
LTFJ11610,BUILDING,BUILDING,405339.25N,0291632.82E,376.13,69.01,NO,,NO
LTFJ11611,BUILDING,BUILDING,405503.83N,0291631.92E,601.64,30.37,NO,,NO
LTFJ11612,BUILDING,BUILDING,405446.97N,0291632.13E,620.31,59.24,NO,,NO
LTFJ11613,BUILDING,BUILDING,405346.68N,0291632.82E,391.92,70.53,NO,,NO
LTFJ11614,BUILDING,BUILDING,405608.66N,0291631.28E,820.84,72.94,NO,,NO
LTFJ11615,BUILDING,BUILDING,405353.97N,0291632.76E,392.21,44.58,NO,,NO
LTFJ11616,BUILDING,BUILDING,405510.60N,0291631.93E,740.72,39.11,NO,,NO
LTFJ11617,BUILDING,BUILDING,405533.97N,0291631.68E,861.16,29.75,NO,,NO
LTFJ11618,BUILDING,BUILDING,405458.13N,0291632.15E,621.16,40.28,NO,,NO
LTFJ11619,BUILDING,BUILDING,405722.20N,0291630.62E,592.88,43.66,NO,,NO
LTFJ11620,BUILDING,BUILDING,405615.84N,0291631.35E,774.18,30.03,NO,,NO
LTFJ11621,BUILDING,BUILDING,405533.84N,0291631.81E,861.16,29.77,NO,,NO
LTFJ11622,BUILDING,BUILDING,405718.35N,0291630.69E,598.75,46.11,NO,,NO
LTFJ11623,BUILDING,BUILDING,405713.73N,0291630.75E,591.43,33.79,NO,,NO
LTFJ11624,BUILDING,BUILDING,405529.72N,0291631.90E,887.15,27.85,NO,,NO
LTFJ11625,BUILDING,BUILDING,405645.53N,0291631.08E,739.01,9.22,NO,,NO
LTFJ11626,BUILDING,BUILDING,405349.47N,0291633.03E,369.24,39.82,NO,,NO
LTFJ11627,BUILDING,BUILDING,405452.09N,0291632.37E,619.42,38.81,NO,,NO
LTFJ11628,BUILDING,BUILDING,405444.44N,0291632.46E,599.47,54.61,NO,,NO
LTFJ11629,BUILDING,BUILDING,405450.80N,0291632.41E,609.38,34.79,NO,,NO
LTFJ11630,BUILDING,BUILDING,405718.44N,0291630.80E,598.75,45.14,NO,,NO
LTFJ11631,BUILDING,BUILDING,405713.52N,0291630.86E,591.43,33.69,NO,,NO
LTFJ11632,BUILDING,BUILDING,405348.28N,0291633.12E,360.32,34.54,NO,,NO
LTFJ11633,BUILDING,BUILDING,405344.47N,0291633.17E,384.73,68.86,NO,,NO
LTFJ11634,BUILDING,BUILDING,405342.80N,0291633.24E,361.21,48.27,NO,,NO
LTFJ11635,BUILDING,BUILDING,405444.35N,0291632.57E,599.47,56.58,NO,,NO
LTFJ11636,BUILDING,BUILDING,405442.34N,0291632.62E,579.10,58.85,NO,,NO
LTFJ11637,BUILDING,BUILDING,405359.93N,0291633.11E,416.03,40.47,NO,,NO
LTFJ11638,BUILDING,BUILDING,405428.22N,0291632.84E,542.91,103.25,NO,,NO
LTFJ11639,BUILDING,BUILDING,405723.42N,0291631.01E,589.14,46.27,NO,,NO
LTFJ11640,BUILDING,BUILDING,405442.50N,0291632.77E,579.10,57.72,NO,,NO
LTFJ11641,BUILDING,BUILDING,405525.62N,0291632.31E,894.89,36.21,NO,,NO
LTFJ11642,BUILDING,BUILDING,405525.44N,0291632.32E,894.89,36.46,NO,,NO
LTFJ11643,BUILDING,BUILDING,405624.28N,0291631.69E,807.49,58.16,NO,,NO
LTFJ11644,BUILDING,BUILDING,405506.46N,0291632.61E,610.23,31.60,NO,,NO
LTFJ11645,BUILDING,BUILDING,405641.51N,0291631.60E,798.99,41.22,NO,,NO
LTFJ11646,BUILDING,BUILDING,405538.22N,0291632.31E,836.92,56.68,NO,,NO
LTFJ11647,BUILDING,BUILDING,405641.41N,0291631.62E,798.99,40.89,NO,,NO
LTFJ11648,BUILDING,BUILDING,405357.04N,0291633.44E,407.14,43.04,NO,,NO
LTFJ11649,BUILDING,BUILDING,405515.61N,0291632.58E,857.29,34.30,NO,,NO
LTFJ11650,BUILDING,BUILDING,405617.02N,0291631.92E,766.41,27.01,NO,,NO
LTFJ11651,BUILDING,BUILDING,405338.39N,0291633.70E,377.54,73.41,NO,,NO
LTFJ11652,BUILDING,BUILDING,405358.36N,0291633.55E,409.70,39.29,NO,,NO
LTFJ11653,BUILDING,BUILDING,405649.29N,0291631.75E,678.41,33.58,NO,,NO
LTFJ11654,BUILDING,BUILDING,405636.13N,0291631.93E,739.44,22.08,NO,,NO
LTFJ11655,BUILDING,BUILDING,405640.17N,0291631.92E,801.02,37.77,NO,,NO
LTFJ11656,BUILDING,BUILDING,405430.29N,0291633.34E,570.20,104.88,NO,,NO
LTFJ11657,BUILDING,BUILDING,405439.64N,0291633.26E,534.87,33.91,NO,,NO
LTFJ11658,BUILDING,BUILDING,405639.95N,0291631.97E,801.02,37.76,NO,,NO
LTFJ11659,BUILDING,BUILDING,405535.74N,0291632.67E,833.90,30.37,NO,,NO
LTFJ11660,BUILDING,BUILDING,405553.52N,0291632.48E,716.77,30.12,NO,,NO
LTFJ11661,BUILDING,BUILDING,405517.73N,0291632.89E,892.30,44.47,NO,,NO
LTFJ11662,BUILDING,BUILDING,405622.59N,0291632.21E,773.59,40.63,NO,,NO
LTFJ11663,BUILDING,BUILDING,405619.65N,0291632.26E,756.07,28.51,NO,,NO
LTFJ11664,BUILDING,BUILDING,405427.17N,0291633.54E,542.35,102.70,NO,,NO
LTFJ11665,BUILDING,BUILDING,405512.41N,0291633.05E,792.39,37.93,NO,,NO
LTFJ11666,BUILDING,BUILDING,405652.96N,0291631.97E,625.33,23.14,NO,,NO
LTFJ11667,BUILDING,BUILDING,405454.53N,0291633.30E,640.39,65.68,NO,,NO
LTFJ11668,BUILDING,BUILDING,405651.64N,0291632.05E,653.15,31.14,NO,,NO
LTFJ11669,BUILDING,BUILDING,405340.77N,0291634.18E,363.50,55.51,NO,,NO
LTFJ11670,BUILDING,BUILDING,405445.49N,0291633.50E,599.34,56.03,NO,,NO
LTFJ11671,BUILDING,BUILDING,405340.71N,0291634.21E,363.50,55.64,NO,,NO
LTFJ11672,BUILDING,BUILDING,405638.14N,0291632.31E,774.02,16.22,NO,,NO
LTFJ11673,BUILDING,BUILDING,405456.00N,0291633.51E,626.05,54.72,NO,,NO
LTFJ11674,BUILDING,BUILDING,405721.66N,0291631.96E,592.02,44.43,NO,,NO
LTFJ11675,BUILDING,BUILDING,405449.74N,0291633.67E,605.38,44.17,NO,,NO
LTFJ11676,BUILDING,BUILDING,405533.30N,0291633.21E,855.42,30.83,NO,,NO
LTFJ11677,BUILDING,BUILDING,405422.18N,0291634.01E,530.44,96.22,NO,,NO
LTFJ11678,BUILDING,BUILDING,405336.31N,0291634.53E,345.69,47.12,NO,,NO
LTFJ11679,BUILDING,BUILDING,405421.02N,0291634.04E,526.40,96.05,NO,,NO
LTFJ11680,BUILDING,BUILDING,405352.75N,0291634.35E,416.88,76.04,NO,,NO
LTFJ11681,BUILDING,BUILDING,405613.50N,0291632.83E,784.36,49.82,NO,,NO
LTFJ11682,BUILDING,BUILDING,405423.30N,0291634.04E,529.42,92.40,NO,,NO
LTFJ11683,BUILDING,BUILDING,405714.66N,0291632.18E,593.30,47.28,NO,,NO
LTFJ11684,BUILDING,BUILDING,405613.63N,0291632.85E,784.36,49.74,NO,,NO
LTFJ11685,BUILDING,BUILDING,405424.44N,0291634.05E,505.60,75.79,NO,,NO
LTFJ11686,BUILDING,BUILDING,405426.08N,0291634.05E,546.09,105.91,NO,,NO
LTFJ11687,BUILDING,BUILDING,405351.36N,0291634.46E,398.81,64.03,NO,,NO
LTFJ11688,BUILDING,BUILDING,405345.22N,0291634.67E,374.39,58.75,NO,,NO
LTFJ11689,BUILDING,BUILDING,405351.37N,0291634.62E,398.81,64.03,NO,,NO
LTFJ11690,BUILDING,BUILDING,405514.09N,0291633.74E,819.40,42.87,NO,,NO
LTFJ11691,BUILDING,BUILDING,405657.68N,0291632.63E,602.06,39.44,NO,,NO
LTFJ11692,BUILDING,BUILDING,405714.69N,0291632.46E,593.30,48.65,NO,,NO
LTFJ11693,BUILDING,BUILDING,405503.16N,0291633.92E,625.16,52.58,NO,,NO
LTFJ11694,BUILDING,BUILDING,405610.35N,0291633.23E,777.76,39.85,NO,,NO
LTFJ11695,BUILDING,BUILDING,405655.55N,0291632.74E,624.18,45.71,NO,,NO
LTFJ11696,BUILDING,BUILDING,405610.52N,0291633.26E,777.76,40.18,NO,,NO
LTFJ11697,BUILDING,BUILDING,405647.39N,0291632.86E,720.64,49.33,NO,,NO
LTFJ11698,BUILDING,BUILDING,405429.13N,0291634.38E,570.76,106.60,NO,,NO
LTFJ11699,BUILDING,BUILDING,405351.37N,0291634.80E,398.81,64.03,NO,,NO
LTFJ11700,BUILDING,BUILDING,405458.81N,0291634.08E,630.05,58.66,NO,,NO
LTFJ11701,BUILDING,BUILDING,405500.99N,0291634.06E,619.72,46.75,NO,,NO
LTFJ11702,BUILDING,BUILDING,405647.28N,0291632.91E,720.64,47.67,NO,,NO
LTFJ11703,BUILDING,BUILDING,405512.71N,0291634.01E,792.39,50.82,NO,,NO
LTFJ11704,BUILDING,BUILDING,405440.20N,0291634.39E,528.27,28.13,NO,,NO
LTFJ11705,BUILDING,BUILDING,405626.72N,0291633.26E,806.34,61.99,NO,,NO
LTFJ11706,BUILDING,BUILDING,405531.54N,0291633.90E,860.87,34.55,NO,,NO
LTFJ11707,BUILDING,BUILDING,405447.97N,0291634.41E,594.75,47.96,NO,,NO
LTFJ11708,BUILDING,BUILDING,405531.35N,0291633.95E,860.87,35.68,NO,,NO
LTFJ11709,BUILDING,BUILDING,405621.15N,0291633.41E,747.48,28.94,NO,,NO
LTFJ11710,BUILDING,BUILDING,405437.38N,0291634.57E,527.13,37.22,NO,,NO
LTFJ11711,BUILDING,BUILDING,405459.77N,0291634.35E,620.01,49.82,NO,,NO
LTFJ11712,BUILDING,BUILDING,405431.63N,0291634.65E,573.35,96.83,NO,,NO
LTFJ11713,BUILDING,BUILDING,405652.36N,0291633.15E,658.63,33.15,NO,,NO
LTFJ11714,BUILDING,BUILDING,405626.62N,0291633.44E,806.34,63.01,NO,,NO
LTFJ11715,BUILDING,BUILDING,405615.33N,0291633.57E,788.23,55.64,NO,,NO
LTFJ11716,BUILDING,BUILDING,405516.83N,0291634.21E,858.15,37.10,NO,,NO
LTFJ11717,BUILDING,BUILDING,405632.62N,0291633.39E,733.70,38.61,NO,,NO
LTFJ11718,BUILDING,BUILDING,405451.75N,0291634.50E,615.12,46.85,NO,,NO
LTFJ11719,BUILDING,BUILDING,405618.24N,0291633.62E,770.15,41.05,NO,,NO
LTFJ11720,BUILDING,BUILDING,405443.50N,0291634.67E,576.80,56.68,NO,,NO
LTFJ11721,BUILDING,BUILDING,405348.95N,0291635.30E,378.14,51.85,NO,,NO
LTFJ11722,BUILDING,BUILDING,405340.00N,0291635.41E,350.57,45.46,NO,,NO
LTFJ11723,BUILDING,BUILDING,405526.85N,0291634.28E,852.70,35.95,NO,,NO
LTFJ11724,BUILDING,BUILDING,405341.63N,0291635.43E,353.43,45.89,NO,,NO
LTFJ11725,BUILDING,BUILDING,405354.44N,0291635.30E,418.89,70.39,NO,,NO
LTFJ11726,BUILDING,BUILDING,405446.13N,0291634.74E,583.26,48.08,NO,,NO
LTFJ11727,BUILDING,BUILDING,405339.90N,0291635.47E,350.57,45.68,NO,,NO
LTFJ11728,BUILDING,BUILDING,405509.91N,0291634.53E,703.71,37.84,NO,,NO
LTFJ11729,BUILDING,BUILDING,405427.89N,0291635.00E,570.47,108.06,NO,,NO
LTFJ11730,BUILDING,BUILDING,405536.84N,0291634.28E,825.43,50.09,NO,,NO
LTFJ11731,BUILDING,BUILDING,405433.05N,0291634.98E,570.76,85.31,NO,,NO
LTFJ11732,BUILDING,BUILDING,405724.82N,0291633.18E,582.41,54.09,NO,,NO
LTFJ11733,BUILDING,BUILDING,405639.45N,0291633.73E,793.54,35.98,NO,,NO
LTFJ11734,BUILDING,BUILDING,405517.52N,0291634.65E,858.15,35.11,NO,,NO
LTFJ11735,BUILDING,BUILDING,405612.18N,0291634.08E,770.02,38.95,NO,,NO
LTFJ11736,BUILDING,BUILDING,405650.05N,0291633.67E,685.04,32.41,NO,,NO
LTFJ11737,BUILDING,BUILDING,405616.68N,0291634.04E,778.48,48.84,NO,,NO
LTFJ11738,BUILDING,BUILDING,405623.86N,0291633.97E,775.33,34.98,NO,,NO
LTFJ11739,BUILDING,BUILDING,405511.35N,0291634.83E,736.42,39.31,NO,,NO
LTFJ11740,BUILDING,BUILDING,405529.48N,0291634.69E,839.48,31.08,NO,,NO
LTFJ11741,BUILDING,BUILDING,405637.46N,0291633.99E,766.70,30.44,NO,,NO
LTFJ11742,BUILDING,BUILDING,405529.30N,0291634.74E,839.48,32.64,NO,,NO
LTFJ11743,BUILDING,BUILDING,405723.28N,0291633.50E,588.41,52.94,NO,,NO
LTFJ11744,BUILDING,BUILDING,405430.32N,0291635.40E,571.35,92.36,NO,,NO
LTFJ11745,BUILDING,BUILDING,405442.40N,0291635.28E,562.43,51.43,NO,,NO
LTFJ11746,BUILDING,BUILDING,405426.63N,0291635.46E,559.28,106.60,NO,,NO
LTFJ11747,BUILDING,BUILDING,405622.27N,0291634.22E,746.62,19.46,NO,,NO
LTFJ11748,BUILDING,BUILDING,405645.62N,0291634.01E,730.38,20.23,NO,,NO
LTFJ11749,BUILDING,BUILDING,405645.49N,0291634.02E,730.38,17.87,NO,,NO
LTFJ11750,BUILDING,BUILDING,405656.97N,0291633.90E,607.25,29.52,NO,,NO
LTFJ11751,BUILDING,BUILDING,405434.34N,0291635.49E,577.95,87.78,NO,,NO
LTFJ11752,BUILDING,BUILDING,405606.15N,0291634.49E,759.98,39.37,NO,,NO
LTFJ11753,BUILDING,BUILDING,405439.03N,0291635.46E,519.68,26.06,NO,,NO
LTFJ11754,BUILDING,BUILDING,405456.63N,0291635.29E,588.71,30.96,NO,,NO
LTFJ11755,BUILDING,BUILDING,405456.50N,0291635.30E,588.71,30.81,NO,,NO
LTFJ11756,BUILDING,BUILDING,405344.12N,0291636.10E,355.17,46.03,NO,,NO
LTFJ11757,BUILDING,BUILDING,405721.52N,0291633.77E,586.28,44.16,NO,,NO
LTFJ11758,BUILDING,BUILDING,405610.12N,0291634.55E,770.58,41.02,NO,,NO
LTFJ11759,BUILDING,BUILDING,405448.85N,0291635.46E,615.97,63.92,NO,,NO
LTFJ11760,BUILDING,BUILDING,405343.96N,0291636.18E,355.17,46.52,NO,,NO
LTFJ11761,BUILDING,BUILDING,405424.52N,0291635.75E,529.42,82.09,NO,,NO
LTFJ11762,BUILDING,BUILDING,405506.10N,0291635.33E,596.19,30.53,NO,,NO
LTFJ11763,BUILDING,BUILDING,405718.50N,0291633.89E,593.17,49.96,NO,,NO
LTFJ11764,BUILDING,BUILDING,405511.52N,0291635.29E,736.42,41.14,NO,,NO
LTFJ11765,BUILDING,BUILDING,405555.41N,0291634.83E,702.82,33.15,NO,,NO
LTFJ11766,BUILDING,BUILDING,405659.22N,0291634.15E,602.65,34.35,NO,,NO
LTFJ11767,BUILDING,BUILDING,405635.37N,0291634.41E,720.77,23.08,NO,,NO
LTFJ11768,BUILDING,BUILDING,405620.04N,0291634.61E,750.07,32.67,NO,,NO
LTFJ11769,BUILDING,BUILDING,405721.62N,0291633.96E,586.28,45.06,NO,,NO
LTFJ11770,BUILDING,BUILDING,405347.30N,0291636.30E,390.77,70.58,NO,,NO
LTFJ11771,BUILDING,BUILDING,405626.69N,0291634.56E,806.34,68.12,NO,,NO
LTFJ11772,BUILDING,BUILDING,405619.91N,0291634.64E,750.07,32.57,NO,,NO
LTFJ11773,BUILDING,BUILDING,405421.05N,0291635.96E,550.52,106.12,NO,,NO
LTFJ11774,BUILDING,BUILDING,405454.59N,0291635.67E,606.23,45.24,NO,,NO
LTFJ11775,BUILDING,BUILDING,405401.25N,0291636.26E,412.16,26.46,NO,,NO
LTFJ11776,BUILDING,BUILDING,405627.92N,0291634.67E,796.56,53.21,NO,,NO
LTFJ11777,BUILDING,BUILDING,405644.29N,0291634.50E,765.42,33.49,NO,,NO
LTFJ11778,BUILDING,BUILDING,405714.10N,0291634.19E,569.48,29.86,NO,,NO
LTFJ11779,BUILDING,BUILDING,405546.26N,0291635.15E,712.17,31.87,NO,,NO
LTFJ11780,BUILDING,BUILDING,405458.80N,0291635.81E,602.79,48.52,NO,,NO
LTFJ11781,BUILDING,BUILDING,405339.47N,0291636.69E,348.84,46.68,NO,,NO
LTFJ11782,BUILDING,BUILDING,405535.19N,0291635.44E,826.42,51.25,NO,,NO
LTFJ11783,BUILDING,BUILDING,405548.02N,0291635.32E,716.47,30.99,NO,,NO
LTFJ11784,BUILDING,BUILDING,405527.24N,0291635.55E,823.70,37.03,NO,,NO
LTFJ11785,BUILDING,BUILDING,405347.44N,0291636.71E,390.77,70.98,NO,,NO
LTFJ11786,BUILDING,BUILDING,405447.38N,0291636.08E,601.34,61.61,NO,,NO
LTFJ11787,BUILDING,BUILDING,405445.54N,0291636.23E,568.89,42.73,NO,,NO
LTFJ11788,BUILDING,BUILDING,405350.29N,0291636.87E,388.47,57.99,NO,,NO
LTFJ11789,BUILDING,BUILDING,405432.25N,0291636.45E,598.91,90.07,NO,,NO
LTFJ11790,BUILDING,BUILDING,405549.43N,0291635.61E,702.10,24.77,NO,,NO
LTFJ11791,BUILDING,BUILDING,405641.13N,0291635.08E,782.35,42.74,NO,,NO
LTFJ11792,BUILDING,BUILDING,405655.08N,0291634.93E,648.85,40.73,NO,,NO
LTFJ11793,BUILDING,BUILDING,405500.01N,0291636.19E,597.90,43.45,NO,,NO
LTFJ11794,BUILDING,BUILDING,405642.51N,0291635.08E,789.24,57.50,NO,,NO
LTFJ11795,BUILDING,BUILDING,405549.64N,0291635.67E,702.10,25.45,NO,,NO
LTFJ11796,BUILDING,BUILDING,405530.42N,0291635.88E,817.53,27.16,NO,,NO
LTFJ11797,BUILDING,BUILDING,405435.46N,0291636.48E,588.84,88.69,NO,,NO
LTFJ11798,BUILDING,BUILDING,405440.50N,0291636.43E,529.42,30.68,NO,,NO
LTFJ11799,BUILDING,BUILDING,405516.22N,0291636.05E,827.73,54.15,NO,,NO
LTFJ11800,BUILDING,BUILDING,405351.69N,0291636.98E,381.58,46.62,NO,,NO
LTFJ11801,BUILDING,BUILDING,405430.91N,0291636.62E,592.88,90.20,NO,,NO
LTFJ11802,BUILDING,BUILDING,405516.46N,0291636.17E,827.73,51.20,NO,,NO
