Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTCR_2939,BUILDING,BUILDING,371852.119N,0404407.053E,3684.60,32.81,NO INFO,,NO
LTCR_2940,BUILDING,BUILDING,371852.200N,0404407.087E,3689.06,32.81,NO INFO,,NO
LTCR_2941,BUILDING,BUILDING,371851.829N,0404406.751E,3666.39,32.81,NO INFO,,NO
LTCR_2942,BUILDING,BUILDING,371851.701N,0404407.274E,3661.31,32.81,NO INFO,,NO
LTCR_2943,BUILDING,BUILDING,371851.911N,0404407.628E,3676.43,32.81,NO INFO,,NO
LTCR_2944,BUILDING,BUILDING,371851.949N,0404407.220E,3676.20,32.81,NO INFO,,NO
LTCR_2945,BUILDING,BUILDING,371851.811N,0404409.046E,3705.60,62.34,NO INFO,,NO
LTCR_2946,BUILDING,BUILDING,371851.825N,0404409.227E,3707.11,62.34,NO INFO,,NO
LTCR_2947,BUILDING,BUILDING,371851.862N,0404408.901E,3698.22,52.49,NO INFO,,NO
LTCR_2948,BUILDING,BUILDING,371851.908N,0404408.672E,3699.96,52.49,NO INFO,,NO
LTCR_2949,BUILDING,BUILDING,371854.391N,0404401.773E,3674.10,32.81,NO INFO,,NO
LTCR_2950,BUILDING,BUILDING,371852.611N,0404402.316E,3694.18,52.49,NO INFO,,NO
LTCR_2951,BUILDING,BUILDING,371852.601N,0404402.074E,3684.34,42.65,NO INFO,,NO
LTCR_2952,BUILDING,BUILDING,371852.133N,0404401.417E,3675.61,42.65,NO INFO,,NO
LTCR_2953,BUILDING,BUILDING,371852.300N,0404402.991E,3695.59,52.49,NO INFO,,NO
LTCR_2954,BUILDING,BUILDING,371852.125N,0404403.415E,3698.35,62.34,NO INFO,,NO
LTCR_2955,BUILDING,BUILDING,371852.081N,0404403.191E,3685.72,52.49,NO INFO,,NO
LTCR_2956,BUILDING,BUILDING,371852.049N,0404403.354E,3684.34,52.49,NO INFO,,NO
LTCR_2957,BUILDING,BUILDING,371851.404N,0404402.588E,3630.24,32.81,NO INFO,,NO
LTCR_2958,BUILDING,BUILDING,371853.805N,0404401.941E,3684.34,42.65,NO INFO,,NO
LTCR_2959,BUILDING,BUILDING,371852.968N,0404402.562E,3694.18,52.49,NO INFO,,NO
LTCR_2960,BUILDING,BUILDING,371852.825N,0404402.340E,3694.18,52.49,NO INFO,,NO
LTCR_2961,BUILDING,BUILDING,371853.009N,0404402.276E,3674.50,32.81,NO INFO,,NO
LTCR_2962,BUILDING,BUILDING,371852.854N,0404402.235E,3674.50,32.81,NO INFO,,NO
LTCR_2963,BUILDING,BUILDING,371852.827N,0404402.943E,3690.34,42.65,NO INFO,,NO
LTCR_2964,BUILDING,BUILDING,371852.779N,0404403.071E,3683.72,32.81,NO INFO,,NO
LTCR_2965,BUILDING,BUILDING,371854.452N,0404436.754E,3755.53,32.81,NO INFO,,NO
LTCR_2966,BUILDING,BUILDING,371852.905N,0404437.527E,3697.04,42.65,NO INFO,,NO
LTCR_2967,BUILDING,BUILDING,371853.677N,0404435.881E,3725.64,32.81,NO INFO,,NO
LTCR_2968,BUILDING,BUILDING,371852.436N,0404437.460E,3668.36,32.81,NO INFO,,NO
LTCR_2969,BUILDING,BUILDING,371851.999N,0404437.019E,3645.66,32.81,NO INFO,,NO
LTCR_2970,BUILDING,BUILDING,371852.241N,0404437.952E,3664.26,42.65,NO INFO,,NO
LTCR_2971,BUILDING,BUILDING,371851.946N,0404437.993E,3636.90,32.81,NO INFO,,NO
LTCR_2972,BUILDING,BUILDING,371851.867N,0404434.682E,3655.70,32.81,NO INFO,,NO
LTCR_2973,BUILDING,BUILDING,371852.759N,0404434.714E,3693.75,32.81,NO INFO,,NO
LTCR_2974,BUILDING,BUILDING,371853.284N,0404433.341E,3725.84,32.81,NO INFO,,NO
LTCR_2975,BUILDING,BUILDING,371853.019N,0404431.879E,3733.39,32.81,NO INFO,,NO
LTCR_2976,BUILDING,BUILDING,371852.885N,0404431.072E,3737.72,32.81,NO INFO,,NO
LTCR_2977,BUILDING,BUILDING,371851.955N,0404433.428E,3671.38,32.81,NO INFO,,NO
LTCR_2978,BUILDING,BUILDING,371851.822N,0404430.707E,3693.33,32.81,NO INFO,,NO
LTCR_2979,BUILDING,BUILDING,371851.867N,0404428.563E,3729.02,32.81,NO INFO,,NO
LTCR_2980,BUILDING,BUILDING,371856.379N,0404419.720E,3946.80,42.65,NO INFO,,NO
LTCR_2981,BUILDING,BUILDING,371856.531N,0404421.498E,3936.96,32.81,NO INFO,,NO
LTCR_2982,BUILDING,BUILDING,371856.434N,0404330.863E,3389.59,42.65,NO INFO,,NO
LTCR_2983,BUILDING,BUILDING,371856.311N,0404330.514E,3377.19,32.81,NO INFO,,NO
LTCR_2984,BUILDING,BUILDING,371854.525N,0404346.694E,3568.03,32.81,NO INFO,,NO
LTCR_2985,BUILDING,BUILDING,371854.835N,0404345.454E,3543.49,32.81,NO INFO,,NO
LTCR_2986,BUILDING,BUILDING,371851.721N,0404408.725E,3679.06,42.65,NO INFO,,NO
LTCR_2987,BUILDING,BUILDING,371851.665N,0404409.170E,3687.06,52.49,NO INFO,,NO
LTCR_2988,BUILDING,BUILDING,371852.609N,0404454.470E,3476.89,32.81,NO INFO,,NO
LTCR_2989,BUILDING,BUILDING,371852.384N,0404454.847E,3482.11,42.65,NO INFO,,NO
LTCR_2990,BUILDING,BUILDING,371855.204N,0404349.733E,3608.55,32.81,NO INFO,,NO
LTCR_2991,BUILDING,BUILDING,371855.778N,0404346.870E,3566.95,42.65,NO INFO,,NO
LTCR_2992,BUILDING,BUILDING,371855.956N,0404346.661E,3552.06,32.81,NO INFO,,NO
LTCR_2993,BUILDING,BUILDING,371856.309N,0404347.410E,3566.30,32.81,NO INFO,,NO
LTCR_2994,BUILDING,BUILDING,371856.409N,0404347.103E,3559.41,32.81,NO INFO,,NO
LTCR_2995,BUILDING,BUILDING,371856.632N,0404346.241E,3539.16,32.81,NO INFO,,NO
LTCR_2996,BUILDING,BUILDING,371856.241N,0404348.814E,3589.10,32.81,NO INFO,,NO
LTCR_2997,BUILDING,BUILDING,371856.119N,0404348.510E,3585.36,32.81,NO INFO,,NO
LTCR_2998,BUILDING,BUILDING,371856.970N,0404348.398E,3579.12,32.81,NO INFO,,NO
LTCR_2999,BUILDING,BUILDING,371855.694N,0404347.792E,3575.97,32.81,NO INFO,,NO
LTCR_3000,BUILDING,BUILDING,371855.384N,0404347.598E,3573.87,32.81,NO INFO,,NO
LTCR_3001,BUILDING,BUILDING,371852.568N,0404352.592E,3774.04,42.65,NO INFO,,NO
LTCR_3002,BUILDING,BUILDING,371852.548N,0404351.344E,3740.11,32.81,NO INFO,,NO
LTCR_3003,BUILDING,BUILDING,371852.910N,0404349.668E,3700.74,62.34,NO INFO,,NO
LTCR_3004,BUILDING,BUILDING,371853.095N,0404349.507E,3679.88,52.49,NO INFO,,NO
LTCR_3005,BUILDING,BUILDING,371852.784N,0404349.194E,3673.68,42.65,NO INFO,,NO
LTCR_3006,BUILDING,BUILDING,371852.684N,0404348.844E,3658.35,32.81,NO INFO,,NO
LTCR_3007,BUILDING,BUILDING,371852.734N,0404348.752E,3654.78,32.81,NO INFO,,NO
LTCR_3008,BUILDING,BUILDING,371852.516N,0404348.949E,3664.82,32.81,NO INFO,,NO
LTCR_3009,BUILDING,BUILDING,371852.307N,0404348.833E,3665.18,32.81,NO INFO,,NO
LTCR_3010,BUILDING,BUILDING,371852.300N,0404349.123E,3672.23,32.81,NO INFO,,NO
LTCR_3011,BUILDING,BUILDING,371852.697N,0404349.222E,3666.92,32.81,NO INFO,,NO
LTCR_3012,BUILDING,BUILDING,371852.405N,0404348.219E,3650.48,32.81,NO INFO,,NO
LTCR_3013,BUILDING,BUILDING,371852.960N,0404349.253E,3658.68,32.81,NO INFO,,NO
LTCR_3014,BUILDING,BUILDING,371852.423N,0404346.609E,3609.86,32.81,NO INFO,,NO
LTCR_3015,BUILDING,BUILDING,371851.867N,0404346.154E,3607.86,32.81,NO INFO,,NO
LTCR_3016,BUILDING,BUILDING,371851.873N,0404346.291E,3612.13,32.81,NO INFO,,NO
LTCR_3017,BUILDING,BUILDING,371856.746N,0404446.303E,3698.18,32.81,NO INFO,,NO
LTCR_3018,BUILDING,BUILDING,371857.026N,0404445.657E,3733.62,32.81,NO INFO,,NO
LTCR_3019,BUILDING,BUILDING,371856.639N,0404447.378E,3686.21,42.65,NO INFO,,NO
LTCR_3020,BUILDING,BUILDING,371854.879N,0404446.550E,3660.49,32.81,NO INFO,,NO
LTCR_3021,BUILDING,BUILDING,371856.425N,0404448.998E,3643.36,32.81,NO INFO,,NO
LTCR_3022,BUILDING,BUILDING,371854.418N,0404446.249E,3657.11,32.81,NO INFO,,NO
LTCR_3023,BUILDING,BUILDING,371854.610N,0404444.238E,3701.53,42.65,NO INFO,,NO
LTCR_3024,BUILDING,BUILDING,371854.254N,0404442.245E,3707.27,32.81,NO INFO,,NO
LTCR_3025,BUILDING,BUILDING,371854.067N,0404442.806E,3694.35,32.81,NO INFO,,NO
LTCR_3026,BUILDING,BUILDING,371853.578N,0404441.950E,3680.73,32.81,NO INFO,,NO
LTCR_3027,BUILDING,BUILDING,371853.633N,0404442.378E,3680.07,32.81,NO INFO,,NO
LTCR_3028,BUILDING,BUILDING,371852.978N,0404442.985E,3645.07,32.81,NO INFO,,NO
LTCR_3029,BUILDING,BUILDING,371853.049N,0404442.427E,3652.91,32.81,NO INFO,,NO
LTCR_3030,BUILDING,BUILDING,371853.092N,0404443.831E,3643.46,32.81,NO INFO,,NO
LTCR_3031,BUILDING,BUILDING,371853.477N,0404439.617E,3696.97,32.81,NO INFO,,NO
LTCR_3032,BUILDING,BUILDING,371853.298N,0404438.404E,3697.53,32.81,NO INFO,,NO
LTCR_3033,BUILDING,BUILDING,371852.747N,0404438.515E,3676.17,32.81,NO INFO,,NO
LTCR_3034,BUILDING,BUILDING,371853.040N,0404439.808E,3675.81,32.81,NO INFO,,NO
LTCR_3035,BUILDING,BUILDING,371853.268N,0404441.559E,3688.87,52.49,NO INFO,,NO
LTCR_3036,BUILDING,BUILDING,371852.932N,0404441.747E,3652.97,32.81,NO INFO,,NO
LTCR_3037,BUILDING,BUILDING,371852.419N,0404440.715E,3638.08,32.81,NO INFO,,NO
LTCR_3038,BUILDING,BUILDING,371852.713N,0404430.553E,3738.80,32.81,NO INFO,,NO
LTCR_3039,BUILDING,BUILDING,371852.841N,0404437.192E,3705.07,52.49,NO INFO,,NO
LTCR_3040,BUILDING,BUILDING,371852.787N,0404437.121E,3703.66,52.49,NO INFO,,NO
LTCR_3041,BUILDING,BUILDING,371853.807N,0404435.603E,3743.13,42.65,NO INFO,,NO
LTCR_3042,BUILDING,BUILDING,371854.659N,0404437.456E,3760.52,32.81,NO INFO,,NO
LTCR_3043,BUILDING,BUILDING,371853.453N,0404434.990E,3720.33,32.81,NO INFO,,NO
LTCR_3044,BUILDING,BUILDING,371853.681N,0404434.812E,3733.26,32.81,NO INFO,,NO
LTCR_3045,BUILDING,BUILDING,371854.307N,0404436.341E,3761.08,42.65,NO INFO,,NO
LTCR_3046,BUILDING,BUILDING,371853.578N,0404436.155E,3729.06,42.65,NO INFO,,NO
LTCR_3047,BUILDING,BUILDING,371852.505N,0404437.191E,3683.16,42.65,NO INFO,,NO
LTCR_3048,BUILDING,BUILDING,371852.115N,0404436.936E,3662.82,42.65,NO INFO,,NO
LTCR_3049,BUILDING,BUILDING,371852.128N,0404437.014E,3663.08,42.65,NO INFO,,NO
LTCR_3050,BUILDING,BUILDING,371852.196N,0404434.141E,3686.54,42.65,NO INFO,,NO
LTCR_3051,BUILDING,BUILDING,371851.672N,0404434.619E,3654.68,42.65,NO INFO,,NO
LTCR_3052,BUILDING,BUILDING,371851.902N,0404434.445E,3669.41,42.65,NO INFO,,NO
LTCR_3053,BUILDING,BUILDING,371852.477N,0404435.358E,3681.22,32.81,NO INFO,,NO
LTCR_3054,BUILDING,BUILDING,371852.638N,0404435.397E,3686.63,32.81,NO INFO,,NO
LTCR_3055,BUILDING,BUILDING,371852.661N,0404435.458E,3687.16,32.81,NO INFO,,NO
LTCR_3056,BUILDING,BUILDING,371854.069N,0404437.080E,3740.31,32.81,NO INFO,,NO
LTCR_3057,BUILDING,BUILDING,371854.081N,0404436.985E,3741.10,32.81,NO INFO,,NO
LTCR_3058,BUILDING,BUILDING,371854.304N,0404437.946E,3745.46,32.81,NO INFO,,NO
LTCR_3059,BUILDING,BUILDING,371852.900N,0404434.481E,3709.54,42.65,NO INFO,,NO
LTCR_3060,BUILDING,BUILDING,371852.981N,0404434.831E,3710.72,42.65,NO INFO,,NO
LTCR_3061,BUILDING,BUILDING,371852.894N,0404434.672E,3708.42,42.65,NO INFO,,NO
LTCR_3062,BUILDING,BUILDING,371853.408N,0404433.479E,3740.80,42.65,NO INFO,,NO
LTCR_3063,BUILDING,BUILDING,371851.675N,0404433.583E,3674.27,52.49,NO INFO,,NO
LTCR_3064,BUILDING,BUILDING,371851.683N,0404433.162E,3679.25,52.49,NO INFO,,NO
LTCR_3065,BUILDING,BUILDING,371851.547N,0404431.872E,3685.72,52.49,NO INFO,,NO
LTCR_3066,BUILDING,BUILDING,371851.541N,0404432.294E,3681.35,52.49,NO INFO,,NO
LTCR_3067,BUILDING,BUILDING,371852.628N,0404432.373E,3711.96,32.81,NO INFO,,NO
LTCR_3068,BUILDING,BUILDING,371852.497N,0404431.105E,3721.74,32.81,NO INFO,,NO
LTCR_3069,BUILDING,BUILDING,371852.252N,0404430.491E,3719.64,32.81,NO INFO,,NO
LTCR_3070,BUILDING,BUILDING,371852.012N,0404430.813E,3712.88,42.65,NO INFO,,NO
LTCR_3071,BUILDING,BUILDING,371852.256N,0404430.976E,3712.95,32.81,NO INFO,,NO
LTCR_3072,BUILDING,BUILDING,371852.478N,0404428.682E,3758.98,32.81,NO INFO,,NO
LTCR_3073,BUILDING,BUILDING,371851.880N,0404428.166E,3736.18,32.81,NO INFO,,NO
LTCR_3074,BUILDING,BUILDING,371852.059N,0404428.543E,3750.61,42.65,NO INFO,,NO
LTCR_3075,BUILDING,BUILDING,371852.243N,0404429.699E,3733.65,32.81,NO INFO,,NO
LTCR_3076,BUILDING,BUILDING,371851.667N,0404427.887E,3727.61,32.81,NO INFO,,NO
LTCR_3077,BUILDING,BUILDING,371856.406N,0404442.478E,3793.62,32.81,NO INFO,,NO
LTCR_3078,BUILDING,BUILDING,371856.533N,0404442.535E,3798.05,32.81,NO INFO,,NO
LTCR_3079,BUILDING,BUILDING,371856.612N,0404442.805E,3796.61,32.81,NO INFO,,NO
LTCR_3080,BUILDING,BUILDING,371856.716N,0404442.983E,3798.71,32.81,NO INFO,,NO
LTCR_3081,BUILDING,BUILDING,371852.772N,0404438.338E,3688.37,42.65,NO INFO,,NO
LTCR_3082,BUILDING,BUILDING,371852.980N,0404439.372E,3687.19,42.65,NO INFO,,NO
LTCR_3083,BUILDING,BUILDING,371853.195N,0404440.083E,3689.59,42.65,NO INFO,,NO
LTCR_3084,BUILDING,BUILDING,371853.168N,0404439.840E,3690.90,42.65,NO INFO,,NO
LTCR_3085,BUILDING,BUILDING,371853.117N,0404439.834E,3688.73,42.65,NO INFO,,NO
LTCR_3086,BUILDING,BUILDING,371853.081N,0404439.840E,3687.09,42.65,NO INFO,,NO
LTCR_3087,BUILDING,BUILDING,371852.327N,0404438.956E,3652.15,32.81,NO INFO,,NO
LTCR_3088,BUILDING,BUILDING,371853.449N,0404441.606E,3706.55,62.34,NO INFO,,NO
LTCR_3089,BUILDING,BUILDING,371853.956N,0404440.818E,3711.08,32.81,NO INFO,,NO
LTCR_3090,BUILDING,BUILDING,371853.974N,0404441.423E,3705.11,32.81,NO INFO,,NO
LTCR_3091,BUILDING,BUILDING,371854.060N,0404442.227E,3699.43,32.81,NO INFO,,NO
LTCR_3092,BUILDING,BUILDING,371853.303N,0404440.882E,3676.53,32.81,NO INFO,,NO
LTCR_3093,BUILDING,BUILDING,371853.226N,0404441.368E,3668.49,32.81,NO INFO,,NO
LTCR_3094,BUILDING,BUILDING,371853.192N,0404440.358E,3676.79,32.81,NO INFO,,NO
LTCR_3095,BUILDING,BUILDING,371852.554N,0404441.019E,3641.59,32.81,NO INFO,,NO
LTCR_3096,BUILDING,BUILDING,371855.986N,0404443.407E,3756.32,32.81,NO INFO,,NO
LTCR_3097,BUILDING,BUILDING,371855.705N,0404443.329E,3743.62,32.81,NO INFO,,NO
LTCR_3098,BUILDING,BUILDING,371855.629N,0404442.365E,3761.47,32.81,NO INFO,,NO
LTCR_3099,BUILDING,BUILDING,371855.085N,0404441.842E,3742.90,32.81,NO INFO,,NO
LTCR_3100,BUILDING,BUILDING,371854.936N,0404442.154E,3733.42,32.81,NO INFO,,NO
LTCR_3101,BUILDING,BUILDING,371855.064N,0404442.248E,3737.00,32.81,NO INFO,,NO
LTCR_3102,BUILDING,BUILDING,371854.873N,0404442.994E,3716.85,32.81,NO INFO,,NO
LTCR_3103,BUILDING,BUILDING,371855.007N,0404443.135E,3719.44,32.81,NO INFO,,NO
LTCR_3104,BUILDING,BUILDING,371854.977N,0404442.975E,3721.15,32.81,NO INFO,,NO
LTCR_3105,BUILDING,BUILDING,371855.260N,0404443.370E,3724.86,32.81,NO INFO,,NO
LTCR_3106,BUILDING,BUILDING,371856.222N,0404444.614E,3731.98,32.81,NO INFO,,NO
LTCR_3107,BUILDING,BUILDING,371855.977N,0404444.439E,3725.68,32.81,NO INFO,,NO
LTCR_3108,BUILDING,BUILDING,371856.609N,0404444.280E,3759.08,32.81,NO INFO,,NO
LTCR_3109,BUILDING,BUILDING,371854.855N,0404444.750E,3689.59,32.81,NO INFO,,NO
LTCR_3110,BUILDING,BUILDING,371854.701N,0404444.055E,3715.60,52.49,NO INFO,,NO
LTCR_3111,BUILDING,BUILDING,371855.192N,0404443.944E,3709.01,32.81,NO INFO,,NO
LTCR_3112,BUILDING,BUILDING,371855.087N,0404445.073E,3688.87,32.81,NO INFO,,NO
LTCR_3113,BUILDING,BUILDING,371854.922N,0404443.434E,3709.93,32.81,NO INFO,,NO
LTCR_3114,BUILDING,BUILDING,371854.550N,0404443.747E,3696.51,32.81,NO INFO,,NO
LTCR_3115,BUILDING,BUILDING,371854.420N,0404442.394E,3721.05,42.65,NO INFO,,NO
LTCR_3116,BUILDING,BUILDING,371854.328N,0404442.417E,3717.57,42.65,NO INFO,,NO
LTCR_3117,BUILDING,BUILDING,371854.333N,0404442.502E,3716.59,42.65,NO INFO,,NO
LTCR_3118,BUILDING,BUILDING,371854.314N,0404442.933E,3709.57,42.65,NO INFO,,NO
LTCR_3119,BUILDING,BUILDING,371854.125N,0404443.012E,3693.26,32.81,NO INFO,,NO
LTCR_3120,BUILDING,BUILDING,371853.941N,0404443.097E,3686.90,32.81,NO INFO,,NO
LTCR_3121,BUILDING,BUILDING,371853.637N,0404441.491E,3716.03,62.34,NO INFO,,NO
LTCR_3122,BUILDING,BUILDING,371853.649N,0404441.665E,3715.24,62.34,NO INFO,,NO
LTCR_3123,BUILDING,BUILDING,371853.747N,0404442.650E,3683.03,32.81,NO INFO,,NO
LTCR_3124,BUILDING,BUILDING,371853.762N,0404442.751E,3683.06,32.81,NO INFO,,NO
LTCR_3125,BUILDING,BUILDING,371853.496N,0404444.178E,3659.37,32.81,NO INFO,,NO
LTCR_3126,BUILDING,BUILDING,371853.941N,0404444.583E,3672.10,32.81,NO INFO,,NO
LTCR_3127,BUILDING,BUILDING,371853.327N,0404443.471E,3658.29,32.81,NO INFO,,NO
LTCR_3128,BUILDING,BUILDING,371853.269N,0404443.971E,3651.04,32.81,NO INFO,,NO
LTCR_3129,BUILDING,BUILDING,371853.144N,0404442.971E,3663.18,42.65,NO INFO,,NO
LTCR_3130,BUILDING,BUILDING,371853.035N,0404442.759E,3659.40,42.65,NO INFO,,NO
LTCR_3131,BUILDING,BUILDING,371853.329N,0404442.286E,3667.15,32.81,NO INFO,,NO
LTCR_3132,BUILDING,BUILDING,371853.054N,0404443.754E,3652.25,42.65,NO INFO,,NO
LTCR_3133,BUILDING,BUILDING,371855.134N,0404439.036E,3769.64,32.81,NO INFO,,NO
LTCR_3134,BUILDING,BUILDING,371855.494N,0404438.861E,3785.68,32.81,NO INFO,,NO
LTCR_3135,BUILDING,BUILDING,371855.619N,0404439.313E,3798.21,42.65,NO INFO,,NO
LTCR_3136,BUILDING,BUILDING,371855.466N,0404439.267E,3782.01,32.81,NO INFO,,NO
LTCR_3137,BUILDING,BUILDING,371854.920N,0404438.069E,3766.78,32.81,NO INFO,,NO
LTCR_3138,BUILDING,BUILDING,371854.293N,0404439.047E,3738.90,32.81,NO INFO,,NO
LTCR_3139,BUILDING,BUILDING,371854.795N,0404440.976E,3741.10,32.81,NO INFO,,NO
LTCR_3140,BUILDING,BUILDING,371854.655N,0404440.944E,3736.08,32.81,NO INFO,,NO
LTCR_3141,BUILDING,BUILDING,371854.403N,0404440.577E,3730.66,32.81,NO INFO,,NO
LTCR_3142,BUILDING,BUILDING,371854.822N,0404441.691E,3734.30,32.81,NO INFO,,NO
LTCR_3143,BUILDING,BUILDING,371854.388N,0404441.380E,3721.71,32.81,NO INFO,,NO
LTCR_3144,BUILDING,BUILDING,371857.067N,0404446.824E,3696.31,32.81,NO INFO,,NO
LTCR_3145,BUILDING,BUILDING,371856.688N,0404445.847E,3716.19,42.65,NO INFO,,NO
LTCR_3146,BUILDING,BUILDING,371856.742N,0404446.105E,3711.73,42.65,NO INFO,,NO
LTCR_3147,BUILDING,BUILDING,371856.986N,0404445.427E,3751.46,42.65,NO INFO,,NO
LTCR_3148,BUILDING,BUILDING,371857.280N,0404445.651E,3755.40,42.65,NO INFO,,NO
LTCR_3149,BUILDING,BUILDING,371857.290N,0404445.752E,3752.91,42.65,NO INFO,,NO
LTCR_3150,BUILDING,BUILDING,371856.562N,0404446.533E,3690.18,32.81,NO INFO,,NO
LTCR_3151,BUILDING,BUILDING,371855.899N,0404445.164E,3703.56,32.81,NO INFO,,NO
LTCR_3152,BUILDING,BUILDING,371856.404N,0404445.142E,3723.87,32.81,NO INFO,,NO
LTCR_3153,BUILDING,BUILDING,371856.198N,0404446.328E,3687.19,32.81,NO INFO,,NO
LTCR_3154,BUILDING,BUILDING,371855.705N,0404446.446E,3675.94,32.81,NO INFO,,NO
LTCR_3155,BUILDING,BUILDING,371855.957N,0404446.484E,3679.78,32.81,NO INFO,,NO
LTCR_3156,BUILDING,BUILDING,371855.550N,0404447.729E,3661.11,42.65,NO INFO,,NO
LTCR_3157,BUILDING,BUILDING,371855.246N,0404447.076E,3657.40,32.81,NO INFO,,NO
LTCR_3158,BUILDING,BUILDING,371855.124N,0404447.544E,3647.43,32.81,NO INFO,,NO
LTCR_3159,BUILDING,BUILDING,371855.637N,0404446.953E,3675.78,42.65,NO INFO,,NO
LTCR_3160,BUILDING,BUILDING,371855.732N,0404447.285E,3671.67,42.65,NO INFO,,NO
LTCR_3161,BUILDING,BUILDING,371856.387N,0404448.393E,3655.14,32.81,NO INFO,,NO
LTCR_3162,BUILDING,BUILDING,371856.539N,0404448.688E,3661.86,42.65,NO INFO,,NO
LTCR_3163,BUILDING,BUILDING,371856.612N,0404449.033E,3655.73,42.65,NO INFO,,NO
LTCR_3164,BUILDING,BUILDING,371856.564N,0404449.182E,3651.86,42.65,NO INFO,,NO
LTCR_3165,BUILDING,BUILDING,371855.979N,0404448.241E,3649.86,32.81,NO INFO,,NO
LTCR_3166,BUILDING,BUILDING,371855.558N,0404448.108E,3645.03,32.81,NO INFO,,NO
LTCR_3167,BUILDING,BUILDING,371855.511N,0404448.097E,3644.44,32.81,NO INFO,,NO
LTCR_3168,BUILDING,BUILDING,371856.285N,0404448.258E,3655.34,32.81,NO INFO,,NO
LTCR_3169,BUILDING,BUILDING,371855.637N,0404448.818E,3632.80,32.81,NO INFO,,NO
LTCR_3170,BUILDING,BUILDING,371855.571N,0404448.780E,3632.21,32.81,NO INFO,,NO
LTCR_3171,BUILDING,BUILDING,371855.385N,0404449.078E,3622.56,32.81,NO INFO,,NO
LTCR_3172,BUILDING,BUILDING,371855.492N,0404448.632E,3633.65,32.81,NO INFO,,NO
LTCR_3173,BUILDING,BUILDING,371856.114N,0404448.642E,3645.49,32.81,NO INFO,,NO
LTCR_3174,BUILDING,BUILDING,371855.835N,0404448.640E,3640.47,32.81,NO INFO,,NO
LTCR_3175,BUILDING,BUILDING,371855.624N,0404449.019E,3629.16,32.81,NO INFO,,NO
LTCR_3176,BUILDING,BUILDING,371855.859N,0404447.741E,3656.22,32.81,NO INFO,,NO
LTCR_3177,BUILDING,BUILDING,371856.234N,0404447.730E,3662.78,32.81,NO INFO,,NO
LTCR_3178,BUILDING,BUILDING,371856.016N,0404447.610E,3661.01,32.81,NO INFO,,NO
LTCR_3179,BUILDING,BUILDING,371855.589N,0404445.516E,3691.46,32.81,NO INFO,,NO
LTCR_3180,BUILDING,BUILDING,371855.455N,0404445.824E,3683.19,32.81,NO INFO,,NO
LTCR_3181,BUILDING,BUILDING,371855.306N,0404444.210E,3706.88,32.81,NO INFO,,NO
LTCR_3182,BUILDING,BUILDING,371855.117N,0404444.396E,3699.92,32.81,NO INFO,,NO
LTCR_3183,BUILDING,BUILDING,371855.160N,0404443.846E,3710.13,32.81,NO INFO,,NO
LTCR_3184,BUILDING,BUILDING,371855.189N,0404444.039E,3707.07,32.81,NO INFO,,NO
LTCR_3185,BUILDING,BUILDING,371853.507N,0404440.000E,3694.94,32.81,NO INFO,,NO
LTCR_3186,BUILDING,BUILDING,371852.468N,0404441.028E,3637.26,32.81,NO INFO,,NO
LTCR_3187,BUILDING,BUILDING,371852.358N,0404441.034E,3631.32,32.81,NO INFO,,NO
LTCR_3188,BUILDING,BUILDING,371855.249N,0404442.627E,3737.72,32.81,NO INFO,,NO
LTCR_3189,BUILDING,BUILDING,371851.771N,0404441.507E,3583.88,32.81,NO INFO,,NO
LTCR_3190,BUILDING,BUILDING,371855.483N,0404450.784E,3589.20,32.81,NO INFO,,NO
LTCR_3191,BUILDING,BUILDING,371855.610N,0404449.655E,3628.30,42.65,NO INFO,,NO
LTCR_3192,BUILDING,BUILDING,371856.387N,0404452.700E,3575.09,32.81,NO INFO,,NO
LTCR_3193,BUILDING,BUILDING,371856.532N,0404452.759E,3577.38,32.81,NO INFO,,NO
LTCR_3194,BUILDING,BUILDING,371856.455N,0404453.336E,3563.15,32.81,NO INFO,,NO
LTCR_3195,BUILDING,BUILDING,371856.191N,0404453.695E,3551.01,32.81,NO INFO,,NO
LTCR_3196,BUILDING,BUILDING,371856.779N,0404453.071E,3584.60,42.65,NO INFO,,NO
LTCR_3197,BUILDING,BUILDING,371856.586N,0404453.042E,3581.45,42.65,NO INFO,,NO
LTCR_3198,BUILDING,BUILDING,371852.453N,0404451.957E,3510.62,32.81,NO INFO,,NO
LTCR_3199,BUILDING,BUILDING,371853.602N,0404455.418E,3488.57,42.65,NO INFO,,NO
LTCR_3200,BUILDING,BUILDING,371856.088N,0404456.806E,3511.14,32.81,NO INFO,,NO
LTCR_3201,BUILDING,BUILDING,371854.794N,0404458.493E,3459.34,32.81,NO INFO,,NO
LTCR_3202,BUILDING,BUILDING,371851.770N,0404442.224E,3573.58,32.81,NO INFO,,NO
LTCR_3203,BUILDING,BUILDING,371851.636N,0404442.169E,3561.96,32.81,NO INFO,,NO
LTCR_3204,BUILDING,BUILDING,371854.720N,0404454.668E,3512.16,32.81,NO INFO,,NO
LTCR_3205,BUILDING,BUILDING,371854.721N,0404454.460E,3515.34,32.81,NO INFO,,NO
