Obstacle_Designator    ,AIXM_NAME  ,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTCN13574,BUILDING,BUILDING,373507.01N,0365631.30E,2121.61,24.61,NO INFO,,NO
LTCN13575,BUILDING,BUILDING,373506.61N,0365631.82E,2132.99,34.45,NO INFO,,NO
LTCN13576,BUILDING,BUILDING,373506.92N,0365631.87E,2123.80,24.61,NO INFO,,NO
LTCN13577,BUILDING,BUILDING,373506.89N,0365632.30E,2128.05,24.61,NO INFO,,NO
LTCN13578,BUILDING,BUILDING,373506.48N,0365632.32E,2136.46,34.45,NO INFO,,NO
LTCN13579,BUILDING,BUILDING,373506.45N,0365630.52E,2125.73,34.45,NO INFO,,NO
LTCN13580,BUILDING,BUILDING,373506.44N,0365630.11E,2123.43,34.45,NO INFO,,NO
LTCN13581,BUILDING,BUILDING,373507.06N,0365629.79E,2122.09,34.45,NO INFO,,NO
LTCN13582,BUILDING,BUILDING,373507.21N,0365629.16E,2118.68,34.45,NO INFO,,NO
LTCN13583,BUILDING,BUILDING,373506.86N,0365629.17E,2108.57,24.61,NO INFO,,NO
LTCN13584,BUILDING,BUILDING,373506.64N,0365629.27E,2119.46,34.45,NO INFO,,NO
LTCN13585,BUILDING,BUILDING,373506.13N,0365628.80E,2114.96,34.45,NO INFO,,NO
LTCN13586,BUILDING,BUILDING,373506.06N,0365628.49E,2113.48,34.45,NO INFO,,NO
LTCN13587,BUILDING,BUILDING,373506.02N,0365629.29E,2118.09,34.45,NO INFO,,NO
LTCN13588,BUILDING,BUILDING,373505.76N,0365629.38E,2097.63,14.76,NO INFO,,NO
LTCN13589,BUILDING,BUILDING,373505.21N,0365629.16E,2105.70,24.61,NO INFO,,NO
LTCN13590,BUILDING,BUILDING,373504.81N,0365628.70E,2112.41,34.45,NO INFO,,NO
LTCN13591,BUILDING,BUILDING,373504.61N,0365629.10E,2113.68,34.45,NO INFO,,NO
LTCN13592,BUILDING,BUILDING,373505.31N,0365629.84E,2118.85,34.45,NO INFO,,NO
LTCN13593,BUILDING,BUILDING,373505.64N,0365629.97E,2110.90,24.61,NO INFO,,NO
LTCN13594,BUILDING,BUILDING,373505.28N,0365630.77E,2124.36,34.45,NO INFO,,NO
LTCN13595,BUILDING,BUILDING,373504.80N,0365630.84E,2122.97,34.45,NO INFO,,NO
LTCN13596,BUILDING,BUILDING,373504.43N,0365630.65E,2120.94,34.45,NO INFO,,NO
LTCN13597,BUILDING,BUILDING,373506.71N,0365628.88E,2097.41,14.76,NO INFO,,NO
LTCN13598,BUILDING,BUILDING,373506.66N,0365627.60E,2120.62,44.29,NO INFO,,NO
LTCN13599,BUILDING,BUILDING,373506.15N,0365627.56E,2108.43,34.45,NO INFO,,NO
LTCN13600,BUILDING,BUILDING,373505.66N,0365627.32E,2095.98,24.61,NO INFO,,NO
LTCN13601,BUILDING,BUILDING,373505.43N,0365627.14E,2094.24,24.61,NO INFO,,NO
LTCN13602,BUILDING,BUILDING,373506.16N,0365626.64E,2104.57,34.45,NO INFO,,NO
LTCN13603,BUILDING,BUILDING,373506.69N,0365626.51E,2107.66,34.45,NO INFO,,NO
LTCN13604,BUILDING,BUILDING,373506.79N,0365626.82E,2109.78,34.45,NO INFO,,NO
LTCN13605,BUILDING,BUILDING,373507.12N,0365627.28E,2113.20,34.45,NO INFO,,NO
LTCN13606,BUILDING,BUILDING,373507.58N,0365626.92E,2115.62,34.45,NO INFO,,NO
LTCN13607,BUILDING,BUILDING,373507.43N,0365626.36E,2114.48,34.45,NO INFO,,NO
LTCN13608,BUILDING,BUILDING,373507.16N,0365626.07E,2111.11,34.45,NO INFO,,NO
LTCN13609,BUILDING,BUILDING,373507.05N,0365625.83E,2111.07,34.45,NO INFO,,NO
LTCN13610,BUILDING,BUILDING,373506.88N,0365625.59E,2110.50,34.45,NO INFO,,NO
LTCN13611,BUILDING,BUILDING,373506.67N,0365625.31E,2107.80,34.45,NO INFO,,NO
LTCN13612,BUILDING,BUILDING,373506.49N,0365624.96E,2105.96,34.45,NO INFO,,NO
LTCN13613,BUILDING,BUILDING,373506.18N,0365624.88E,2092.67,24.61,NO INFO,,NO
LTCN13614,BUILDING,BUILDING,373505.96N,0365625.14E,2101.35,34.45,NO INFO,,NO
LTCN13615,BUILDING,BUILDING,373506.22N,0365625.94E,2103.58,34.45,NO INFO,,NO
LTCN13616,BUILDING,BUILDING,373505.45N,0365626.40E,2101.35,34.45,NO INFO,,NO
LTCN13617,BUILDING,BUILDING,373505.52N,0365625.88E,2101.35,34.45,NO INFO,,NO
LTCN13618,BUILDING,BUILDING,373505.37N,0365625.61E,2101.35,34.45,NO INFO,,NO
LTCN13619,BUILDING,BUILDING,373504.71N,0365626.37E,2101.35,34.45,NO INFO,,NO
LTCN13620,BUILDING,BUILDING,373504.90N,0365626.39E,2101.35,34.45,NO INFO,,NO
LTCN13621,BUILDING,BUILDING,373505.15N,0365625.84E,2101.35,34.45,NO INFO,,NO
LTCN13622,BUILDING,BUILDING,373504.64N,0365627.47E,2105.33,34.45,NO INFO,,NO
LTCN13623,BUILDING,BUILDING,373505.33N,0365628.64E,2102.31,24.61,NO INFO,,NO
LTCN13624,BUILDING,BUILDING,373505.04N,0365628.78E,2093.19,14.76,NO INFO,,NO
LTCN13625,BUILDING,BUILDING,373505.04N,0365628.93E,2094.29,14.76,NO INFO,,NO
LTCN13626,BUILDING,BUILDING,373505.72N,0365623.46E,2098.08,34.45,NO INFO,,NO
LTCN13627,BUILDING,BUILDING,373505.54N,0365624.69E,2100.64,34.45,NO INFO,,NO
LTCN13628,BUILDING,BUILDING,373506.10N,0365624.68E,2092.81,24.61,NO INFO,,NO
LTCN13629,BUILDING,BUILDING,373506.10N,0365624.38E,2092.73,24.61,NO INFO,,NO
LTCN13630,BUILDING,BUILDING,373506.24N,0365624.30E,2094.63,24.61,NO INFO,,NO
LTCN13631,BUILDING,BUILDING,373505.97N,0365623.55E,2080.04,14.76,NO INFO,,NO
LTCN13632,BUILDING,BUILDING,373505.25N,0365623.96E,2084.97,24.61,NO INFO,,NO
LTCN13633,BUILDING,BUILDING,373504.46N,0365623.62E,2088.40,34.45,NO INFO,,NO
LTCN13634,BUILDING,BUILDING,373504.06N,0365622.72E,2093.21,44.29,NO INFO,,NO
LTCN13635,BUILDING,BUILDING,373503.67N,0365623.23E,2080.95,34.45,NO INFO,,NO
LTCN13636,BUILDING,BUILDING,373504.80N,0365622.19E,2088.40,34.45,NO INFO,,NO
LTCN13637,BUILDING,BUILDING,373503.76N,0365622.01E,2070.08,24.61,NO INFO,,NO
LTCN13638,BUILDING,BUILDING,373504.42N,0365622.20E,2075.77,24.61,NO INFO,,NO
LTCN13639,BUILDING,BUILDING,373504.50N,0365622.04E,2065.82,14.76,NO INFO,,NO
LTCN13640,BUILDING,BUILDING,373505.43N,0365622.75E,2084.67,24.61,NO INFO,,NO
LTCN13641,BUILDING,BUILDING,373505.62N,0365623.08E,2086.31,24.61,NO INFO,,NO
LTCN13642,BUILDING,BUILDING,373506.09N,0365622.69E,2099.78,34.45,NO INFO,,NO
LTCN13643,BUILDING,BUILDING,373506.21N,0365622.24E,2100.95,34.45,NO INFO,,NO
LTCN13644,BUILDING,BUILDING,373506.84N,0365621.96E,2111.00,34.45,NO INFO,,NO
LTCN13645,BUILDING,BUILDING,373507.25N,0365621.99E,2106.48,24.61,NO INFO,,NO
LTCN13646,BUILDING,BUILDING,373507.39N,0365622.29E,2109.56,24.61,NO INFO,,NO
LTCN13647,BUILDING,BUILDING,373507.48N,0365622.66E,2112.24,24.61,NO INFO,,NO
LTCN13648,BUILDING,BUILDING,373507.72N,0365622.95E,2123.77,34.45,NO INFO,,NO
LTCN13649,BUILDING,BUILDING,373507.26N,0365622.71E,2106.69,24.61,NO INFO,,NO
LTCN13650,BUILDING,BUILDING,373506.87N,0365622.84E,2101.57,24.61,NO INFO,,NO
LTCN13651,BUILDING,BUILDING,373506.25N,0365623.08E,2101.77,34.45,NO INFO,,NO
LTCN13652,BUILDING,BUILDING,373506.49N,0365623.71E,2086.03,14.76,NO INFO,,NO
LTCN13653,BUILDING,BUILDING,373506.62N,0365623.93E,2088.44,14.76,NO INFO,,NO
LTCN13654,BUILDING,BUILDING,373506.61N,0365624.07E,2088.44,14.76,NO INFO,,NO
LTCN13655,BUILDING,BUILDING,373506.99N,0365623.71E,2112.99,34.45,NO INFO,,NO
LTCN13656,BUILDING,BUILDING,373508.00N,0365623.83E,2117.56,24.61,NO INFO,,NO
LTCN13657,BUILDING,BUILDING,373507.73N,0365624.10E,2122.76,34.45,NO INFO,,NO
LTCN13658,BUILDING,BUILDING,373507.75N,0365624.72E,2111.21,24.61,NO INFO,,NO
LTCN13659,BUILDING,BUILDING,373507.22N,0365624.39E,2116.88,34.45,NO INFO,,NO
LTCN13660,BUILDING,BUILDING,373506.87N,0365624.45E,2102.99,24.61,NO INFO,,NO
LTCN13661,BUILDING,BUILDING,373507.46N,0365625.22E,2107.25,24.61,NO INFO,,NO
LTCN13662,BUILDING,BUILDING,373507.95N,0365625.29E,2112.04,24.61,NO INFO,,NO
LTCN13663,BUILDING,BUILDING,373507.73N,0365625.16E,2110.47,24.61,NO INFO,,NO
LTCN13664,BUILDING,BUILDING,373507.81N,0365625.65E,2108.49,24.61,NO INFO,,NO
LTCN13665,BUILDING,BUILDING,373508.36N,0365624.37E,2119.93,24.61,NO INFO,,NO
LTCN13666,BUILDING,BUILDING,373508.23N,0365624.03E,2119.19,24.61,NO INFO,,NO
LTCN13667,BUILDING,BUILDING,373509.17N,0365625.95E,2130.46,34.45,NO INFO,,NO
LTCN13668,BUILDING,BUILDING,373508.73N,0365626.25E,2125.33,34.45,NO INFO,,NO
LTCN13669,BUILDING,BUILDING,373508.25N,0365625.72E,2113.19,24.61,NO INFO,,NO
LTCN13670,BUILDING,BUILDING,373508.18N,0365625.61E,2113.19,24.61,NO INFO,,NO
LTCN13671,BUILDING,BUILDING,373508.12N,0365625.45E,2112.62,24.61,NO INFO,,NO
LTCN13672,BUILDING,BUILDING,373508.83N,0365626.55E,2106.51,14.76,NO INFO,,NO
LTCN13673,BUILDING,BUILDING,373508.96N,0365626.71E,2116.35,24.61,NO INFO,,NO
LTCN13674,BUILDING,BUILDING,373509.37N,0365626.38E,2121.00,24.61,NO INFO,,NO
LTCN13675,BUILDING,BUILDING,373509.72N,0365626.84E,2122.62,24.61,NO INFO,,NO
LTCN13676,BUILDING,BUILDING,373509.35N,0365627.13E,2129.54,34.45,NO INFO,,NO
LTCN13677,BUILDING,BUILDING,373509.10N,0365626.88E,2117.16,24.61,NO INFO,,NO
LTCN13678,BUILDING,BUILDING,373509.84N,0365627.91E,2134.16,34.45,NO INFO,,NO
LTCN13679,BUILDING,BUILDING,373509.65N,0365627.77E,2122.49,24.61,NO INFO,,NO
LTCN13680,BUILDING,BUILDING,373509.07N,0365623.04E,2144.13,34.45,NO INFO,,NO
LTCN13681,BUILDING,BUILDING,373508.78N,0365623.24E,2131.53,24.61,NO INFO,,NO
LTCN13682,BUILDING,BUILDING,373509.16N,0365623.80E,2135.24,24.61,NO INFO,,NO
LTCN13683,BUILDING,BUILDING,373508.98N,0365624.30E,2129.01,24.61,NO INFO,,NO
LTCN13684,BUILDING,BUILDING,373508.86N,0365623.62E,2130.37,24.61,NO INFO,,NO
LTCN13685,BUILDING,BUILDING,373524.24N,0365615.49E,2142.94,14.76,NO INFO,,NO
LTCN13686,BUILDING,BUILDING,373506.31N,0365636.19E,2157.85,34.45,NO INFO,,NO
LTCN13687,BUILDING,BUILDING,373506.24N,0365637.04E,2161.87,34.45,NO INFO,,NO
LTCN13688,BUILDING,BUILDING,373505.94N,0365622.33E,2098.27,34.45,NO INFO,,NO
LTCN13689,BUILDING,BUILDING,373506.38N,0365621.52E,2092.77,24.61,NO INFO,,NO
LTCN13690,BUILDING,BUILDING,373505.77N,0365621.18E,2076.50,14.76,NO INFO,,NO
LTCN13691,BUILDING,BUILDING,373505.98N,0365621.39E,2079.43,14.76,NO INFO,,NO
LTCN13692,BUILDING,BUILDING,373506.11N,0365620.98E,2079.13,14.76,NO INFO,,NO
LTCN13693,BUILDING,BUILDING,373508.48N,0365623.45E,2125.55,24.61,NO INFO,,NO
LTCN13694,BUILDING,BUILDING,373508.06N,0365622.97E,2119.04,24.61,NO INFO,,NO
LTCN13695,BUILDING,BUILDING,373508.08N,0365621.96E,2129.77,34.45,NO INFO,,NO
LTCN13696,BUILDING,BUILDING,373508.74N,0365621.35E,2141.75,34.45,NO INFO,,NO
LTCN13697,BUILDING,BUILDING,373509.00N,0365621.37E,2134.34,24.61,NO INFO,,NO
LTCN13698,BUILDING,BUILDING,373509.38N,0365622.27E,2149.73,34.45,NO INFO,,NO
LTCN13699,BUILDING,BUILDING,373509.00N,0365622.04E,2135.06,24.61,NO INFO,,NO
LTCN13700,BUILDING,BUILDING,373509.89N,0365624.23E,2159.89,34.45,NO INFO,,NO
LTCN13701,BUILDING,BUILDING,373509.25N,0365624.58E,2130.99,24.61,NO INFO,,NO
LTCN13702,BUILDING,BUILDING,373510.60N,0365625.48E,2137.51,14.76,NO INFO,,NO
LTCN13703,BUILDING,BUILDING,373510.78N,0365625.72E,2147.06,24.61,NO INFO,,NO
LTCN13704,BUILDING,BUILDING,373510.63N,0365626.28E,2138.99,24.61,NO INFO,,NO
LTCN13705,BUILDING,BUILDING,373510.34N,0365626.38E,2145.54,34.45,NO INFO,,NO
LTCN13706,BUILDING,BUILDING,373510.20N,0365626.02E,2138.02,24.61,NO INFO,,NO
LTCN13707,BUILDING,BUILDING,373508.68N,0365629.53E,2119.79,24.61,NO INFO,,NO
LTCN13708,BUILDING,BUILDING,373506.61N,0365622.27E,2096.06,24.61,NO INFO,,NO
LTCN13709,BUILDING,BUILDING,373506.74N,0365622.56E,2099.14,24.61,NO INFO,,NO
LTCN13710,BUILDING,BUILDING,373506.69N,0365621.27E,2097.74,24.61,NO INFO,,NO
LTCN13711,BUILDING,BUILDING,373506.98N,0365621.19E,2103.13,24.61,NO INFO,,NO
LTCN13712,BUILDING,BUILDING,373506.09N,0365621.68E,2089.38,24.61,NO INFO,,NO
LTCN13713,BUILDING,BUILDING,373505.78N,0365621.79E,2096.55,34.45,NO INFO,,NO
LTCN13714,BUILDING,BUILDING,373505.65N,0365620.76E,2095.83,34.45,NO INFO,,NO
LTCN13715,BUILDING,BUILDING,373505.92N,0365620.59E,2096.64,34.45,NO INFO,,NO
LTCN13716,BUILDING,BUILDING,373505.92N,0365621.02E,2087.54,24.61,NO INFO,,NO
LTCN13717,BUILDING,BUILDING,373505.63N,0365621.39E,2075.25,14.76,NO INFO,,NO
LTCN13718,BUILDING,BUILDING,373504.62N,0365623.22E,2068.72,14.76,NO INFO,,NO
LTCN13719,BUILDING,BUILDING,373503.44N,0365623.96E,2083.78,34.45,NO INFO,,NO
LTCN13720,BUILDING,BUILDING,373503.64N,0365624.81E,2080.01,24.61,NO INFO,,NO
LTCN13721,BUILDING,BUILDING,373504.10N,0365625.22E,2085.49,24.61,NO INFO,,NO
LTCN13722,BUILDING,BUILDING,373504.57N,0365624.70E,2084.91,24.61,NO INFO,,NO
LTCN13723,BUILDING,BUILDING,373504.86N,0365624.94E,2088.15,24.61,NO INFO,,NO
LTCN13724,BUILDING,BUILDING,373505.02N,0365624.36E,2095.16,34.45,NO INFO,,NO
LTCN13725,BUILDING,BUILDING,373504.65N,0365625.47E,2090.98,24.61,NO INFO,,NO
LTCN13726,BUILDING,BUILDING,373504.75N,0365625.69E,2091.51,24.61,NO INFO,,NO
LTCN13727,BUILDING,BUILDING,373504.50N,0365625.91E,2091.51,24.61,NO INFO,,NO
LTCN13728,BUILDING,BUILDING,373504.37N,0365626.20E,2091.51,24.61,NO INFO,,NO
LTCN13729,BUILDING,BUILDING,373503.85N,0365625.63E,2095.92,34.45,NO INFO,,NO
LTCN13730,BUILDING,BUILDING,373503.50N,0365626.91E,2101.35,34.45,NO INFO,,NO
LTCN13731,BUILDING,BUILDING,373503.52N,0365626.38E,2091.50,24.61,NO INFO,,NO
LTCN13732,BUILDING,BUILDING,373502.68N,0365624.76E,2074.79,24.61,NO INFO,,NO
LTCN13733,BUILDING,BUILDING,373503.08N,0365625.15E,2079.04,24.61,NO INFO,,NO
LTCN13734,BUILDING,BUILDING,373503.10N,0365624.23E,2072.27,24.61,NO INFO,,NO
LTCN13735,BUILDING,BUILDING,373503.18N,0365623.83E,2081.82,34.45,NO INFO,,NO
LTCN13736,BUILDING,BUILDING,373503.37N,0365624.69E,2078.04,24.61,NO INFO,,NO
LTCN13737,BUILDING,BUILDING,373503.99N,0365624.35E,2089.27,34.45,NO INFO,,NO
LTCN13738,BUILDING,BUILDING,373503.95N,0365621.20E,2070.97,24.61,NO INFO,,NO
LTCN13739,BUILDING,BUILDING,373504.43N,0365621.07E,2074.91,24.61,NO INFO,,NO
LTCN13740,BUILDING,BUILDING,373504.65N,0365621.06E,2076.29,24.61,NO INFO,,NO
LTCN13741,BUILDING,BUILDING,373504.84N,0365620.54E,2078.54,24.61,NO INFO,,NO
LTCN13742,BUILDING,BUILDING,373504.60N,0365620.43E,2075.16,24.61,NO INFO,,NO
LTCN13743,BUILDING,BUILDING,373504.45N,0365620.51E,2073.80,24.61,NO INFO,,NO
LTCN13744,BUILDING,BUILDING,373503.92N,0365620.30E,2069.05,24.61,NO INFO,,NO
LTCN13745,BUILDING,BUILDING,373503.96N,0365620.48E,2069.70,24.61,NO INFO,,NO
LTCN13746,BUILDING,BUILDING,373504.22N,0365620.47E,2072.43,24.61,NO INFO,,NO
LTCN13747,BUILDING,BUILDING,373504.58N,0365619.81E,2073.43,24.61,NO INFO,,NO
LTCN13748,BUILDING,BUILDING,373504.63N,0365619.40E,2062.78,14.76,NO INFO,,NO
LTCN13749,BUILDING,BUILDING,373504.20N,0365619.53E,2079.94,34.45,NO INFO,,NO
LTCN13750,BUILDING,BUILDING,373504.08N,0365619.76E,2069.04,24.61,NO INFO,,NO
LTCN13751,BUILDING,BUILDING,373503.53N,0365619.15E,2063.14,24.61,NO INFO,,NO
LTCN13752,BUILDING,BUILDING,373503.22N,0365619.11E,2059.52,24.61,NO INFO,,NO
LTCN13753,BUILDING,BUILDING,373503.86N,0365618.33E,2064.06,24.61,NO INFO,,NO
LTCN13754,BUILDING,BUILDING,373503.78N,0365618.54E,2062.70,24.61,NO INFO,,NO
LTCN13755,BUILDING,BUILDING,373502.43N,0365621.16E,2068.07,34.45,NO INFO,,NO
LTCN13756,BUILDING,BUILDING,373501.87N,0365621.19E,2062.28,34.45,NO INFO,,NO
LTCN13757,BUILDING,BUILDING,373501.49N,0365621.07E,2069.42,44.29,NO INFO,,NO
LTCN13758,BUILDING,BUILDING,373501.22N,0365620.84E,2066.70,44.29,NO INFO,,NO
LTCN13759,BUILDING,BUILDING,373501.05N,0365621.39E,2057.62,34.45,NO INFO,,NO
LTCN13760,BUILDING,BUILDING,373501.38N,0365621.59E,2060.33,34.45,NO INFO,,NO
LTCN13761,BUILDING,BUILDING,373501.13N,0365622.22E,2061.93,34.45,NO INFO,,NO
LTCN13762,BUILDING,BUILDING,373500.84N,0365621.93E,2059.22,34.45,NO INFO,,NO
LTCN13763,BUILDING,BUILDING,373500.68N,0365622.68E,2061.66,34.45,NO INFO,,NO
LTCN13764,BUILDING,BUILDING,373500.75N,0365622.40E,2040.29,14.76,NO INFO,,NO
LTCN13765,BUILDING,BUILDING,373500.91N,0365623.40E,2055.29,24.61,NO INFO,,NO
LTCN13766,BUILDING,BUILDING,373500.57N,0365623.43E,2053.19,24.61,NO INFO,,NO
LTCN13767,BUILDING,BUILDING,373500.56N,0365622.86E,2041.04,14.76,NO INFO,,NO
LTCN13768,BUILDING,BUILDING,373500.15N,0365622.89E,2057.99,34.45,NO INFO,,NO
LTCN13769,BUILDING,BUILDING,373500.02N,0365623.76E,2061.77,34.45,NO INFO,,NO
LTCN13770,BUILDING,BUILDING,373500.59N,0365621.12E,2053.96,34.45,NO INFO,,NO
LTCN13771,BUILDING,BUILDING,373500.67N,0365620.70E,2053.21,34.45,NO INFO,,NO
LTCN13772,BUILDING,BUILDING,373500.40N,0365620.32E,2049.65,34.45,NO INFO,,NO
LTCN13773,BUILDING,BUILDING,373500.33N,0365620.67E,2051.34,34.45,NO INFO,,NO
LTCN13774,BUILDING,BUILDING,373500.04N,0365621.47E,2043.01,24.61,NO INFO,,NO
LTCN13775,BUILDING,BUILDING,373500.03N,0365621.75E,2043.77,24.61,NO INFO,,NO
LTCN13776,BUILDING,BUILDING,373459.78N,0365622.52E,2044.30,24.61,NO INFO,,NO
LTCN13777,BUILDING,BUILDING,373459.68N,0365622.92E,2045.76,24.61,NO INFO,,NO
LTCN13778,BUILDING,BUILDING,373459.59N,0365622.73E,2043.83,24.61,NO INFO,,NO
LTCN13779,BUILDING,BUILDING,373459.99N,0365622.00E,2034.66,14.76,NO INFO,,NO
LTCN13780,BUILDING,BUILDING,373501.93N,0365622.50E,2077.21,44.29,NO INFO,,NO
LTCN13781,BUILDING,BUILDING,373501.91N,0365623.05E,2068.54,34.45,NO INFO,,NO
LTCN13782,BUILDING,BUILDING,373501.62N,0365622.97E,2057.34,24.61,NO INFO,,NO
LTCN13783,BUILDING,BUILDING,373501.44N,0365622.86E,2056.41,24.61,NO INFO,,NO
LTCN13784,BUILDING,BUILDING,373501.30N,0365623.64E,2067.85,34.45,NO INFO,,NO
LTCN13785,BUILDING,BUILDING,373501.62N,0365623.50E,2058.70,24.61,NO INFO,,NO
LTCN13786,BUILDING,BUILDING,373501.14N,0365623.93E,2058.70,24.61,NO INFO,,NO
LTCN13787,BUILDING,BUILDING,373501.08N,0365624.31E,2061.15,24.61,NO INFO,,NO
LTCN13788,BUILDING,BUILDING,373501.11N,0365618.67E,2037.01,24.61,NO INFO,,NO
LTCN13789,BUILDING,BUILDING,373502.81N,0365615.27E,2044.10,24.61,NO INFO,,NO
LTCN13790,BUILDING,BUILDING,373502.86N,0365615.51E,2045.40,24.61,NO INFO,,NO
LTCN13791,BUILDING,BUILDING,373503.40N,0365617.14E,2056.84,24.61,NO INFO,,NO
LTCN13792,BUILDING,BUILDING,373504.37N,0365616.76E,2057.25,14.76,NO INFO,,NO
LTCN13793,BUILDING,BUILDING,373504.70N,0365616.50E,2060.26,14.76,NO INFO,,NO
LTCN13794,BUILDING,BUILDING,373459.94N,0365619.43E,2044.14,34.45,NO INFO,,NO
LTCN13795,BUILDING,BUILDING,373459.51N,0365619.29E,2040.74,34.45,NO INFO,,NO
LTCN13796,BUILDING,BUILDING,373458.88N,0365619.11E,2035.77,34.45,NO INFO,,NO
LTCN13797,BUILDING,BUILDING,373458.88N,0365618.62E,2033.76,34.45,NO INFO,,NO
LTCN13798,BUILDING,BUILDING,373458.60N,0365618.63E,2022.71,24.61,NO INFO,,NO
LTCN13799,BUILDING,BUILDING,373459.79N,0365618.32E,2036.55,34.45,NO INFO,,NO
LTCN13800,BUILDING,BUILDING,373459.81N,0365617.94E,2034.16,34.45,NO INFO,,NO
LTCN13801,BUILDING,BUILDING,373459.77N,0365618.70E,2039.32,34.45,NO INFO,,NO
LTCN13802,BUILDING,BUILDING,373459.70N,0365617.43E,2021.97,24.61,NO INFO,,NO
LTCN13803,BUILDING,BUILDING,373500.03N,0365617.50E,2023.42,24.61,NO INFO,,NO
LTCN13804,BUILDING,BUILDING,373459.90N,0365617.43E,2022.69,24.61,NO INFO,,NO
LTCN13805,BUILDING,BUILDING,373459.78N,0365616.32E,2028.73,34.45,NO INFO,,NO
LTCN13806,BUILDING,BUILDING,373459.79N,0365616.74E,2030.00,34.45,NO INFO,,NO
LTCN13807,BUILDING,BUILDING,373459.20N,0365617.23E,2009.18,14.76,NO INFO,,NO
LTCN13808,BUILDING,BUILDING,373458.90N,0365616.90E,2026.28,34.45,NO INFO,,NO
LTCN13809,BUILDING,BUILDING,373458.91N,0365617.32E,2027.78,34.45,NO INFO,,NO
LTCN13810,BUILDING,BUILDING,373458.76N,0365617.82E,2029.33,34.45,NO INFO,,NO
LTCN13811,BUILDING,BUILDING,373458.87N,0365618.20E,2022.10,24.61,NO INFO,,NO
LTCN13812,BUILDING,BUILDING,373501.52N,0365616.73E,2029.87,24.61,NO INFO,,NO
LTCN13813,BUILDING,BUILDING,373501.15N,0365616.69E,2025.89,24.61,NO INFO,,NO
LTCN13814,BUILDING,BUILDING,373459.70N,0365613.88E,2028.01,34.45,NO INFO,,NO
LTCN13815,BUILDING,BUILDING,373459.64N,0365614.82E,2026.28,34.45,NO INFO,,NO
LTCN13816,BUILDING,BUILDING,373459.65N,0365615.17E,2025.93,34.45,NO INFO,,NO
LTCN13817,BUILDING,BUILDING,373459.77N,0365615.58E,2026.82,34.45,NO INFO,,NO
LTCN13818,BUILDING,BUILDING,373500.05N,0365615.86E,2019.07,24.61,NO INFO,,NO
LTCN13819,BUILDING,BUILDING,373459.68N,0365615.96E,2016.89,24.61,NO INFO,,NO
LTCN13820,BUILDING,BUILDING,373458.84N,0365615.03E,2031.65,44.29,NO INFO,,NO
LTCN13821,BUILDING,BUILDING,373458.89N,0365614.07E,2013.70,24.61,NO INFO,,NO
LTCN13822,BUILDING,BUILDING,373458.87N,0365615.69E,2022.47,34.45,NO INFO,,NO
LTCN13823,BUILDING,BUILDING,373458.87N,0365616.08E,2023.74,34.45,NO INFO,,NO
LTCN13824,BUILDING,BUILDING,373458.87N,0365616.43E,2025.01,34.45,NO INFO,,NO
LTCN13825,BUILDING,BUILDING,373459.09N,0365611.86E,2005.56,14.76,NO INFO,,NO
LTCN13826,BUILDING,BUILDING,373502.41N,0365616.71E,2059.66,44.29,NO INFO,,NO
LTCN13827,BUILDING,BUILDING,373503.26N,0365618.15E,2056.69,24.61,NO INFO,,NO
LTCN13828,BUILDING,BUILDING,373506.88N,0365635.34E,2157.40,34.45,NO INFO,,NO
LTCN13829,BUILDING,BUILDING,373507.49N,0365635.11E,2157.61,34.45,NO INFO,,NO
LTCN13830,BUILDING,BUILDING,373509.09N,0365630.35E,2124.32,24.61,NO INFO,,NO
LTCN13831,BUILDING,BUILDING,373507.09N,0365637.97E,2158.03,24.61,NO INFO,,NO
LTCN13832,BUILDING,BUILDING,373509.70N,0365627.34E,2122.58,24.61,NO INFO,,NO
LTCN13833,BUILDING,BUILDING,373510.08N,0365628.16E,2134.16,34.45,NO INFO,,NO
LTCN13834,BUILDING,BUILDING,373520.97N,0365621.87E,2173.15,24.61,NO INFO,,NO
LTCN13835,BUILDING,BUILDING,373511.94N,0365608.01E,2119.33,24.61,NO INFO,,NO
LTCN13836,BUILDING,BUILDING,373512.33N,0365607.97E,2116.67,24.61,NO INFO,,NO
LTCN13837,BUILDING,BUILDING,373513.57N,0365603.56E,2091.56,14.76,NO INFO,,NO
LTCN13838,BUILDING,BUILDING,373515.08N,0365603.20E,2098.43,34.45,NO INFO,,NO
LTCN13839,BUILDING,BUILDING,373500.16N,0365603.15E,2020.29,24.61,NO INFO,,NO
LTCN13840,BUILDING,BUILDING,373501.10N,0365602.77E,2025.45,24.61,NO INFO,,NO
LTCN13841,BUILDING,BUILDING,373501.13N,0365603.13E,2027.95,24.61,NO INFO,,NO
LTCN13842,BUILDING,BUILDING,373459.79N,0365604.75E,2018.82,24.61,NO INFO,,NO
LTCN13843,BUILDING,BUILDING,373458.34N,0365605.40E,2006.96,24.61,NO INFO,,NO
LTCN13844,BUILDING,BUILDING,373500.16N,0365606.60E,2023.93,24.61,NO INFO,,NO
LTCN13845,BUILDING,BUILDING,373501.15N,0365607.09E,2034.54,24.61,NO INFO,,NO
