Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTBJ1281,BUILDING,BUILDING,381910.619N,0270714.872E,548.88,11.48,NO INFO,,NO
LTBJ1282,BUILDING,BUILDING,381910.807N,0270715.787E,553.71,21.56,NO INFO,,NO
LTBJ1283,BUILDING,BUILDING,381729.684N,0271022.700E,577.72,19.68,NO INFO,,NO
LTBJ1284,BUILDING,BUILDING,381651.279N,0270657.472E,567.58,9.84,NO INFO,,NO
LTBJ1285,BUILDING,BUILDING,381910.968N,0270716.473E,553.73,25.02,NO INFO,,NO
LTBJ1286,BUILDING,BUILDING,381729.163N,0271020.478E,598.52,19.68,NO INFO,,NO
LTBJ1287,BUILDING,BUILDING,381910.654N,0270714.350E,549.85,9.93,NO INFO,,NO
LTBJ1288,BUILDING,BUILDING,381730.046N,0271025.358E,581.71,19.68,NO INFO,,NO
LTBJ1289,BUILDING,BUILDING,381729.642N,0271023.368E,577.42,19.68,NO INFO,,NO
LTBJ1290,BUILDING,BUILDING,381911.014N,0270715.638E,556.15,23.71,NO INFO,,NO
LTBJ1291,BUILDING,BUILDING,381724.749N,0270957.683E,606.92,10.50,NO INFO,,NO
LTBJ1292,BUILDING,BUILDING,381652.524N,0270705.500E,541.78,9.84,NO INFO,,NO
LTBJ1293,BUILDING,BUILDING,381911.344N,0270716.947E,550.66,24.09,NO INFO,,NO
LTBJ1294,BUILDING,BUILDING,381911.015N,0270715.125E,542.98,10.50,NO INFO,,NO
LTBJ1295,BUILDING,BUILDING,381910.915N,0270714.591E,558.35,20.46,NO INFO,,NO
LTBJ1296,BUILDING,BUILDING,381911.558N,0270717.794E,542.39,19.84,NO INFO,,NO
LTBJ1297,BUILDING,BUILDING,381911.124N,0270715.299E,542.81,10.50,NO INFO,,NO
LTBJ1298,BUILDING,BUILDING,381728.977N,0271021.213E,594.34,19.68,NO INFO,,NO
LTBJ1299,BUILDING,BUILDING,381911.253N,0270715.574E,543.25,11.24,NO INFO,,NO
LTBJ1300,BUILDING,BUILDING,381729.701N,0271025.642E,586.85,19.68,NO INFO,,NO
LTBJ1301,BUILDING,BUILDING,381651.776N,0270703.003E,558.71,9.84,NO INFO,,NO
LTBJ1302,BUILDING,BUILDING,381914.645N,0270733.174E,546.09,47.44,NO INFO,,NO
LTBJ1303,BUILDING,BUILDING,381911.266N,0270715.048E,543.16,10.50,NO INFO,,NO
LTBJ1304,BUILDING,BUILDING,381650.799N,0270658.034E,566.85,9.84,NO INFO,,NO
LTBJ1305,BUILDING,BUILDING,381728.928N,0271021.956E,590.94,19.68,NO INFO,,NO
LTBJ1306,BUILDING,BUILDING,381651.787N,0270704.541E,547.55,9.84,NO INFO,,NO
LTBJ1307,BUILDING,BUILDING,381910.055N,0270707.308E,608.57,10.50,NO INFO,,NO
LTBJ1308,BUILDING,BUILDING,381651.623N,0270703.706E,553.90,9.84,NO INFO,,NO
LTBJ1309,BUILDING,BUILDING,381651.312N,0270702.073E,561.63,9.84,NO INFO,,NO
LTBJ1310,BUILDING,BUILDING,381914.976N,0270733.503E,547.64,50.01,NO INFO,,NO
LTBJ1311,BUILDING,BUILDING,381650.411N,0270657.367E,556.37,9.84,NO INFO,,NO
LTBJ1312,BUILDING,BUILDING,381728.909N,0271023.193E,590.88,19.68,NO INFO,,NO
LTBJ1313,BUILDING,BUILDING,381909.971N,0270706.456E,635.38,12.46,NO INFO,,NO
LTBJ1314,BUILDING,BUILDING,381911.658N,0270715.133E,541.68,10.50,NO INFO,,NO
LTBJ1315,BUILDING,BUILDING,381911.637N,0270714.847E,543.77,9.93,NO INFO,,NO
LTBJ1316,BUILDING,BUILDING,381910.013N,0270706.147E,632.80,10.50,NO INFO,,NO
LTBJ1317,BUILDING,BUILDING,381651.281N,0270702.925E,556.67,9.84,NO INFO,,NO
LTBJ1318,BUILDING,BUILDING,381915.117N,0270733.198E,543.17,45.29,NO INFO,,NO
LTBJ1319,BUILDING,BUILDING,381724.119N,0270958.523E,628.11,14.20,NO INFO,,NO
LTBJ1320,BUILDING,BUILDING,381914.836N,0270731.522E,543.61,42.45,NO INFO,,NO
LTBJ1321,BUILDING,BUILDING,381911.771N,0270715.124E,541.48,10.50,NO INFO,,NO
LTBJ1322,BUILDING,BUILDING,381911.706N,0270714.778E,546.90,13.05,NO INFO,,NO
LTBJ1323,BUILDING,BUILDING,381911.715N,0270714.494E,543.57,10.50,NO INFO,,NO
LTBJ1324,BUILDING,BUILDING,381728.763N,0271024.056E,593.60,19.68,NO INFO,,NO
LTBJ1325,BUILDING,BUILDING,381911.796N,0270714.672E,545.68,11.68,NO INFO,,NO
LTBJ1326,BUILDING,BUILDING,381729.032N,0271025.575E,593.52,19.68,NO INFO,,NO
LTBJ1327,BUILDING,BUILDING,381911.868N,0270714.920E,545.79,12.84,NO INFO,,NO
LTBJ1328,BUILDING,BUILDING,381912.019N,0270715.390E,542.20,12.18,NO INFO,,NO
LTBJ1329,BUILDING,BUILDING,381650.683N,0270701.118E,560.21,9.84,NO INFO,,NO
LTBJ1330,BUILDING,BUILDING,381911.919N,0270714.502E,551.94,16.90,NO INFO,,NO
LTBJ1331,BUILDING,BUILDING,381650.459N,0270700.255E,562.23,9.84,NO INFO,,NO
LTBJ1332,BUILDING,BUILDING,381912.012N,0270714.781E,546.31,14.12,NO INFO,,NO
LTBJ1333,BUILDING,BUILDING,381915.429N,0270732.992E,549.46,51.84,NO INFO,,NO
LTBJ1334,BUILDING,BUILDING,381648.586N,0270650.574E,567.58,9.84,NO INFO,,NO
LTBJ1335,BUILDING,BUILDING,381912.008N,0270714.441E,546.67,12.38,NO INFO,,NO
LTBJ1336,BUILDING,BUILDING,381915.167N,0270731.224E,543.81,43.36,NO INFO,,NO
LTBJ1337,BUILDING,BUILDING,381649.993N,0270658.449E,555.61,9.84,NO INFO,,NO
LTBJ1338,BUILDING,BUILDING,381649.813N,0270657.555E,549.41,9.84,NO INFO,,NO
LTBJ1339,BUILDING,BUILDING,381649.017N,0270653.317E,552.77,9.84,NO INFO,,NO
LTBJ1340,BUILDING,BUILDING,381912.114N,0270714.634E,542.55,9.31,NO INFO,,NO
LTBJ1341,BUILDING,BUILDING,381912.364N,0270715.572E,544.83,17.52,NO INFO,,NO
LTBJ1342,BUILDING,BUILDING,381728.698N,0271026.134E,596.01,19.68,NO INFO,,NO
LTBJ1343,BUILDING,BUILDING,381915.677N,0270732.739E,551.60,54.41,NO INFO,,NO
LTBJ1344,BUILDING,BUILDING,381648.429N,0270651.348E,567.58,9.84,NO INFO,,NO
LTBJ1345,BUILDING,BUILDING,381728.368N,0271025.446E,601.80,19.68,NO INFO,,NO
LTBJ1346,BUILDING,BUILDING,381650.623N,0270703.797E,546.97,9.84,NO INFO,,NO
LTBJ1347,BUILDING,BUILDING,381728.412N,0271025.955E,601.29,19.68,NO INFO,,NO
LTBJ1348,BUILDING,BUILDING,381649.999N,0270700.685E,554.46,9.84,NO INFO,,NO
LTBJ1349,BUILDING,BUILDING,381650.360N,0270702.707E,549.09,9.84,NO INFO,,NO
LTBJ1350,BUILDING,BUILDING,381649.645N,0270659.468E,550.33,9.84,NO INFO,,NO
LTBJ1351,BUILDING,BUILDING,381650.520N,0270704.246E,542.09,9.84,NO INFO,,NO
LTBJ1352,BUILDING,BUILDING,381917.291N,0270739.090E,541.73,57.77,NO INFO,,NO
LTBJ1353,BUILDING,BUILDING,381649.569N,0270700.454E,549.16,9.84,NO INFO,,NO
LTBJ1354,BUILDING,BUILDING,381649.755N,0270701.756E,545.89,9.84,NO INFO,,NO
LTBJ1355,BUILDING,BUILDING,381649.407N,0270702.073E,541.34,9.84,NO INFO,,NO
LTBJ1356,BUILDING,BUILDING,381916.251N,0270729.944E,553.08,52.72,NO INFO,,NO
LTBJ1357,BUILDING,BUILDING,381649.034N,0270700.673E,542.27,9.84,NO INFO,,NO
LTBJ1358,BUILDING,BUILDING,381649.165N,0270701.464E,541.40,9.84,NO INFO,,NO
LTBJ1359,BUILDING,BUILDING,381724.034N,0271012.356E,610.23,19.68,NO INFO,,NO
LTBJ1360,BUILDING,BUILDING,381918.446N,0270735.953E,541.69,55.47,NO INFO,,NO
LTBJ1361,BUILDING,BUILDING,381917.894N,0270730.183E,542.50,47.81,NO INFO,,NO
LTBJ1362,BUILDING,BUILDING,381917.958N,0270729.789E,552.67,57.84,NO INFO,,NO
LTBJ1363,BUILDING,BUILDING,381720.756N,0271003.772E,611.54,14.34,NO INFO,,NO
LTBJ1364,BUILDING,BUILDING,381724.772N,0271026.971E,643.04,19.68,NO INFO,,NO
LTBJ1365,BUILDING,BUILDING,381720.585N,0271004.620E,610.66,13.72,NO INFO,,NO
LTBJ1366,BUILDING,BUILDING,381957.816N,0270957.250E,566.80,19.68,NO INFO,,NO
LTBJ1367,BUILDING,BUILDING,381930.826N,0270652.652E,617.71,9.84,NO INFO,,NO
LTBJ1368,BUILDING,BUILDING,381931.262N,0270650.776E,647.09,9.19,NO INFO,,NO
LTBJ1369,BUILDING,BUILDING,381931.615N,0270651.738E,624.28,10.50,NO INFO,,NO
LTBJ1370,BUILDING,BUILDING,381931.620N,0270651.535E,632.66,15.87,NO INFO,,NO
LTBJ1371,BUILDING,BUILDING,381932.523N,0270651.130E,638.71,10.50,NO INFO,,NO
LTBJ1372,BUILDING,BUILDING,381932.992N,0270652.075E,626.08,10.91,NO INFO,,NO
LTBJ1373,BUILDING,BUILDING,381932.962N,0270651.537E,635.08,10.50,NO INFO,,NO
LTBJ1374,BUILDING,BUILDING,381933.823N,0270655.751E,580.90,10.50,NO INFO,,NO
LTBJ1375,BUILDING,BUILDING,381933.340N,0270651.108E,649.50,11.14,NO INFO,,NO
LTBJ1376,BUILDING,BUILDING,381935.758N,0270653.836E,605.69,9.84,NO INFO,,NO
LTBJ1377,BUILDING,BUILDING,381936.605N,0270656.986E,558.95,10.50,NO INFO,,NO
LTBJ1378,BUILDING,BUILDING,381935.983N,0270650.968E,629.68,13.19,NO INFO,,NO
LTBJ1379,BUILDING,BUILDING,381937.136N,0270656.600E,562.70,9.73,NO INFO,,NO
LTBJ1380,BUILDING,BUILDING,381938.063N,0270656.108E,565.48,14.80,NO INFO,,NO
LTBJ1381,BUILDING,BUILDING,381949.168N,0270643.478E,617.68,40.60,NO INFO,,NO
LTBJ1382,BUILDING,BUILDING,381949.459N,0270644.429E,608.00,40.97,NO INFO,,NO
LTBJ1383,BUILDING,BUILDING,381949.459N,0270644.429E,608.00,40.97,NO INFO,,NO
LTBJ1384,BUILDING,BUILDING,381949.226N,0270642.160E,627.47,39.37,NO INFO,,NO
LTBJ1385,BUILDING,BUILDING,382017.044N,0270907.896E,585.89,10.50,NO INFO,,NO
LTBJ1386,BUILDING,BUILDING,381949.893N,0270641.626E,632.68,39.37,NO INFO,,NO
LTBJ1387,BUILDING,BUILDING,382017.422N,0270907.248E,585.67,10.50,NO INFO,,NO
LTBJ1388,BUILDING,BUILDING,381950.526N,0270641.047E,633.97,39.37,NO INFO,,NO
LTBJ1389,BUILDING,BUILDING,381951.296N,0270643.169E,627.87,53.75,NO INFO,,NO
LTBJ1390,BUILDING,BUILDING,381951.175N,0270641.739E,629.20,39.37,NO INFO,,NO
LTBJ1391,BUILDING,BUILDING,381952.007N,0270643.213E,626.26,52.77,NO INFO,,NO
LTBJ1392,BUILDING,BUILDING,381952.108N,0270639.288E,661.36,39.37,NO INFO,,NO
LTBJ1393,BUILDING,BUILDING,381952.335N,0270640.403E,643.94,39.37,NO INFO,,NO
LTBJ1394,BUILDING,BUILDING,382020.232N,0270907.637E,596.78,9.84,NO INFO,,NO
LTBJ1395,BUILDING,BUILDING,382020.436N,0270907.236E,597.66,9.84,NO INFO,,NO
LTBJ1396,BUILDING,BUILDING,381952.706N,0270638.465E,670.54,39.37,NO INFO,,NO
LTBJ1397,BUILDING,BUILDING,381953.286N,0270637.730E,678.13,39.37,NO INFO,,NO
LTBJ1398,BUILDING,BUILDING,381953.986N,0270640.094E,644.11,39.37,NO INFO,,NO
LTBJ1399,BUILDING,BUILDING,381954.093N,0270639.046E,657.47,39.37,NO INFO,,NO
LTBJ1400,BUILDING,BUILDING,381953.761N,0270637.017E,676.51,39.37,NO INFO,,NO
LTBJ1401,BUILDING,BUILDING,381954.041N,0270638.110E,668.22,39.37,NO INFO,,NO
LTBJ1402,BUILDING,BUILDING,381954.833N,0270635.414E,679.55,39.37,NO INFO,,NO
LTBJ1403,BUILDING,BUILDING,381955.588N,0270635.950E,667.67,39.37,NO INFO,,NO
LTBJ1404,BUILDING,BUILDING,381955.343N,0270634.612E,679.42,39.37,NO INFO,,NO
LTBJ1405,BUILDING,BUILDING,381955.923N,0270634.189E,679.59,39.37,NO INFO,,NO
LTBJ1406,BUILDING,BUILDING,381956.343N,0270636.241E,665.73,39.37,NO INFO,,NO
LTBJ1407,BUILDING,BUILDING,381956.905N,0270635.640E,666.76,39.37,NO INFO,,NO
LTBJ1408,BUILDING,BUILDING,381956.906N,0270634.748E,670.73,39.37,NO INFO,,NO
LTBJ1409,BUILDING,BUILDING,381956.907N,0270633.723E,699.40,39.37,NO INFO,,NO
LTBJ1410,BUILDING,BUILDING,381957.015N,0270631.293E,689.63,9.84,NO INFO,,NO
LTBJ1411,BUILDING,BUILDING,382025.558N,0270852.812E,560.57,28.46,NO INFO,,NO
LTBJ1412,BUILDING,BUILDING,382025.451N,0270852.089E,543.98,22.86,NO INFO,,NO
LTBJ1413,BUILDING,BUILDING,382048.827N,0271044.061E,824.86,9.84,NO INFO,,NO
LTBJ1414,BUILDING,BUILDING,382002.444N,0270628.706E,725.23,49.21,NO INFO,,NO
LTBJ1415,BUILDING,BUILDING,382005.600N,0270616.970E,831.39,88.58,NO INFO,,NO
LTBJ1416,BUILDING,BUILDING,382006.435N,0270615.624E,860.08,88.58,NO INFO,,NO
LTBJ1417,BUILDING,BUILDING,382007.154N,0270617.261E,827.15,88.58,NO INFO,,NO
LTBJ1418,BUILDING,BUILDING,382007.573N,0270614.760E,890.04,88.58,NO INFO,,NO
LTBJ1419,BUILDING,BUILDING,382008.330N,0270616.012E,845.35,88.58,NO INFO,,NO
LTBJ1420,BUILDING,BUILDING,382009.507N,0270613.175E,923.55,88.58,NO INFO,,NO
LTBJ1421,BUILDING,BUILDING,382010.607N,0270612.310E,907.74,88.58,NO INFO,,NO
LTBJ1422,BUILDING,BUILDING,382011.401N,0270614.092E,854.40,88.58,NO INFO,,NO
LTBJ1423,BUILDING,BUILDING,382012.047N,0270612.745E,885.51,88.58,NO INFO,,NO
LTBJ1424,BUILDING,BUILDING,382013.485N,0270614.287E,857.82,88.58,NO INFO,,NO
LTBJ1425,BUILDING,BUILDING,382014.393N,0270616.887E,776.59,9.84,NO INFO,,NO
LTBJ1426,BUILDING,BUILDING,382013.752N,0270612.748E,914.08,88.58,NO INFO,,NO
LTBJ1427,BUILDING,BUILDING,382013.981N,0270611.545E,957.48,88.58,NO INFO,,NO
LTBJ1428,BUILDING,BUILDING,382014.323N,0270609.958E,990.80,88.58,NO INFO,,NO
LTBJ1429,BUILDING,BUILDING,382015.040N,0270613.086E,916.44,88.58,NO INFO,,NO
LTBJ1430,BUILDING,BUILDING,382015.833N,0270616.793E,834.77,59.05,NO INFO,,NO
LTBJ1431,BUILDING,BUILDING,382015.532N,0270614.338E,894.22,88.58,NO INFO,,NO
LTBJ1432,BUILDING,BUILDING,382015.345N,0270611.403E,970.04,88.58,NO INFO,,NO
LTBJ1433,BUILDING,BUILDING,382017.008N,0270616.939E,846.45,59.05,NO INFO,,NO
LTBJ1434,BUILDING,BUILDING,382017.237N,0270614.629E,877.65,88.58,NO INFO,,NO
LTBJ1435,BUILDING,BUILDING,382016.973N,0270612.801E,942.45,88.58,NO INFO,,NO
LTBJ1436,BUILDING,BUILDING,382018.258N,0270616.989E,846.45,59.05,NO INFO,,NO
LTBJ1437,BUILDING,BUILDING,382018.261N,0270614.294E,905.13,88.58,NO INFO,,NO
LTBJ1438,BUILDING,BUILDING,382019.547N,0270617.231E,861.65,59.05,NO INFO,,NO
LTBJ1439,MAST,POLE,381704.196N,0270912.635E,465.48,91.86,YES,RED,NO
LTBJ1440,MAST,POLE,381709.774N,0270910.898E,458.15,84.31,YES,RED,NO
LTBJ1441,BUILDING,BUILDING,381659.604N,0270918.359E,414.20,39.37,YES,RED,NO
LTBJ1442,BUILDING,BUILDING,381808.804N,0270859.105E,421.15,15.71,YES,RED,NO
LTBJ1443,BUILDING,BUILDING,381641.702N,0270926.182E,378.54,16.24,YES,RED,NO
LTBJ1444,BUILDING,BUILDING,381817.791N,0270807.728E,590.53,59.05,YES,RED,NO
LTBJ1445,MAST,POLE,381816.986N,0270808.093E,615.34,86.94,YES,RED,NO
LTBJ1446,MAST,POLE,381815.286N,0270807.864E,600.71,86.94,YES,RED,NO
LTBJ1447,MAST,POLE,381810.449N,0270807.037E,600.16,86.94,YES,RED,NO
LTBJ1448,MAST,POLE,381802.212N,0270805.644E,607.20,86.94,YES,RED,NO
LTBJ1449,MAST,POLE,381754.875N,0270804.407E,598.70,86.94,YES,RED,NO
LTBJ1450,MAST,POLE,381754.806N,0270805.570E,590.20,86.94,YES,RED,NO
LTBJ1451,MAST,POLE,381747.555N,0270803.179E,577.00,86.94,YES,RED,NO
LTBJ1452,ANTENNA,ANTENNA,381723.313N,0270959.046E,731.62,108.26,YES,RED,NO
LTBJ1453,MINARET,BUILDING,381736.976N,0271010.281E,648.04,109.25,YES,RED,NO
LTBJ1454,MINARET,BUILDING,381746.576N,0271020.518E,613.67,125.55,YES,RED,NO
LTBJ1455,TOWER,TOWER,381717.21N,0270906.04E,533.23,150.36,YES,RED,NO
LTBJ1456,MAST,POLE,381739.933N,0270908.469E,454.88,72.18,YES,RED,NO
LTBJ1457,MAST,POLE,381741.984N,0270907.852E,454.88,72.18,YES,RED,NO
LTBJ1458,MAST,POLE,381744.035N,0270907.234E,454.88,72.18,YES,RED,NO
LTBJ1459,MAST,POLE,381746.086N,0270906.617E,454.88,72.18,YES,RED,NO
LTBJ1460,MAST,POLE,381748.121N,0270906.004E,454.88,72.18,YES,RED,NO
LTBJ1461,MAST,POLE,381750.188N,0270905.382E,454.88,72.18,YES,RED,NO
LTBJ1462,MAST,POLE,381752.239N,0270904.764E,456.85,72.18,YES,RED,NO
LTBJ1463,MAST,POLE,381754.290N,0270904.147E,458.98,72.18,YES,RED,NO
LTBJ1464,MAST,POLE,381756.341N,0270903.529E,461.28,72.18,YES,RED,NO
LTBJ1465,MAST,POLE,381704.822N,0270915.898E,463.08,91.86,YES,RED,NO
LTBJ1466,MAST,POLE,382046.14N,0270621.82E,652.39,74.97,YES,RED,NO
LTBJ1467,MAST,POLE,382037.89N,0270617.63E,704.87,65.12,YES,RED,NO
LTBJ1468,MAST,POLE,382025.99N,0270611.63E,836.10,45.43,YES,RED,NO
LTBJ1469,MAST,POLE,382019.69N,0270608.56E,924.69,55.28,YES,RED,NO
LTBJ1470,MAST,POLE,382004.78N,0270601.05E,1129.25,43.31,YES,RED,NO
LTBJ1471,MAST,POLE,381952.59N,0270554.95E,1401.39,75.95,YES,RED,NO
LTBJ1472,MAST,POLE,381935.62N,0270546.83E,1537.71,54.79,YES,RED,NO
LTBJ1473,MAST,POLE,381923.17N,0270535.92E,1532.78,43.30,YES,RED,NO
LTBJ1474,MAST,POLE,381915.91N,0270529.61E,1580.85,55.28,YES,RED,NO
LTBJ1475,MAST,POLE,381910.18N,0270524.59E,1462.24,44.94,YES,RED,NO
LTBJ1476,MAST,POLE,381858.02N,0270513.91E,1636.13,64.63,YES,RED,NO
LTBJ1477,MAST,POLE,381848.64N,0270512.74E,1462.74,55.28,YES,RED,NO
LTBJ1478,MAST,POLE,381841.08N,0270512.60E,1222.74,44.94,YES,RED,NO
LTBJ1479,MAST,POLE,381823.82N,0270509.87E,1452.40,54.78,YES,RED,NO
LTBJ1480,MAST,POLE,381807.66N,0270511.20E,1088.23,44.94,YES,RED,NO
LTBJ1481,MAST,POLE,381752.87N,0270513.70E,1049.85,102.36,YES,RED,NO
LTBJ1482,MAST,POLE,381744.10N,0270519.20E,1098.57,65.12,YES,RED,NO
LTBJ1483,MAST,POLE,381730.12N,0270516.88E,1053.79,102.36,YES,RED,NO
LTBJ1484,MAST,POLE,381711.85N,0270519.41E,1011.14,62.99,YES,RED,NO
LTBJ1485,MAST,POLE,381703.12N,0270520.55E,902.86,43.30,YES,RED,NO
LTBJ1486,MINARET,BUILDING,381913.83N,0270736.51E,578.37,82.02,YES,RED,NO
LTBJ1487,MINARET,BUILDING,381914.05N,0270736.92E,627.58,131.23,YES,RED,NO
LTBJ1488,MINARET,BUILDING,381913.54N,0270736.22E,627.58,131.23,YES,RED,NO
LTBJ1489,MINARET,BUILDING,381902.52N,0270809.89E,566.35,121.38,YES,RED,NO
LTBJ1490,MINARET,BUILDING,381941.78N,0270738.75E,623.34,190.28,YES,RED,NO
LTBJ1491,BUILDING,BUILDING,381848.86N,0270742.59E,564.29,39.36,YES,RED,NO
LTBJ1492,BUILDING,BUILDING,381848.54N,0270748.27E,544.60,32.80,YES,RED,NO
LTBJ1493,ANTENNA,ANTENNA,381721.27N,0271004.01E,596.05,65.61,YES,RED,NO
LTBJ1494,ANTENNA,ANTENNA,381720.82N,0271005.52E,596.15,65.61,YES,RED,NO
LTBJ1495,MINARET,BUILDING,382013.78N,0270616.48E,836.60,101.70,YES,RED,NO
LTBJ1496,BUILDING,BUILDING,381946.38N,0270652.09E,648.22,107.05,YES,RED,NO
LTBJ1497,BUILDING,BUILDING,381947.68N,0270651.75E,648.22,107.05,YES,RED,NO
LTBJ1498,MINARET,BUILDING,381716.26N,0270732.70E,577.42,55.77,YES,RED,NO
LTBJ1499,MAST,POLE,381654.48N,0270925.39E,386.30,16.40,YES,RED,NO
LTBJ1500,MAST,POLE,381727.53N,0270911.82E,454.39,72.18,YES,RED,NO
LTBJ1501,MAST,POLE,381728.82N,0270911.43E,454.39,72.18,YES,RED,NO
LTBJ1502,MAST,POLE,381730.12N,0270911.04E,454.39,72.18,YES,RED,NO
LTBJ1503,MAST,POLE,381731.41N,0270910.65E,454.39,72.18,YES,RED,NO
LTBJ1504,MAST,POLE,381732.71N,0270910.26E,454.39,72.18,YES,RED,NO
LTBJ1505,MAST,POLE,381733.99N,0270909.87E,454.39,72.18,YES,RED,NO
LTBJ1523,RVR MAST,POLE,381812.01N,0270909.49E,413.87,9.02,NO,,NO
LTBJ1524,RVR MAST,POLE,381811.05N,0270909.77E,413.38,9.02,NO,,NO
LTBJ1525,RVR MAST,POLE,381733.98N,0270927.55E,399.73,8.99,NO,,NO
LTBJ1526,RVR MAST,POLE,381733.03N,0270927.86E,400.52,9.02,NO,,NO
LTBJ1527,RVR MAST,POLE,381651.19N,0270933.57E,377.55,9.28,NO,,NO
LTBJ1528,RVR MAST,POLE,381650.23N,0270933.86E,376.64,9.25,NO,,NO
LTBJ1529,MAST,POLE,381657.15N,0270946.27E,429.13,54.92,YES,RED,NO
LTBJ1530,BUILDING,BUILDING,381659.39N,0270945.60E,417.65,43.40,YES,RED,NO
LTBJ1531,WINDSOCK,POLE,381810.74N,0270859.82E,403.87,22.97,YES,RED,NO
LTBJ1532,TOWER,TOWER,381723.70N,0271028.20E,748.00,115.00,YES,RED,NO
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
